Data;Ultimo;Abertura;Max;Min;Vol;Var(%);
15.09.2005;8.826,51;8.643,33;8.867,38;8.634,03;-;2,57;
16.09.2005;8.910,17;8.878,89;8.960,88;8.843,22;-;0,95;
19.09.2005;9.080,23;8.831,43;9.080,23;8.829,59;-;1,91;
20.09.2005;9.133,74;9.113,52;9.219,90;9.059,40;-;0,59;
21.09.2005;9.263,05;9.117,34;9.274,82;9.071,75;-;1,42;
22.09.2005;9.245,59;9.263,64;9.280,55;9.158,88;-;-0,19;
23.09.2005;9.303,28;9.265,90;9.440,20;9.265,90;-;0,62;
26.09.2005;9.189,65;9.367,30;9.367,30;9.114,45;-;-1,22;
27.09.2005;9.110,47;9.238,99;9.238,99;9.051,11;-;-0,86;
28.09.2005;9.323,40;9.186,66;9.340,45;9.146,43;-;2,34;
29.09.2005;9.390,27;9.373,58;9.422,20;9.228,78;-;0,72;
30.09.2005;9.488,25;9.462,39;9.509,73;9.383,18;-;1,04;
03.10.2005;9.498,55;9.500,05;9.578,63;9.453,93;-;0,11;
04.10.2005;9.377,92;9.510,54;9.575,53;9.327,86;-;-1,27;
05.10.2005;9.108,26;9.309,03;9.343,59;9.041,91;-;-2,88;
06.10.2005;8.884,70;9.023,76;9.171,38;8.772,10;-;-2,45;
07.10.2005;9.130,26;8.952,14;9.149,80;8.951,96;-;2,76;
10.10.2005;9.366,02;9.235,85;9.373,15;9.227,83;-;2,58;
11.10.2005;9.545,31;9.420,11;9.549,14;9.395,78;-;1,91;
13.10.2005;9.514,75;9.235,77;9.547,92;9.235,77;-;-0,32;
14.10.2005;9.475,04;9.523,94;9.555,06;9.237,12;-;-0,42;
17.10.2005;9.530,30;9.565,72;9.662,99;9.425,56;-;0,58;
18.10.2005;9.195,96;9.594,08;9.601,74;9.195,96;-;-3,51;
19.10.2005;9.210,69;9.166,74;9.258,26;9.039,46;-;0,16;
20.10.2005;8.880,69;9.361,42;9.383,32;8.796,29;-;-3,58;
21.10.2005;9.168,20;8.960,73;9.168,20;8.865,66;-;3,24;
24.10.2005;9.155,87;9.185,22;9.206,56;9.039,46;-;-0,13;
25.10.2005;9.132,31;9.164,21;9.249,41;9.015,12;-;-0,26;
26.10.2005;9.071,26;9.057,94;9.139,87;8.996,08;-;-0,67;
27.10.2005;8.881,43;9.058,35;9.076,52;8.864,72;-;-2,09;
28.10.2005;9.023,54;8.966,88;9.062,59;8.942,76;-;1,60;
31.10.2005;9.281,90;9.072,39;9.295,45;9.042,88;-;2,86;
01.11.2005;9.495,82;9.345,30;9.515,65;9.317,84;-;2,30;
03.11.2005;9.520,91;9.596,59;9.647,74;9.504,42;-;0,26;
04.11.2005;9.593,76;9.462,10;9.594,91;9.462,10;-;0,77;
07.11.2005;9.622,47;9.628,32;9.705,17;9.505,55;-;0,30;
08.11.2005;9.539,95;9.587,20;9.593,91;9.409,63;-;-0,86;
09.11.2005;9.460,24;9.602,57;9.632,79;9.368,46;-;-0,84;
10.11.2005;9.506,86;9.459,26;9.539,00;9.389,72;-;0,49;
11.11.2005;9.381,47;9.479,04;9.506,43;9.334,10;-;-1,32;
14.11.2005;9.356,15;9.398,38;9.398,38;9.214,76;-;-0,27;
16.11.2005;9.362,18;9.323,19;9.425,90;9.311,77;-;0,06;
17.11.2005;9.417,72;9.441,66;9.462,64;9.388,83;-;0,59;
18.11.2005;9.465,63;9.415,37;9.481,88;9.371,04;-;0,51;
21.11.2005;9.347,77;9.487,88;9.542,81;9.345,55;-;-1,25;
22.11.2005;9.385,35;9.321,22;9.425,82;9.197,26;-;0,40;
23.11.2005;9.427,99;9.421,76;9.485,17;9.407,55;-;0,45;
24.11.2005;9.476,87;9.398,02;9.520,07;9.398,02;-;0,52;
25.11.2005;9.420,02;9.471,43;9.490,82;9.371,45;-;-0,60;
28.11.2005;9.357,48;9.493,86;9.551,29;9.335,63;-;-0,66;
29.11.2005;9.425,39;9.386,07;9.456,81;9.346,16;-;0,73;
30.11.2005;9.625,49;9.409,75;9.625,49;9.360,03;-;2,12;
01.12.2005;9.751,03;9.672,75;9.767,26;9.672,75;-;1,30;
02.12.2005;9.639,38;9.765,49;9.823,57;9.610,85;-;-1,15;
05.12.2005;9.497,64;9.653,95;9.653,95;9.452,11;-;-1,47;
06.12.2005;9.681,67;9.557,60;9.697,84;9.550,78;-;1,94;
07.12.2005;9.546,31;9.697,69;9.697,69;9.514,14;-;-1,40;
08.12.2005;9.453,13;9.541,69;9.583,56;9.439,67;-;-0,98;
09.12.2005;9.487,96;9.463,20;9.530,55;9.407,78;-;0,37;
12.12.2005;9.526,00;9.502,01;9.611,94;9.502,01;-;0,40;
13.12.2005;9.665,65;9.595,41;9.682,61;9.506,48;-;1,47;
14.12.2005;9.694,70;9.704,48;9.759,95;9.638,98;-;0,30;
15.12.2005;9.564,55;9.690,12;9.775,33;9.516,95;-;-1,34;
16.12.2005;9.620,38;9.594,83;9.646,56;9.537,29;-;0,58;
19.12.2005;9.580,30;9.682,07;9.732,13;9.566,62;-;-0,42;
20.12.2005;9.727,33;9.612,28;9.732,14;9.584,03;-;1,53;
21.12.2005;9.867,00;9.763,07;9.899,60;9.753,61;-;1,44;
22.12.2005;9.849,21;9.877,98;9.929,78;9.812,92;-;-0,18;
23.12.2005;9.763,14;9.831,42;9.854,29;9.754,22;-;-0,87;
26.12.2005;9.793,33;9.797,63;9.819,41;9.694,86;-;0,31;
27.12.2005;9.815,11;9.834,34;9.838,48;9.720,86;-;0,22;
28.12.2005;9.747,17;9.793,28;9.793,28;9.669,60;-;-0,69;
29.12.2005;9.930,19;9.788,82;9.958,14;9.773,86;-;1,88;
02.01.2006;9.970,97;9.845,34;9.970,97;9.749,86;-;0,41;
03.01.2006;10.157,92;10.016,40;10.161,10;9.984,66;-;1,87;
04.01.2006;10.278,63;10.163,55;10.278,63;10.146,29;-;1,19;
05.01.2006;10.267,95;10.244,15;10.319,90;10.207,34;-;-0,10;
06.01.2006;10.360,06;10.325,96;10.380,50;10.305,75;-;0,90;
09.01.2006;10.415,65;10.317,30;10.462,47;10.288,47;-;0,54;
10.01.2006;10.350,81;10.389,99;10.402,43;10.267,69;-;-0,62;
11.01.2006;10.614,28;10.435,72;10.632,79;10.424,46;-;2,55;
12.01.2006;10.502,81;10.550,81;10.663,80;10.450,38;-;-1,05;
13.01.2006;10.628,76;10.573,36;10.653,24;10.434,13;-;1,20;
16.01.2006;10.985,12;10.671,65;10.985,12;10.671,65;-;3,35;
17.01.2006;10.959,06;10.930,73;11.139,88;10.833,31;-;-0,24;
18.01.2006;10.947,67;10.777,01;11.011,30;10.694,98;-;-0,10;
19.01.2006;11.236,86;11.074,96;11.261,38;11.074,96;-;2,64;
20.01.2006;11.334,73;11.308,27;11.334,73;11.180,32;-;0,87;
23.01.2006;11.392,59;11.270,86;11.392,59;11.146,18;-;0,51;
24.01.2006;11.590,80;11.494,42;11.661,12;11.480,59;-;1,74;
26.01.2006;11.708,53;11.683,01;11.777,43;11.592,50;-;1,02;
27.01.2006;11.462,85;11.793,37;11.842,40;11.436,42;-;-2,10;
30.01.2006;11.460,89;11.461,23;11.461,23;11.295,80;-;-0,02;
31.01.2006;11.177,25;11.452,93;11.461,41;11.140,11;-;-2,47;
01.02.2006;11.226,31;11.146,42;11.226,31;11.012,72;-;0,44;
02.02.2006;11.067,95;11.275,41;11.285,60;11.044,50;-;-1,41;
03.02.2006;11.069,08;11.136,24;11.180,50;10.927,89;-;0,01;
06.02.2006;11.054,79;11.110,93;11.277,43;11.036,35;-;-0,13;
07.02.2006;10.917,02;11.048,48;11.107,58;10.891,71;-;-1,25;
08.02.2006;11.091,90;10.931,21;11.152,91;10.915,61;-;1,60;
09.02.2006;11.318,76;11.194,64;11.358,12;11.150,12;-;2,05;
10.02.2006;11.596,13;11.423,24;11.650,16;11.421,12;-;2,45;
13.02.2006;11.747,44;11.571,13;11.824,02;11.562,89;-;1,30;
14.02.2006;12.017,11;11.959,82;12.061,01;11.728,75;-;2,30;
15.02.2006;12.079,22;12.081,26;12.199,61;11.871,87;-;0,52;
16.02.2006;12.005,07;12.150,31;12.189,42;11.768,29;-;-0,61;
17.02.2006;12.095,17;12.048,70;12.168,41;11.954,01;-;0,75;
20.02.2006;12.298,08;12.111,95;12.298,08;12.053,78;-;1,68;
21.02.2006;12.066,30;12.356,92;12.429,71;12.041,10;-;-1,88;
22.02.2006;12.340,64;12.101,08;12.430,80;12.099,51;-;2,27;
23.02.2006;12.419,95;12.452,38;12.532,09;12.333,94;-;0,64;
24.02.2006;12.577,95;12.427,57;12.577,95;12.402,36;-;1,27;
01.03.2006;12.801,67;12.639,91;12.894,22;12.639,91;-;1,78;
02.03.2006;12.886,41;12.811,38;12.982,46;12.725,76;-;0,66;
03.03.2006;13.032,43;12.888,55;13.032,43;12.818,42;-;1,13;
06.03.2006;12.792,19;13.089,28;13.181,63;12.706,05;-;-1,84;
08.03.2006;12.435,37;12.479,00;12.607,65;12.234,32;-;-2,79;
09.03.2006;12.161,60;12.481,84;12.601,98;12.084,12;-;-2,20;
10.03.2006;12.435,32;12.224,74;12.435,32;12.150,58;-;2,25;
13.03.2006;12.467,75;12.465,92;12.664,48;12.328,32;-;0,26;
14.03.2006;12.746,02;12.437,54;12.754,81;12.384,06;-;2,23;
15.03.2006;12.972,83;12.778,24;13.008,32;12.778,24;-;1,78;
16.03.2006;12.964,97;13.029,60;13.100,95;12.873,73;-;-0,06;
17.03.2006;13.002,27;12.955,29;13.049,88;12.807,82;-;0,29;
20.03.2006;13.046,82;13.030,49;13.137,20;12.953,46;-;0,34;
21.03.2006;12.799,11;13.023,19;13.059,75;12.729,40;-;-1,90;
22.03.2006;13.147,96;12.800,78;13.165,55;12.771,52;-;2,73;
23.03.2006;12.932,96;13.249,65;13.256,17;12.776,07;-;-1,64;
24.03.2006;12.763,37;12.952,51;13.021,54;12.692,25;-;-1,31;
27.03.2006;12.655,82;12.661,24;12.732,01;12.446,34;-;-0,84;
28.03.2006;12.121,58;12.536,59;12.543,94;12.098,02;-;-4,22;
29.03.2006;12.174,56;12.157,96;12.262,01;11.878,44;-;0,44;
30.03.2006;12.048,08;12.178,07;12.178,07;11.888,15;-;-1,04;
31.03.2006;12.147,41;12.137,63;12.165,50;12.019,81;-;0,82;
03.04.2006;12.240,19;12.199,50;12.292,57;12.150,22;-;0,76;
04.04.2006;12.292,14;12.337,18;12.413,85;12.255,38;-;0,42;
05.04.2006;12.426,90;12.326,96;12.428,16;12.156,37;-;1,10;
06.04.2006;12.492,01;12.455,98;12.520,01;12.351,25;-;0,52;
07.04.2006;12.294,33;12.530,96;12.530,96;12.254,87;-;-1,58;
10.04.2006;12.103,57;12.268,20;12.268,20;12.084,87;-;-1,55;
11.04.2006;11.976,45;12.207,14;12.207,14;11.889,91;-;-1,05;
12.04.2006;12.186,23;12.044,44;12.214,06;12.008,38;-;1,75;
13.04.2006;11.919,58;12.080,62;12.132,43;11.887,16;-;-2,19;
17.04.2006;11.710,36;11.990,57;11.994,05;11.691,76;-;-1,76;
18.04.2006;11.916,63;11.777,29;11.916,63;11.722,09;-;1,76;
19.04.2006;12.074,07;11.996,74;12.121,97;11.949,64;-;1,32;
20.04.2006;12.115,90;12.089,56;12.139,84;11.964,65;-;0,35;
24.04.2006;12.154,89;12.111,76;12.166,10;12.035,35;-;0,32;
25.04.2006;12.171,24;12.201,80;12.252,55;12.079,86;-;0,13;
26.04.2006;12.377,96;12.257,94;12.383,50;12.207,79;-;1,70;
27.04.2006;12.305,32;12.246,34;12.449,59;12.246,34;-;-0,59;
28.04.2006;12.392,22;12.328,17;12.422,92;12.269,56;-;0,71;
02.05.2006;12.516,89;12.360,24;12.516,89;12.341,59;-;1,01;
03.05.2006;12.419,54;12.530,87;12.551,99;12.391,08;-;-0,78;
04.05.2006;12.456,63;12.468,68;12.610,47;12.423,03;-;0,30;
05.05.2006;12.545,31;12.479,86;12.580,49;12.470,07;-;0,71;
08.05.2006;12.433,96;12.564,88;12.564,88;12.407,22;-;-0,89;
09.05.2006;12.447,29;12.456,94;12.521,22;12.342,82;-;0,11;
10.05.2006;12.512,53;12.500,12;12.597,32;12.472,32;-;0,52;
11.05.2006;12.323,65;12.611,89;12.659,47;12.293,70;-;-1,51;
12.05.2006;12.259,25;12.291,28;12.302,94;12.175,31;-;-0,52;
15.05.2006;12.033,85;12.221,45;12.221,45;11.940,45;-;-1,84;
16.05.2006;12.147,42;12.092,41;12.249,84;11.935,67;-;0,94;
17.05.2006;11.773,93;12.072,33;12.077,70;11.709,99;-;-3,07;
18.05.2006;11.915,96;11.874,53;12.105,75;11.756,93;-;1,21;
19.05.2006;11.849,47;12.080,93;12.112,23;11.787,32;-;-0,56;
22.05.2006;11.403,77;11.789,93;11.789,93;11.239,76;-;-3,76;
23.05.2006;11.191,44;11.529,53;11.703,55;11.191,44;-;-1,86;
24.05.2006;10.878,38;11.127,69;11.223,12;10.731,17;-;-2,80;
25.05.2006;11.538,67;10.978,72;11.538,67;10.932,13;-;6,07;
26.05.2006;11.722,92;11.667,72;11.785,18;11.590,87;-;1,60;
29.05.2006;11.599,44;11.757,86;11.789,08;11.530,18;-;-1,05;
30.05.2006;11.066,01;11.445,77;11.476,38;11.066,01;-;-4,60;
31.05.2006;11.029,75;11.207,06;11.374,22;10.964,60;-;-0,33;
01.06.2006;11.505,33;11.142,90;11.505,33;11.114,16;-;4,31;
02.06.2006;11.521,94;11.695,63;11.733,08;11.397,83;-;0,14;
05.06.2006;11.241,34;11.491,13;11.520,23;11.208,60;-;-2,44;
06.06.2006;11.358,79;11.168,07;11.393,15;11.043,65;-;1,04;
07.06.2006;11.173,30;11.377,80;11.463,83;11.173,30;-;-1,63;
08.06.2006;11.245,22;11.195,36;11.253,14;10.953,47;-;0,64;
09.06.2006;11.124,96;11.334,85;11.440,73;11.078,60;-;-1,07;
12.06.2006;10.593,55;11.170,22;11.181,01;10.574,05;-;-4,78;
13.06.2006;10.488,94;10.598,76;10.661,95;10.386,16;-;-0,99;
14.06.2006;10.229,87;10.565,75;10.635,87;10.037,09;-;-2,47;
16.06.2006;10.591,40;10.397,80;10.618,69;10.394,78;-;3,53;
19.06.2006;10.488,21;10.630,91;10.736,29;10.404,51;-;-0,97;
20.06.2006;10.411,43;10.557,19;10.558,36;10.406,22;-;-0,73;
21.06.2006;10.500,20;10.343,46;10.500,20;10.343,46;-;0,85;
22.06.2006;10.437,51;10.473,86;10.530,21;10.403,88;-;-0,60;
23.06.2006;10.498,22;10.421,72;10.509,72;10.300,78;-;0,58;
26.06.2006;10.535,75;10.522,65;10.581,49;10.397,28;-;0,36;
27.06.2006;10.592,11;10.581,07;10.665,95;10.572,18;-;0,53;
28.06.2006;10.716,19;10.651,79;10.771,13;10.619,79;-;1,17;
29.06.2006;11.176,64;10.798,22;11.176,64;10.789,98;-;4,30;
30.06.2006;11.268,62;11.175,57;11.378,38;11.175,57;-;0,82;
03.07.2006;11.560,13;11.283,13;11.562,82;11.282,76;-;2,59;
04.07.2006;11.560,73;11.568,75;11.618,98;11.513,14;-;0,01;
05.07.2006;11.291,64;11.455,13;11.455,61;11.274,92;-;-2,33;
06.07.2006;11.380,44;11.350,22;11.479,69;11.324,47;-;0,79;
07.07.2006;11.254,17;11.393,18;11.416,12;11.200,21;-;-1,11;
10.07.2006;11.326,05;11.302,29;11.408,70;11.242,65;-;0,64;
11.07.2006;11.384,82;11.287,66;11.392,20;11.163,42;-;0,52;
12.07.2006;11.276,11;11.414,58;11.438,91;11.264,68;-;-0,95;
13.07.2006;10.993,54;11.166,71;11.166,71;10.977,82;-;-2,51;
14.07.2006;10.943,13;11.043,62;11.096,86;10.798,65;-;-0,46;
17.07.2006;10.818,56;10.861,67;10.948,87;10.785,44;-;-1,14;
18.07.2006;11.065,02;10.869,52;11.065,51;10.827,65;-;2,28;
19.07.2006;11.567,81;11.080,55;11.567,81;11.077,84;-;4,54;
20.07.2006;11.473,63;11.658,89;11.681,36;11.418,73;-;-0,81;
21.07.2006;11.327,64;11.552,50;11.585,48;11.202,25;-;-1,27;
24.07.2006;11.462,70;11.373,52;11.483,81;11.341,06;-;1,19;
25.07.2006;11.448,14;11.451,78;11.492,90;11.300,02;-;-0,13;
26.07.2006;11.275,69;11.409,48;11.432,45;11.261,79;-;-1,51;
27.07.2006;11.238,96;11.322,16;11.358,27;11.083,60;-;-0,33;
28.07.2006;11.373,60;11.311,30;11.477,31;11.308,05;-;1,20;
31.07.2006;11.240,48;11.368,14;11.379,25;11.220,04;-;-1,17;
01.08.2006;11.295,65;11.224,45;11.299,07;11.159,12;-;0,49;
02.08.2006;11.425,95;11.370,38;11.495,64;11.370,38;-;1,15;
03.08.2006;11.483,94;11.351,19;11.508,62;11.304,35;-;0,51;
04.08.2006;11.582,67;11.539,72;11.678,02;11.519,38;-;0,86;
07.08.2006;11.688,39;11.548,05;11.688,39;11.548,05;-;0,91;
08.08.2006;11.735,83;11.692,76;11.801,86;11.647,53;-;0,41;
09.08.2006;11.686,76;11.766,38;11.885,20;11.680,40;-;-0,42;
10.08.2006;11.944,88;11.716,19;11.952,59;11.637,88;-;2,21;
11.08.2006;11.818,63;11.947,60;11.966,68;11.774,62;-;-1,06;
14.08.2006;11.709,90;11.870,52;11.939,47;11.709,90;-;-0,92;
15.08.2006;11.987,42;11.797,84;11.987,42;11.793,17;-;2,37;
16.08.2006;12.092,16;12.051,91;12.097,24;11.900,49;-;0,87;
17.08.2006;12.086,91;12.109,31;12.252,13;12.007,61;-;-0,04;
18.08.2006;12.034,75;12.143,73;12.143,73;11.922,12;-;-0,43;
21.08.2006;11.903,22;11.993,01;12.033,16;11.772,81;-;-1,09;
22.08.2006;11.690,07;11.837,58;11.879,70;11.642,16;-;-1,79;
23.08.2006;11.417,86;11.724,63;11.724,63;11.379,91;-;-2,33;
24.08.2006;11.530,15;11.502,82;11.569,01;11.307,83;-;0,98;
25.08.2006;11.701,26;11.538,71;11.701,26;11.429,88;-;1,48;
28.08.2006;11.677,07;11.645,67;11.725,77;11.550,50;-;-0,21;
29.08.2006;11.767,53;11.717,55;11.769,83;11.627,54;-;0,77;
30.08.2006;11.753,05;11.796,81;11.852,35;11.710,82;-;-0,12;
31.08.2006;11.865,77;11.820,12;11.884,71;11.693,19;-;0,96;
01.09.2006;12.147,42;11.917,87;12.147,42;11.917,87;-;2,37;
04.09.2006;12.239,97;12.145,51;12.253,28;12.130,53;-;0,76;
05.09.2006;12.210,64;12.234,44;12.234,44;12.102,16;-;-0,24;
06.09.2006;12.166,91;12.214,71;12.270,80;12.138,31;-;-0,36;
08.09.2006;12.157,65;12.130,79;12.219,14;12.122,13;-;-0,08;
11.09.2006;11.982,88;12.092,90;12.096,17;11.932,95;-;-1,44;
12.09.2006;11.975,23;11.999,98;12.010,80;11.836,18;-;-0,06;
13.09.2006;11.910,25;12.025,08;12.034,67;11.882,84;-;-0,54;
14.09.2006;11.782,99;11.922,85;11.940,28;11.748,69;-;-1,07;
15.09.2006;11.807,64;11.852,05;11.894,02;11.721,02;-;0,21;
18.09.2006;11.970,20;11.811,01;11.970,44;11.791,77;-;1,38;
19.09.2006;11.814,98;11.976,58;11.977,32;11.756,20;-;-1,30;
20.09.2006;11.580,20;11.861,63;11.861,63;11.508,56;-;-1,99;
21.09.2006;11.327,23;11.524,17;11.536,41;11.297,81;-;-2,18;
22.09.2006;11.340,62;11.287,95;11.451,22;11.170,88;-;0,12;
25.09.2006;11.460,08;11.391,79;11.460,08;11.171,89;-;1,05;
26.09.2006;11.750,89;11.491,04;11.750,89;11.491,04;-;2,54;
27.09.2006;11.765,01;11.679,48;11.778,74;11.631,94;-;0,12;
28.09.2006;11.962,95;11.782,52;11.995,03;11.759,13;-;1,68;
29.09.2006;11.968,24;11.977,68;11.994,33;11.887,31;-;0,04;
02.10.2006;12.238,99;12.086,35;12.357,70;12.083,52;-;2,26;
03.10.2006;12.143,97;12.245,41;12.336,19;12.143,97;-;-0,78;
04.10.2006;12.508,91;12.241,77;12.544,69;12.206,06;-;3,01;
05.10.2006;12.532,27;12.526,33;12.613,73;12.457,98;-;0,19;
06.10.2006;12.477,15;12.419,91;12.513,94;12.343,36;-;-0,44;
09.10.2006;12.631,83;12.414,37;12.644,95;12.411,75;-;1,24;
10.10.2006;12.701,64;12.644,87;12.775,49;12.644,47;-;0,55;
11.10.2006;12.544,70;12.641,43;12.641,43;12.452,45;-;-1,24;
13.10.2006;12.541,25;12.650,83;12.687,97;12.485,68;-;-0,03;
16.10.2006;12.480,34;12.466,45;12.533,92;12.381,68;-;-0,49;
17.10.2006;12.387,90;12.423,79;12.458,95;12.308,10;-;-0,74;
18.10.2006;12.253,20;12.471,97;12.554,85;12.156,07;-;-1,09;
19.10.2006;12.315,11;12.285,28;12.326,95;12.241,61;1,23M;0,51;
20.10.2006;12.239,92;12.321,95;12.345,69;12.187,57;-;-0,61;
23.10.2006;12.479,08;12.170,01;12.479,08;12.158,05;-;1,95;
24.10.2006;12.401,12;12.468,05;12.503,50;12.375,57;-;-0,62;
25.10.2006;12.345,05;12.432,05;12.432,05;12.263,44;-;-0,45;
26.10.2006;12.383,44;12.407,93;12.469,72;12.329,54;-;0,31;
27.10.2006;12.308,62;12.385,88;12.471,73;12.302,04;-;-0,60;
30.10.2006;12.324,86;12.315,93;12.339,27;12.172,44;-;0,13;
31.10.2006;12.442,95;12.399,26;12.442,95;12.337,14;-;0,96;
01.11.2006;12.501,28;12.500,92;12.564,78;12.460,27;-;0,47;
03.11.2006;12.741,24;12.532,74;12.745,20;12.527,07;-;1,92;
06.11.2006;12.734,69;12.802,61;12.907,29;12.734,69;-;-0,05;
07.11.2006;12.564,98;12.714,16;12.748,62;12.547,30;-;-1,33;
08.11.2006;12.484,74;12.544,89;12.545,68;12.378,71;-;-0,64;
09.11.2006;12.374,52;12.581,73;12.663,66;12.291,61;-;-0,88;
10.11.2006;12.379,10;12.407,87;12.458,01;12.251,19;-;0,04;
13.11.2006;12.314,70;12.318,76;12.318,76;12.187,90;-;-0,52;
14.11.2006;12.529,01;12.372,58;12.529,01;12.372,58;-;1,74;
16.11.2006;12.456,91;12.564,37;12.685,86;12.432,54;-;-0,58;
17.11.2006;12.438,81;12.464,67;12.467,84;12.325,61;-;-0,15;
21.11.2006;12.585,87;12.484,69;12.587,85;12.451,23;-;1,18;
22.11.2006;12.805,11;12.635,77;12.805,11;12.598,16;-;1,74;
23.11.2006;12.936,77;12.846,02;12.977,67;12.844,17;-;1,03;
24.11.2006;12.825,68;12.893,77;12.918,34;12.744,86;-;-0,86;
27.11.2006;12.602,91;12.828,40;12.828,40;12.578,31;-;-1,74;
28.11.2006;12.772,06;12.626,51;12.772,53;12.510,71;-;1,34;
29.11.2006;12.914,94;12.833,74;12.982,37;12.800,92;-;1,12;
30.11.2006;12.866,54;12.940,82;12.990,00;12.744,84;-;-0,37;
01.12.2006;12.764,12;12.879,06;12.926,73;12.714,68;-;-0,80;
04.12.2006;13.053,24;12.802,38;13.053,24;12.733,44;-;2,27;
05.12.2006;13.253,11;13.050,99;13.283,67;13.050,03;-;1,53;
06.12.2006;13.306,13;13.209,38;13.416,36;13.171,06;-;0,40;
07.12.2006;13.322,95;13.379,21;13.451,15;13.246,03;-;0,13;
08.12.2006;13.396,31;13.320,97;13.506,40;13.303,17;-;0,55;
11.12.2006;13.523,08;13.455,95;13.542,65;13.444,58;-;0,95;
12.12.2006;13.450,63;13.523,36;13.586,37;13.372,26;-;-0,54;
13.12.2006;13.632,33;13.497,78;13.669,01;13.435,54;-;1,35;
14.12.2006;13.740,97;13.662,30;13.846,42;13.655,78;-;0,80;
15.12.2006;13.708,18;13.799,24;13.902,09;13.695,09;-;-0,24;
18.12.2006;13.762,09;13.801,68;13.851,80;13.710,96;-;0,39;
19.12.2006;13.709,01;13.658,87;13.712,50;13.571,30;-;-0,39;
20.12.2006;13.666,72;13.777,43;13.839,52;13.636,20;-;-0,31;
21.12.2006;13.567,69;13.678,70;13.678,70;13.522,92;-;-0,72;
22.12.2006;13.562,93;13.625,23;13.644,59;13.484,21;-;-0,04;
26.12.2006;13.626,41;13.583,03;13.654,20;13.572,32;-;0,47;
27.12.2006;13.907,59;13.663,13;13.907,59;13.654,01;-;2,06;
28.12.2006;13.985,46;13.885,68;14.008,13;13.877,41;-;0,56;
02.01.2007;14.063,39;13.998,86;14.128,56;13.977,32;-;0,56;
03.01.2007;13.999,45;14.063,33;14.118,19;13.897,07;-;-0,45;
04.01.2007;13.940,04;14.003,61;14.003,61;13.808,17;-;-0,42;
05.01.2007;13.444,89;13.891,08;13.914,15;13.377,29;-;-3,55;
08.01.2007;13.596,95;13.570,25;13.640,08;13.383,96;-;1,13;
09.01.2007;13.408,20;13.653,76;13.656,61;13.252,93;-;-1,39;
10.01.2007;13.532,29;13.274,64;13.538,09;13.186,67;-;0,93;
11.01.2007;13.634,71;13.491,78;13.760,94;13.392,74;-;0,76;
12.01.2007;13.626,46;13.693,16;13.708,79;13.567,56;-;-0,06;
15.01.2007;13.573,46;13.691,09;13.738,91;13.550,59;-;-0,39;
16.01.2007;13.430,23;13.530,97;13.547,44;13.427,92;-;-1,06;
17.01.2007;13.537,51;13.359,29;13.565,12;13.359,29;-;0,80;
18.01.2007;13.452,06;13.587,70;13.772,25;13.443,20;-;-0,63;
19.01.2007;13.682,33;13.506,84;13.683,07;13.470,48;-;1,71;
22.01.2007;13.810,37;13.716,22;13.855,84;13.633,35;-;0,94;
23.01.2007;13.946,57;13.767,90;13.969,62;13.718,26;-;0,99;
24.01.2007;13.983,46;13.953,19;14.007,11;13.893,89;-;0,26;
26.01.2007;13.971,64;13.938,27;13.986,49;13.821,09;-;-0,08;
29.01.2007;13.806,57;13.995,27;14.003,21;13.783,90;-;-1,18;
30.01.2007;13.926,66;13.848,00;13.926,66;13.794,50;-;0,87;
31.01.2007;13.975,11;13.910,58;13.975,11;13.799,11;-;0,35;
01.02.2007;13.986,85;14.053,08;14.081,70;13.965,37;-;0,08;
02.02.2007;13.940,93;14.058,92;14.130,22;13.889,13;-;-0,33;
05.02.2007;13.996,90;13.967,88;14.019,41;13.902,22;-;0,40;
06.02.2007;13.876,27;14.053,57;14.089,51;13.856,37;-;-0,86;
07.02.2007;13.795,71;13.902,53;13.943,08;13.670,51;-;-0,58;
08.02.2007;13.982,92;13.752,94;13.982,92;13.659,19;-;1,36;
09.02.2007;13.798,85;14.000,44;14.005,74;13.762,26;-;-1,32;
12.02.2007;13.749,64;13.865,11;13.909,83;13.724,52;-;-0,36;
13.02.2007;13.890,64;13.810,66;13.890,64;13.755,89;-;1,03;
14.02.2007;14.127,94;13.927,83;14.149,97;13.830,43;-;1,71;
15.02.2007;14.180,73;14.101,31;14.229,97;14.055,98;-;0,37;
16.02.2007;14.206,13;14.185,13;14.259,02;14.094,43;-;0,18;
20.02.2007;14.206,13;14.185,13;14.259,02;14.094,43;-;0,00;
21.02.2007;14.222,40;14.189,95;14.287,78;14.165,92;-;0,11;
22.02.2007;14.299,41;14.256,19;14.354,90;14.252,16;-;0,54;
23.02.2007;14.220,27;14.316,95;14.344,81;14.192,57;-;-0,55;
26.02.2007;14.253,81;14.224,86;14.327,38;14.118,20;-;0,24;
27.02.2007;13.544,38;14.007,92;14.010,19;13.421,98;-;-4,98;
28.02.2007;13.761,64;13.550,01;13.766,47;13.527,16;-;1,60;
01.03.2007;13.756,00;13.626,44;13.756,89;13.246,07;-;-0,04;
02.03.2007;13.484,70;13.710,48;13.725,18;13.449,58;-;-1,97;
05.03.2007;13.123,32;13.342,49;13.366,17;13.123,32;-;-2,68;
06.03.2007;13.528,78;13.336,99;13.528,78;13.316,00;-;3,09;
07.03.2007;13.381,51;13.523,11;13.538,17;13.359,87;-;-1,09;
