Data;Ultimo;Abertura;Max;Min;Vol;Var(%);
24.06.2016;1.629,94;1.631,03;1.632,11;1.626,91;-;-0,07;
23.06.2016;1.631,14;1.632,75;1.633,88;1.628,58;-;-0,09;
22.06.2016;1.632,53;1.633,04;1.636,38;1.631,48;-;-0,03;
21.06.2016;1.633,04;1.634,11;1.634,65;1.628,35;-;-0,07;
20.06.2016;1.634,11;1.632,65;1.635,83;1.629,45;-;0,08;
17.06.2016;1.632,74;1.633,68;1.638,59;1.627,83;-;-0,07;
16.06.2016;1.633,89;1.635,42;1.640,00;1.632,91;-;-0,10;
15.06.2016;1.635,46;1.632,86;1.638,44;1.630,11;-;0,16;
14.06.2016;1.632,86;1.639,21;1.642,39;1.632,43;-;-0,39;
13.06.2016;1.639,22;1.642,57;1.643,60;1.633,95;-;-0,21;
10.06.2016;1.642,74;1.636,76;1.647,38;1.632,52;-;0,36;
09.06.2016;1.636,77;1.634,71;1.639,52;1.631,18;-;0,13;
08.06.2016;1.634,71;1.620,72;1.635,77;1.619,00;-;0,86;
07.06.2016;1.620,83;1.629,49;1.629,49;1.616,47;-;-0,53;
06.06.2016;1.629,48;1.619,68;1.629,48;1.617,80;-;0,60;
03.06.2016;1.619,81;1.619,78;1.623,62;1.615,70;-;0,03;
02.06.2016;1.619,29;1.617,50;1.620,41;1.609,80;-;0,11;
01.06.2016;1.617,44;1.612,33;1.619,60;1.612,33;-;0,32;
31.05.2016;1.612,36;1.609,51;1.613,16;1.607,31;-;0,18;
30.05.2016;1.609,51;1.602,65;1.610,39;1.601,11;-;0,43;
27.05.2016;1.602,61;1.601,53;1.606,09;1.597,77;-;0,10;
25.05.2016;1.601,05;1.600,10;1.604,14;1.597,89;-;0,06;
24.05.2016;1.600,10;1.596,24;1.604,34;1.594,73;-;0,25;
23.05.2016;1.596,12;1.602,15;1.605,27;1.595,80;-;-0,37;
20.05.2016;1.602,12;1.598,55;1.603,97;1.594,15;-;0,25;
19.05.2016;1.598,19;1.606,62;1.607,74;1.598,19;-;-0,52;
18.05.2016;1.606,62;1.607,50;1.612,04;1.602,37;-;-0,05;
17.05.2016;1.607,50;1.603,52;1.608,69;1.602,48;-;0,25;
16.05.2016;1.603,53;1.592,36;1.603,53;1.592,19;-;0,70;
13.05.2016;1.592,36;1.582,48;1.596,42;1.582,48;-;0,61;
12.05.2016;1.582,77;1.569,83;1.584,24;1.569,70;-;0,82;
11.05.2016;1.569,84;1.564,04;1.573,98;1.561,77;-;0,37;
10.05.2016;1.564,04;1.551,74;1.564,81;1.547,57;-;0,79;
09.05.2016;1.551,74;1.558,94;1.560,32;1.543,79;-;-0,46;
06.05.2016;1.558,94;1.551,99;1.559,54;1.549,08;-;0,44;
05.05.2016;1.552,09;1.547,02;1.554,41;1.543,68;-;0,33;
04.05.2016;1.547,05;1.552,95;1.553,39;1.544,98;-;-0,40;
03.05.2016;1.553,20;1.558,19;1.558,28;1.550,60;-;-0,32;
02.05.2016;1.558,20;1.554,20;1.564,29;1.553,75;-;0,26;
29.04.2016;1.554,17;1.549,89;1.554,49;1.546,59;-;0,28;
28.04.2016;1.549,89;1.543,63;1.553,95;1.542,42;-;0,41;
27.04.2016;1.543,63;1.537,06;1.544,52;1.535,34;-;0,43;
26.04.2016;1.537,06;1.526,99;1.539,40;1.525,87;-;0,66;
25.04.2016;1.526,99;1.522,98;1.529,94;1.518,95;-;0,26;
22.04.2016;1.522,98;1.520,82;1.523,86;1.517,90;-;0,14;
20.04.2016;1.520,82;1.515,37;1.521,05;1.512,99;-;0,36;
19.04.2016;1.515,29;1.515,81;1.518,82;1.511,67;-;-0,03;
18.04.2016;1.515,81;1.512,77;1.516,15;1.509,81;-;0,20;
15.04.2016;1.512,77;1.500,00;1.514,03;1.499,29;-;0,88;
14.04.2016;1.499,64;1.497,05;1.501,00;1.494,08;-;0,17;
13.04.2016;1.497,05;1.488,96;1.502,28;1.488,64;-;0,55;
12.04.2016;1.488,87;1.481,31;1.489,50;1.481,31;-;0,52;
11.04.2016;1.481,13;1.483,00;1.490,73;1.480,80;-;-0,13;
08.04.2016;1.483,00;1.475,81;1.485,89;1.475,35;-;0,49;
07.04.2016;1.475,73;1.481,24;1.483,41;1.474,96;-;-0,37;
06.04.2016;1.481,24;1.478,40;1.482,22;1.474,72;-;0,19;
05.04.2016;1.478,41;1.481,32;1.489,70;1.476,47;-;-0,20;
04.04.2016;1.481,32;1.487,44;1.493,05;1.480,57;-;-0,41;
01.04.2016;1.487,44;1.485,75;1.491,11;1.483,39;-;0,11;
31.03.2016;1.485,76;1.478,63;1.486,41;1.477,78;-;0,48;
30.03.2016;1.478,63;1.479,89;1.481,37;1.476,44;-;-0,09;
29.03.2016;1.479,89;1.469,48;1.481,92;1.469,48;-;0,71;
28.03.2016;1.469,48;1.455,17;1.469,48;1.455,17;-;0,98;
24.03.2016;1.455,17;1.458,83;1.462,81;1.454,43;-;-0,25;
23.03.2016;1.458,86;1.453,78;1.462,40;1.453,78;-;0,35;
22.03.2016;1.453,74;1.439,18;1.455,03;1.439,18;-;1,01;
21.03.2016;1.439,14;1.444,10;1.447,80;1.438,72;-;-0,34;
18.03.2016;1.444,11;1.432,47;1.444,11;1.431,03;-;0,87;
17.03.2016;1.431,69;1.415,59;1.432,05;1.415,59;-;1,13;
16.03.2016;1.415,63;1.417,68;1.419,32;1.411,81;-;-0,15;
15.03.2016;1.417,69;1.423,51;1.425,87;1.414,27;-;-0,41;
14.03.2016;1.423,51;1.413,40;1.426,69;1.413,40;-;0,71;
11.03.2016;1.413,50;1.407,13;1.419,33;1.407,13;-;0,45;
10.03.2016;1.407,14;1.402,64;1.410,07;1.400,36;-;0,32;
09.03.2016;1.402,65;1.394,65;1.402,75;1.394,65;-;0,57;
08.03.2016;1.394,65;1.393,90;1.398,67;1.390,75;-;0,05;
07.03.2016;1.393,91;1.393,39;1.396,48;1.389,75;-;0,04;
04.03.2016;1.393,33;1.376,88;1.393,33;1.376,88;-;1,19;
03.03.2016;1.376,88;1.369,47;1.378,78;1.368,53;-;0,54;
02.03.2016;1.369,50;1.360,08;1.370,68;1.360,08;-;0,70;
01.03.2016;1.360,02;1.361,04;1.370,39;1.360,02;-;-0,08;
29.02.2016;1.361,06;1.359,96;1.364,71;1.357,40;-;0,09;
26.02.2016;1.359,88;1.351,80;1.361,76;1.351,47;-;0,56;
25.02.2016;1.352,26;1.346,13;1.354,83;1.346,13;-;0,45;
24.02.2016;1.346,21;1.335,33;1.348,26;1.335,33;-;0,81;
23.02.2016;1.335,42;1.338,72;1.339,45;1.333,69;-;-0,25;
22.02.2016;1.338,72;1.338,68;1.340,97;1.334,11;-;0,00;
19.02.2016;1.338,68;1.334,81;1.338,68;1.331,51;-;0,29;
18.02.2016;1.334,82;1.336,52;1.337,84;1.331,67;-;-0,14;
17.02.2016;1.336,74;1.339,74;1.341,05;1.332,61;-;-0,22;
16.02.2016;1.339,68;1.330,33;1.340,73;1.330,33;-;0,70;
15.02.2016;1.330,33;1.336,44;1.340,00;1.330,33;-;-0,46;
12.02.2016;1.336,44;1.339,88;1.340,74;1.335,17;-;-0,26;
11.02.2016;1.339,88;1.340,97;1.342,82;1.334,94;-;-0,10;
10.02.2016;1.341,18;1.338,25;1.343,66;1.332,53;-;0,23;
05.02.2016;1.338,05;1.339,80;1.344,67;1.337,65;-;-0,14;
04.02.2016;1.339,95;1.341,64;1.344,70;1.339,03;-;-0,12;
03.02.2016;1.341,58;1.325,74;1.341,87;1.324,64;-;1,17;
02.02.2016;1.326,04;1.327,12;1.328,06;1.321,74;-;-0,08;
01.02.2016;1.327,13;1.322,88;1.327,13;1.315,77;-;0,32;
29.01.2016;1.322,96;1.305,98;1.327,94;1.302,93;-;1,30;
28.01.2016;1.305,98;1.310,47;1.314,54;1.303,50;-;-0,23;
27.01.2016;1.309,00;1.316,68;1.317,39;1.309,00;-;-0,58;
26.01.2016;1.316,60;1.327,58;1.329,06;1.315,43;-;-0,83;
22.01.2016;1.327,60;1.333,80;1.335,88;1.327,60;-;-0,46;
21.01.2016;1.333,76;1.331,82;1.338,26;1.328,83;-;0,15;
20.01.2016;1.331,82;1.344,25;1.344,97;1.327,54;-;-0,93;
19.01.2016;1.344,26;1.353,12;1.359,05;1.344,24;-;-0,65;
18.01.2016;1.353,12;1.349,21;1.355,65;1.347,34;-;0,29;
15.01.2016;1.349,15;1.353,16;1.360,62;1.349,15;-;-0,30;
14.01.2016;1.353,16;1.372,79;1.374,19;1.353,13;-;-1,44;
13.01.2016;1.372,94;1.378,17;1.383,93;1.371,99;-;-0,37;
12.01.2016;1.378,07;1.373,45;1.378,68;1.371,35;-;0,34;
11.01.2016;1.373,45;1.381,83;1.384,75;1.370,77;-;-0,61;
08.01.2016;1.381,84;1.386,60;1.388,63;1.380,67;-;-0,35;
07.01.2016;1.386,64;1.397,18;1.398,22;1.385,42;-;-0,75;
06.01.2016;1.397,18;1.392,30;1.398,08;1.391,27;-;0,36;
05.01.2016;1.392,16;1.398,11;1.404,36;1.391,83;-;-0,43;
04.01.2016;1.398,22;1.409,01;1.412,26;1.398,15;-;-0,77;
30.12.2015;1.409,02;1.415,83;1.415,83;1.400,08;-;-0,47;
29.12.2015;1.415,61;1.416,42;1.418,00;1.412,59;-;-0,05;
28.12.2015;1.416,33;1.406,69;1.416,33;1.405,43;-;0,70;
23.12.2015;1.406,42;1.405,09;1.413,53;1.403,30;-;0,08;
22.12.2015;1.405,27;1.400,03;1.406,01;1.398,58;-;0,37;
21.12.2015;1.400,03;1.400,58;1.405,93;1.397,30;-;-0,04;
18.12.2015;1.400,58;1.395,63;1.406,53;1.395,63;-;0,35;
17.12.2015;1.395,75;1.371,59;1.401,48;1.365,91;-;1,76;
16.12.2015;1.371,60;1.441,28;1.441,34;1.370,69;-;-4,84;
15.12.2015;1.441,29;1.441,17;1.444,23;1.437,41;-;0,02;
14.12.2015;1.441,02;1.442,92;1.445,80;1.440,07;-;-0,13;
11.12.2015;1.442,92;1.447,49;1.447,96;1.440,73;-;-0,30;
10.12.2015;1.447,23;1.449,22;1.450,82;1.445,66;-;-0,14;
09.12.2015;1.449,28;1.447,86;1.451,36;1.444,79;-;0,10;
08.12.2015;1.447,82;1.447,55;1.452,46;1.444,20;-;0,02;
07.12.2015;1.447,56;1.441,75;1.449,51;1.439,79;-;0,40;
04.12.2015;1.441,75;1.440,77;1.445,16;1.439,03;-;0,07;
03.12.2015;1.440,77;1.453,48;1.453,48;1.440,44;-;-0,87;
02.12.2015;1.453,48;1.445,53;1.453,48;1.436,35;-;0,55;
01.12.2015;1.445,53;1.452,72;1.457,34;1.445,52;-;-0,49;
30.11.2015;1.452,66;1.447,79;1.455,55;1.447,38;-;0,33;
27.11.2015;1.447,93;1.452,54;1.454,81;1.447,27;-;-0,32;
26.11.2015;1.452,55;1.457,90;1.459,32;1.450,12;-;-0,36;
25.11.2015;1.457,80;1.463,77;1.465,14;1.452,88;-;-0,41;
24.11.2015;1.463,81;1.461,82;1.467,51;1.459,14;-;0,14;
23.11.2015;1.461,82;1.462,11;1.464,81;1.458,16;-;-0,02;
19.11.2015;1.462,11;1.455,19;1.462,11;1.454,90;-;0,48;
18.11.2015;1.455,19;1.455,99;1.458,91;1.452,71;-;-0,07;
17.11.2015;1.456,28;1.452,82;1.459,17;1.452,60;-;0,20;
16.11.2015;1.453,36;1.442,79;1.453,38;1.442,79;-;0,73;
13.11.2015;1.442,85;1.442,61;1.446,81;1.440,74;-;0,01;
12.11.2015;1.442,70;1.444,43;1.447,31;1.440,57;-;-0,12;
11.11.2015;1.444,43;1.443,75;1.446,23;1.439,68;-;0,05;
10.11.2015;1.443,75;1.439,18;1.446,84;1.439,18;-;0,31;
09.11.2015;1.439,27;1.441,04;1.446,73;1.439,25;-;-0,12;
06.11.2015;1.441,05;1.438,92;1.445,02;1.438,53;-;0,14;
05.11.2015;1.438,99;1.437,58;1.443,22;1.437,07;-;0,10;
04.11.2015;1.437,60;1.437,53;1.443,47;1.437,04;-;0,00;
03.11.2015;1.437,53;1.430,17;1.440,96;1.429,07;-;0,51;
30.10.2015;1.430,18;1.431,26;1.436,32;1.424,50;-;-0,08;
29.10.2015;1.431,26;1.424,10;1.431,84;1.421,31;-;0,51;
28.10.2015;1.423,98;1.421,94;1.425,10;1.420,22;-;0,14;
27.10.2015;1.421,99;1.421,14;1.421,99;1.415,94;-;0,06;
26.10.2015;1.421,14;1.417,74;1.421,51;1.415,39;-;0,24;
23.10.2015;1.417,74;1.419,35;1.421,23;1.413,89;-;-0,11;
22.10.2015;1.419,34;1.415,94;1.419,34;1.411,59;-;0,25;
21.10.2015;1.415,82;1.417,82;1.420,39;1.415,52;-;-0,14;
20.10.2015;1.417,87;1.416,07;1.419,96;1.413,24;-;0,13;
19.10.2015;1.416,07;1.415,69;1.419,66;1.413,53;-;0,04;
16.10.2015;1.415,49;1.416,37;1.421,11;1.415,49;-;-0,06;
15.10.2015;1.416,29;1.419,33;1.421,46;1.415,04;-;-0,21;
14.10.2015;1.419,33;1.418,13;1.420,10;1.415,12;-;0,09;
13.10.2015;1.418,08;1.420,76;1.421,27;1.415,16;-;-0,20;
09.10.2015;1.420,91;1.418,59;1.421,04;1.415,08;-;0,17;
08.10.2015;1.418,47;1.416,30;1.421,88;1.409,78;-;0,15;
07.10.2015;1.416,28;1.410,58;1.416,52;1.410,58;-;0,40;
06.10.2015;1.410,58;1.410,64;1.411,71;1.405,25;-;-0,00;
05.10.2015;1.410,64;1.410,64;1.412,50;1.407,27;-;-0,01;
02.10.2015;1.410,77;1.408,32;1.412,70;1.403,95;-;0,16;
01.10.2015;1.408,49;1.400,39;1.416,23;1.399,55;-;0,58;
30.09.2015;1.400,43;1.393,33;1.403,84;1.392,43;-;0,52;
29.09.2015;1.393,16;1.388,57;1.393,18;1.385,93;-;0,36;
28.09.2015;1.388,22;1.398,42;1.399,52;1.388,22;-;-0,73;
25.09.2015;1.398,42;1.393,34;1.404,24;1.393,34;-;0,36;
24.09.2015;1.393,34;1.404,25;1.404,76;1.391,80;-;-0,78;
23.09.2015;1.404,26;1.412,90;1.413,43;1.403,04;-;-0,62;
22.09.2015;1.412,95;1.417,52;1.420,14;1.406,56;-;-0,32;
21.09.2015;1.417,52;1.425,01;1.430,18;1.415,97;-;-0,52;
18.09.2015;1.425,00;1.433,03;1.433,03;1.425,00;-;-0,56;
17.09.2015;1.433,03;1.430,95;1.436,39;1.429,36;-;0,16;
16.09.2015;1.430,75;1.429,93;1.433,96;1.427,80;-;0,05;
15.09.2015;1.430,08;1.425,95;1.433,95;1.424,24;-;0,29;
14.09.2015;1.425,95;1.425,23;1.429,15;1.422,22;-;0,05;
11.09.2015;1.425,24;1.431,66;1.435,30;1.423,88;-;-0,46;
10.09.2015;1.431,80;1.442,76;1.442,76;1.430,18;-;-0,77;
09.09.2015;1.442,90;1.447,81;1.451,54;1.440,58;-;-0,34;
08.09.2015;1.447,81;1.447,48;1.452,25;1.445,31;-;0,02;
04.09.2015;1.447,49;1.449,73;1.450,20;1.444,96;-;-0,17;
03.09.2015;1.449,93;1.450,41;1.452,03;1.445,07;-;-0,03;
02.09.2015;1.450,41;1.452,10;1.455,51;1.447,71;-;-0,12;
01.09.2015;1.452,21;1.457,86;1.459,88;1.449,87;-;-0,41;
31.08.2015;1.458,13;1.457,90;1.460,27;1.454,36;-;0,01;
28.08.2015;1.458,02;1.456,26;1.460,32;1.453,67;-;0,14;
27.08.2015;1.456,01;1.449,79;1.456,56;1.449,79;-;0,43;
26.08.2015;1.449,72;1.449,33;1.450,00;1.444,99;-;0,03;
25.08.2015;1.449,33;1.451,25;1.453,75;1.446,39;-;-0,13;
24.08.2015;1.451,17;1.451,56;1.452,52;1.442,43;-;-0,04;
21.08.2015;1.451,71;1.450,80;1.452,02;1.446,49;-;0,04;
20.08.2015;1.451,10;1.448,09;1.451,20;1.446,01;-;0,21;
19.08.2015;1.448,08;1.450,91;1.451,99;1.445,84;-;-0,20;
18.08.2015;1.450,92;1.453,48;1.453,48;1.447,18;-;-0,17;
17.08.2015;1.453,44;1.451,20;1.455,01;1.448,92;-;0,16;
14.08.2015;1.451,08;1.452,40;1.454,64;1.449,85;-;-0,09;
13.08.2015;1.452,36;1.452,07;1.454,49;1.450,17;-;0,02;
12.08.2015;1.452,13;1.453,08;1.454,12;1.449,64;-;-0,06;
11.08.2015;1.453,03;1.454,92;1.457,44;1.448,12;-;-0,13;
10.08.2015;1.454,89;1.451,37;1.455,32;1.446,84;-;0,24;
07.08.2015;1.451,37;1.456,09;1.457,74;1.450,00;-;-0,32;
06.08.2015;1.456,00;1.464,28;1.465,63;1.455,28;-;-0,56;
05.08.2015;1.464,14;1.466,69;1.468,87;1.461,75;-;-0,18;
04.08.2015;1.466,85;1.472,12;1.473,23;1.466,85;-;-0,36;
03.08.2015;1.472,12;1.470,66;1.474,11;1.470,02;-;0,09;
31.07.2015;1.470,74;1.466,67;1.472,08;1.465,71;-;0,28;
30.07.2015;1.466,67;1.467,56;1.469,38;1.464,22;-;-0,06;
29.07.2015;1.467,52;1.466,23;1.471,19;1.465,12;-;0,09;
28.07.2015;1.466,23;1.468,21;1.471,27;1.463,11;-;-0,14;
27.07.2015;1.468,24;1.467,90;1.472,43;1.467,29;-;0,02;
24.07.2015;1.467,90;1.472,20;1.472,20;1.465,91;-;-0,29;
23.07.2015;1.472,20;1.477,43;1.478,50;1.471,35;-;-0,35;
22.07.2015;1.477,35;1.476,51;1.479,68;1.474,75;-;0,04;
21.07.2015;1.476,72;1.476,70;1.480,91;1.476,70;-;-0,01;
20.07.2015;1.476,84;1.478,81;1.480,13;1.476,84;-;-0,13;
17.07.2015;1.478,81;1.479,90;1.480,82;1.477,54;-;-0,07;
16.07.2015;1.479,86;1.477,54;1.481,96;1.477,54;-;0,16;
15.07.2015;1.477,54;1.473,03;1.478,77;1.473,03;-;0,31;
14.07.2015;1.473,04;1.474,17;1.478,07;1.473,04;-;-0,08;
13.07.2015;1.474,17;1.470,55;1.476,17;1.470,55;-;0,25;
10.07.2015;1.470,55;1.471,77;1.476,66;1.469,74;-;-0,07;
08.07.2015;1.471,65;1.469,49;1.475,80;1.468,51;-;0,13;
07.07.2015;1.469,80;1.465,88;1.471,14;1.465,76;-;0,27;
06.07.2015;1.465,88;1.466,47;1.471,66;1.465,88;-;-0,04;
03.07.2015;1.466,48;1.467,15;1.470,25;1.465,28;-;-0,07;
02.07.2015;1.467,47;1.466,90;1.471,48;1.465,23;-;0,04;
01.07.2015;1.466,83;1.460,45;1.467,34;1.457,97;-;0,44;
30.06.2015;1.460,46;1.455,64;1.462,26;1.454,19;-;0,34;
29.06.2015;1.455,54;1.453,12;1.456,19;1.449,34;-;0,15;
26.06.2015;1.453,31;1.452,88;1.454,22;1.450,05;-;0,03;
25.06.2015;1.452,88;1.452,52;1.456,66;1.451,77;-;0,02;
24.06.2015;1.452,52;1.449,96;1.454,97;1.449,83;-;0,18;
23.06.2015;1.449,95;1.451,35;1.453,15;1.448,77;-;-0,10;
22.06.2015;1.451,34;1.449,13;1.451,34;1.447,35;-;0,18;
19.06.2015;1.448,66;1.451,16;1.453,98;1.448,66;-;-0,17;
18.06.2015;1.451,16;1.444,32;1.452,17;1.444,32;-;0,47;
17.06.2015;1.444,31;1.441,56;1.446,47;1.441,16;-;0,19;
16.06.2015;1.441,53;1.437,04;1.443,01;1.437,04;-;0,31;
15.06.2015;1.437,01;1.434,79;1.440,95;1.434,61;-;0,15;
12.06.2015;1.434,87;1.432,88;1.437,72;1.432,23;-;0,15;
11.06.2015;1.432,79;1.433,80;1.437,27;1.430,11;-;-0,06;
10.06.2015;1.433,71;1.429,48;1.439,86;1.429,48;-;0,30;
09.06.2015;1.429,45;1.428,63;1.438,70;1.426,47;-;0,06;
08.06.2015;1.428,63;1.431,46;1.432,40;1.426,94;-;-0,20;
05.06.2015;1.431,46;1.425,73;1.431,46;1.422,60;-;0,40;
03.06.2015;1.425,72;1.422,82;1.427,46;1.422,82;-;0,21;
02.06.2015;1.422,79;1.419,75;1.423,39;1.418,86;-;0,21;
01.06.2015;1.419,78;1.417,54;1.422,87;1.416,38;-;0,16;
29.05.2015;1.417,54;1.413,54;1.418,39;1.413,51;-;0,23;
28.05.2015;1.414,25;1.415,77;1.418,68;1.413,95;-;-0,11;
27.05.2015;1.415,75;1.412,77;1.417,04;1.412,77;-;0,21;
26.05.2015;1.412,77;1.417,89;1.418,93;1.412,10;-;-0,36;
25.05.2015;1.417,85;1.415,35;1.420,10;1.415,35;-;0,17;
22.05.2015;1.415,42;1.414,38;1.416,49;1.412,25;-;0,10;
21.05.2015;1.414,03;1.410,63;1.414,51;1.410,07;-;0,24;
20.05.2015;1.410,63;1.411,70;1.413,90;1.410,20;-;-0,06;
19.05.2015;1.411,46;1.413,99;1.415,49;1.411,46;-;-0,15;
18.05.2015;1.413,57;1.413,51;1.416,55;1.410,94;-;0,00;
15.05.2015;1.413,51;1.409,32;1.414,21;1.407,82;-;0,30;
14.05.2015;1.409,23;1.409,20;1.411,62;1.405,36;-;0,03;
13.05.2015;1.408,76;1.408,21;1.411,88;1.406,48;-;0,06;
12.05.2015;1.407,86;1.407,26;1.412,81;1.406,36;-;0,04;
11.05.2015;1.407,24;1.405,69;1.409,54;1.402,98;-;0,10;
08.05.2015;1.405,78;1.404,49;1.408,76;1.403,00;-;0,09;
07.05.2015;1.404,49;1.409,77;1.411,03;1.403,79;-;-0,37;
06.05.2015;1.409,70;1.403,05;1.411,65;1.403,05;-;0,47;
05.05.2015;1.403,05;1.398,93;1.405,29;1.398,93;-;0,29;
04.05.2015;1.398,93;1.397,07;1.403,15;1.396,50;-;0,13;
30.04.2015;1.397,06;1.390,16;1.397,49;1.387,97;-;0,50;
29.04.2015;1.390,17;1.386,58;1.390,17;1.385,18;-;0,30;
28.04.2015;1.385,97;1.384,43;1.388,52;1.384,13;-;0,11;
27.04.2015;1.384,43;1.384,53;1.386,95;1.382,72;-;-0,01;
24.04.2015;1.384,53;1.381,31;1.387,53;1.381,31;-;0,23;
23.04.2015;1.381,31;1.375,45;1.383,16;1.374,79;-;0,43;
22.04.2015;1.375,39;1.372,52;1.377,61;1.372,52;-;0,21;
20.04.2015;1.372,52;1.372,40;1.378,33;1.370,83;-;0,01;
17.04.2015;1.372,39;1.372,20;1.374,58;1.369,19;-;0,01;
16.04.2015;1.372,27;1.370,17;1.373,10;1.369,18;-;0,15;
15.04.2015;1.370,17;1.362,08;1.370,34;1.362,08;-;0,59;
14.04.2015;1.362,08;1.365,55;1.365,75;1.360,12;-;-0,25;
13.04.2015;1.365,55;1.365,79;1.367,89;1.363,72;-;-0,02;
10.04.2015;1.365,79;1.364,40;1.368,09;1.361,41;-;0,10;
09.04.2015;1.364,40;1.364,43;1.366,04;1.358,92;-;-0,01;
08.04.2015;1.364,54;1.361,99;1.366,67;1.357,61;-;0,19;
07.04.2015;1.361,94;1.360,71;1.363,45;1.358,24;-;0,09;
06.04.2015;1.360,77;1.356,10;1.363,92;1.355,06;-;0,34;
02.04.2015;1.356,10;1.353,96;1.356,61;1.353,50;-;0,15;
01.04.2015;1.354,08;1.347,42;1.355,58;1.343,83;-;0,48;
31.03.2015;1.347,63;1.340,17;1.348,15;1.340,17;-;0,56;
30.03.2015;1.340,09;1.338,65;1.342,07;1.336,59;-;0,14;
27.03.2015;1.338,25;1.332,29;1.339,01;1.332,19;-;0,45;
26.03.2015;1.332,24;1.331,99;1.335,90;1.330,12;-;0,02;
25.03.2015;1.331,99;1.330,44;1.335,71;1.328,78;-;0,12;
24.03.2015;1.330,44;1.331,98;1.335,73;1.328,02;-;-0,12;
23.03.2015;1.331,98;1.333,17;1.338,56;1.331,11;-;-0,09;
20.03.2015;1.333,17;1.335,41;1.339,86;1.333,17;-;-0,17;
19.03.2015;1.335,41;1.334,15;1.337,27;1.333,33;-;0,09;
18.03.2015;1.334,15;1.333,21;1.336,43;1.330,18;-;0,07;
17.03.2015;1.333,18;1.333,26;1.338,58;1.329,71;-;0,00;
16.03.2015;1.333,18;1.341,41;1.341,92;1.333,18;-;-0,64;
13.03.2015;1.341,75;1.344,57;1.346,32;1.340,09;-;-0,21;
12.03.2015;1.344,52;1.345,47;1.346,75;1.343,31;-;-0,07;
11.03.2015;1.345,47;1.343,91;1.348,61;1.343,91;-;0,12;
10.03.2015;1.343,92;1.355,51;1.355,80;1.343,74;-;-0,85;
09.03.2015;1.355,42;1.355,46;1.357,83;1.351,79;-;0,02;
06.03.2015;1.355,19;1.354,33;1.356,63;1.350,55;-;0,07;
05.03.2015;1.354,25;1.355,93;1.357,57;1.353,53;-;-0,12;
04.03.2015;1.355,85;1.359,53;1.361,86;1.352,46;-;-0,27;
03.03.2015;1.359,53;1.364,43;1.368,29;1.357,71;-;-0,37;
02.03.2015;1.364,52;1.369,63;1.375,92;1.364,52;-;-0,36;
27.02.2015;1.369,42;1.368,59;1.371,47;1.366,46;-;0,08;
26.02.2015;1.368,39;1.363,18;1.370,30;1.362,22;-;0,37;
25.02.2015;1.363,37;1.367,98;1.367,98;1.361,39;-;-0,34;
24.02.2015;1.367,98;1.364,05;1.368,92;1.364,05;-;0,29;
23.02.2015;1.364,05;1.362,62;1.366,46;1.360,66;-;0,11;
20.02.2015;1.362,61;1.366,56;1.367,08;1.361,96;-;-0,29;
19.02.2015;1.366,56;1.366,02;1.368,61;1.359,41;-;0,04;
18.02.2015;1.366,02;1.365,58;1.367,19;1.361,37;-;0,03;
13.02.2015;1.365,62;1.364,45;1.367,76;1.362,22;-;0,09;
12.02.2015;1.364,45;1.359,33;1.365,18;1.357,45;-;0,39;
11.02.2015;1.359,19;1.358,54;1.360,54;1.354,27;-;0,07;
10.02.2015;1.358,30;1.364,17;1.367,82;1.357,80;-;-0,42;
09.02.2015;1.364,09;1.367,54;1.371,47;1.362,44;-;-0,27;
06.02.2015;1.367,75;1.369,04;1.371,40;1.367,10;-;-0,09;
05.02.2015;1.368,99;1.370,77;1.372,77;1.366,57;-;-0,12;
04.02.2015;1.370,67;1.372,27;1.373,53;1.368,89;-;-0,19;
03.02.2015;1.373,29;1.372,95;1.379,03;1.371,78;-;0,02;
02.02.2015;1.372,96;1.373,27;1.378,85;1.370,76;-;0,07;
30.01.2015;1.372,06;1.372,58;1.375,18;1.370,14;-;-0,06;
29.01.2015;1.372,91;1.370,51;1.374,36;1.369,57;-;0,18;
28.01.2015;1.370,51;1.372,38;1.376,53;1.369,13;-;-0,14;
27.01.2015;1.372,38;1.376,08;1.380,09;1.372,10;-;-0,27;
26.01.2015;1.376,07;1.378,59;1.380,22;1.373,64;-;-0,19;
23.01.2015;1.378,63;1.379,16;1.380,46;1.375,04;-;-0,04;
22.01.2015;1.379,17;1.374,72;1.379,62;1.371,29;-;0,33;
21.01.2015;1.374,67;1.376,48;1.378,20;1.370,78;-;-0,07;
20.01.2015;1.375,68;1.379,29;1.384,68;1.375,42;-;-0,26;
19.01.2015;1.379,29;1.376,13;1.386,34;1.376,13;-;0,20;
16.01.2015;1.376,51;1.371,12;1.379,39;1.371,12;-;0,39;
15.01.2015;1.371,12;1.359,88;1.374,93;1.359,88;-;0,83;
14.01.2015;1.359,88;1.358,96;1.361,57;1.357,12;-;0,07;
13.01.2015;1.358,96;1.358,04;1.365,06;1.357,38;-;0,02;
12.01.2015;1.358,68;1.354,98;1.361,44;1.352,95;-;0,27;
09.01.2015;1.355,06;1.352,72;1.355,21;1.350,68;-;0,19;
08.01.2015;1.352,45;1.350,91;1.353,26;1.346,93;-;0,11;
07.01.2015;1.351,00;1.347,53;1.354,53;1.347,20;-;0,26;
06.01.2015;1.347,43;1.352,99;1.354,46;1.346,94;-;-0,40;
