Data;Ultimo;Abertura;Max;Min;Vol;Var(%);
21.03.2017;3.930,58;4.002,04;4.008,81;3.905,40;-;-1,77;
20.03.2017;4.001,32;4.069,10;4.070,82;3.993,77;-;-1,67;
17.03.2017;4.069,29;4.113,97;4.148,73;4.038,44;-;-1,09;
16.03.2017;4.114,11;4.114,36;4.151,55;4.104,47;-;-0,00;
15.03.2017;4.114,31;4.064,66;4.129,71;4.040,92;-;1,22;
14.03.2017;4.064,52;4.147,57;4.147,57;4.064,52;-;-1,99;
13.03.2017;4.146,98;4.090,94;4.155,62;4.090,94;-;1,37;
10.03.2017;4.090,94;4.062,98;4.128,09;4.046,86;-;0,69;
09.03.2017;4.062,98;4.206,11;4.206,11;4.049,42;-;-3,42;
08.03.2017;4.206,70;4.300,38;4.305,36;4.202,24;-;-2,13;
07.03.2017;4.298,15;4.291,08;4.307,30;4.282,31;-;0,17;
06.03.2017;4.291,03;4.268,10;4.296,52;4.262,67;-;0,54;
03.03.2017;4.268,00;4.211,41;4.268,64;4.211,41;-;1,36;
02.03.2017;4.210,75;4.251,13;4.256,14;4.202,83;-;-0,97;
01.03.2017;4.251,84;4.225,39;4.252,15;4.224,75;-;0,64;
24.02.2017;4.224,77;4.230,69;4.250,77;4.185,86;-;-0,17;
23.02.2017;4.231,90;4.246,97;4.317,62;4.213,77;-;-0,35;
22.02.2017;4.246,92;4.288,53;4.302,80;4.241,41;-;-0,97;
21.02.2017;4.288,55;4.257,32;4.288,55;4.253,46;-;0,79;
20.02.2017;4.254,80;4.237,03;4.274,58;4.237,03;-;0,43;
17.02.2017;4.236,75;4.245,64;4.248,73;4.203,36;-;-0,21;
16.02.2017;4.245,64;4.219,80;4.245,64;4.206,97;-;0,61;
15.02.2017;4.219,69;4.142,54;4.226,84;4.142,54;-;1,86;
14.02.2017;4.142,54;4.188,66;4.200,85;4.126,08;-;-1,10;
13.02.2017;4.188,66;4.139,99;4.194,52;4.139,99;-;1,19;
10.02.2017;4.139,42;4.089,35;4.155,02;4.070,12;-;1,22;
09.02.2017;4.089,35;4.102,48;4.110,55;4.058,83;-;-0,32;
08.02.2017;4.102,29;4.069,87;4.104,97;4.062,75;-;0,80;
07.02.2017;4.069,63;4.063,84;4.089,66;4.059,07;-;0,16;
06.02.2017;4.063,18;4.110,69;4.132,06;4.059,35;-;-1,15;
03.02.2017;4.110,39;4.071,57;4.129,49;4.062,43;-;0,96;
02.02.2017;4.071,43;4.032,92;4.079,70;4.022,79;-;0,95;
01.02.2017;4.032,92;4.033,37;4.076,63;4.015,10;-;-0,01;
31.01.2017;4.033,28;3.973,83;4.049,49;3.970,73;-;1,50;
30.01.2017;3.973,83;4.051,53;4.051,83;3.963,97;-;-1,92;
27.01.2017;4.051,53;4.079,62;4.092,18;4.043,21;-;-0,69;
26.01.2017;4.079,57;4.062,16;4.106,87;4.062,16;-;0,43;
24.01.2017;4.062,21;4.062,29;4.075,79;4.044,55;-;-0,00;
23.01.2017;4.062,25;3.997,78;4.063,99;3.997,78;-;1,61;
20.01.2017;3.997,78;3.955,98;4.015,85;3.955,98;-;1,04;
19.01.2017;3.956,69;3.954,96;3.975,94;3.930,76;-;0,04;
18.01.2017;3.955,15;4.005,38;4.022,20;3.955,15;-;-1,26;
17.01.2017;4.005,78;3.944,85;4.016,67;3.936,89;-;1,54;
16.01.2017;3.944,93;3.958,11;3.964,85;3.928,91;-;-0,33;
13.01.2017;3.958,07;3.953,72;3.978,35;3.937,41;-;0,11;
12.01.2017;3.953,65;3.789,41;3.960,30;3.789,41;-;4,34;
11.01.2017;3.789,12;3.790,52;3.812,75;3.761,30;-;-0,04;
10.01.2017;3.790,52;3.789,20;3.807,91;3.780,83;-;0,03;
09.01.2017;3.789,20;3.781,92;3.811,83;3.779,23;-;0,15;
06.01.2017;3.783,34;3.806,89;3.809,61;3.761,83;-;-0,63;
05.01.2017;3.807,36;3.813,06;3.830,13;3.806,06;-;-0,15;
04.01.2017;3.813,06;3.809,65;3.825,61;3.793,79;-;0,05;
03.01.2017;3.811,07;3.772,11;3.811,07;3.772,05;-;1,05;
02.01.2017;3.771,43;3.771,36;3.776,17;3.722,79;-;-0,02;
29.12.2016;3.772,08;3.735,13;3.775,27;3.715,55;-;0,98;
28.12.2016;3.735,58;3.681,52;3.736,15;3.678,47;-;1,46;
27.12.2016;3.681,78;3.670,38;3.688,56;3.651,24;-;0,32;
26.12.2016;3.669,96;3.645,49;3.681,89;3.645,49;-;0,60;
23.12.2016;3.647,96;3.638,98;3.661,89;3.626,57;-;0,24;
22.12.2016;3.639,13;3.609,32;3.639,19;3.596,98;-;0,82;
21.12.2016;3.609,40;3.595,24;3.632,26;3.586,12;-;0,39;
20.12.2016;3.595,24;3.644,03;3.656,24;3.569,77;-;-1,26;
19.12.2016;3.641,14;3.639,36;3.670,62;3.637,67;-;0,05;
16.12.2016;3.639,36;3.620,40;3.678,36;3.620,40;-;0,55;
15.12.2016;3.619,48;3.596,75;3.620,20;3.572,48;-;0,65;
14.12.2016;3.596,15;3.635,03;3.638,43;3.590,52;-;-1,07;
13.12.2016;3.635,13;3.603,74;3.640,82;3.579,61;-;0,88;
12.12.2016;3.603,42;3.621,31;3.621,31;3.568,34;-;-0,67;
09.12.2016;3.627,55;3.625,35;3.639,46;3.600,00;-;0,12;
08.12.2016;3.623,17;3.636,65;3.667,58;3.605,80;-;-0,40;
07.12.2016;3.637,69;3.643,32;3.664,94;3.605,94;-;-0,16;
06.12.2016;3.643,52;3.627,78;3.649,55;3.600,18;-;0,38;
05.12.2016;3.629,86;3.655,76;3.680,74;3.606,23;-;-0,68;
02.12.2016;3.654,61;3.632,85;3.675,27;3.562,68;-;0,58;
01.12.2016;3.633,64;3.779,02;3.779,77;3.612,32;-;-3,81;
30.11.2016;3.777,65;3.758,07;3.810,89;3.758,07;-;0,52;
29.11.2016;3.758,27;3.806,93;3.809,07;3.758,27;-;-1,28;
28.11.2016;3.806,89;3.758,19;3.814,75;3.752,62;-;1,30;
25.11.2016;3.758,19;3.756,99;3.761,32;3.698,50;-;0,03;
24.11.2016;3.757,07;3.735,33;3.775,91;3.735,12;-;0,51;
23.11.2016;3.738,00;3.750,65;3.753,29;3.706,66;-;-0,36;
22.11.2016;3.751,58;3.751,66;3.804,51;3.735,64;-;0,03;
21.11.2016;3.750,27;3.683,16;3.750,27;3.679,92;-;1,82;
18.11.2016;3.683,16;3.650,28;3.686,28;3.631,44;-;0,90;
17.11.2016;3.650,28;3.702,73;3.730,40;3.646,55;-;-1,39;
16.11.2016;3.701,73;3.617,01;3.707,81;3.591,03;-;2,35;
14.11.2016;3.616,77;3.610,81;3.643,16;3.559,37;-;0,14;
11.11.2016;3.611,80;3.761,89;3.762,33;3.536,99;-;-3,99;
10.11.2016;3.761,86;3.966,42;3.979,10;3.748,83;-;-5,06;
09.11.2016;3.962,23;4.021,08;4.021,23;3.895,59;-;-1,53;
08.11.2016;4.023,75;4.012,59;4.046,59;3.997,66;-;0,24;
07.11.2016;4.013,92;3.931,67;4.020,83;3.931,67;-;2,11;
04.11.2016;3.930,94;3.933,89;3.995,58;3.921,53;-;-0,07;
03.11.2016;3.933,71;3.992,62;4.016,76;3.933,71;-;-1,48;
01.11.2016;3.992,62;4.084,40;4.107,95;3.983,84;-;-2,24;
31.10.2016;4.083,93;4.062,22;4.093,57;4.058,82;-;0,53;
28.10.2016;4.062,22;4.043,14;4.074,90;4.033,77;-;0,47;
27.10.2016;4.043,15;4.018,48;4.077,14;4.017,11;-;0,63;
26.10.2016;4.017,89;3.998,19;4.027,73;3.976,49;-;0,43;
25.10.2016;4.000,71;3.985,16;4.004,56;3.932,27;-;0,39;
24.10.2016;3.985,16;3.986,37;4.008,85;3.973,07;-;-0,00;
21.10.2016;3.985,17;3.961,44;3.996,12;3.945,73;-;0,61;
20.10.2016;3.961,02;3.930,16;3.969,86;3.893,18;-;0,79;
19.10.2016;3.930,00;3.947,38;3.961,11;3.913,24;-;-0,43;
18.10.2016;3.946,96;3.915,14;3.949,95;3.910,44;-;0,81;
17.10.2016;3.915,14;3.878,55;3.919,07;3.859,72;-;0,99;
14.10.2016;3.876,63;3.882,17;3.929,24;3.871,45;-;-0,14;
13.10.2016;3.882,00;3.831,56;3.898,74;3.825,89;-;1,30;
11.10.2016;3.832,24;3.845,31;3.849,56;3.789,92;-;-0,37;
10.10.2016;3.846,58;3.807,91;3.862,65;3.804,57;-;1,15;
07.10.2016;3.802,71;3.803,85;3.831,35;3.782,88;-;-0,01;
06.10.2016;3.802,96;3.792,37;3.806,75;3.765,42;-;0,28;
05.10.2016;3.792,37;3.763,50;3.810,41;3.763,50;-;0,82;
04.10.2016;3.761,61;3.790,58;3.797,25;3.732,09;-;-0,76;
03.10.2016;3.790,58;3.752,29;3.799,43;3.744,94;-;1,04;
30.09.2016;3.751,70;3.791,02;3.810,74;3.749,58;-;-1,06;
29.09.2016;3.791,78;3.859,04;3.886,70;3.791,78;-;-1,74;
28.09.2016;3.858,87;3.795,04;3.867,48;3.795,04;-;1,66;
27.09.2016;3.796,01;3.809,43;3.826,67;3.768,12;-;-0,35;
26.09.2016;3.809,27;3.840,88;3.841,09;3.789,75;-;-0,83;
23.09.2016;3.841,01;3.870,50;3.875,23;3.823,75;-;-0,77;
22.09.2016;3.870,95;3.834,17;3.890,45;3.831,01;-;0,96;
21.09.2016;3.834,17;3.812,86;3.839,31;3.793,13;-;0,56;
20.09.2016;3.812,86;3.768,98;3.820,89;3.768,98;-;1,18;
19.09.2016;3.768,48;3.754,61;3.802,00;3.754,09;-;0,37;
16.09.2016;3.754,61;3.818,71;3.818,71;3.735,40;-;-1,69;
15.09.2016;3.819,05;3.771,64;3.832,74;3.770,61;-;1,24;
14.09.2016;3.772,11;3.745,83;3.782,12;3.742,68;-;0,75;
13.09.2016;3.744,03;3.843,52;3.843,52;3.725,30;-;-2,59;
12.09.2016;3.843,52;3.844,73;3.844,73;3.793,35;-;-0,05;
09.09.2016;3.845,45;3.988,73;3.988,73;3.844,98;-;-3,60;
08.09.2016;3.989,15;4.001,63;4.024,49;3.982,01;-;-0,33;
06.09.2016;4.002,23;3.962,55;4.002,23;3.939,10;-;1,00;
05.09.2016;3.962,51;3.984,92;4.012,35;3.962,51;-;-0,56;
02.09.2016;3.984,92;3.887,06;3.984,92;3.886,22;-;2,54;
01.09.2016;3.886,22;3.843,58;3.887,74;3.822,27;-;1,12;
31.08.2016;3.843,36;3.861,05;3.891,88;3.804,10;-;-0,45;
30.08.2016;3.860,63;3.862,27;3.868,16;3.824,06;-;0,01;
29.08.2016;3.860,36;3.777,38;3.878,90;3.775,86;-;2,22;
26.08.2016;3.776,38;3.754,66;3.844,39;3.752,44;-;0,64;
25.08.2016;3.752,55;3.730,41;3.756,14;3.719,18;-;0,59;
24.08.2016;3.730,41;3.721,77;3.755,19;3.697,64;-;0,21;
23.08.2016;3.722,69;3.741,64;3.779,61;3.722,69;-;-0,49;
22.08.2016;3.740,95;3.810,88;3.810,88;3.731,08;-;-1,84;
19.08.2016;3.810,88;3.817,58;3.819,73;3.789,13;-;-0,19;
18.08.2016;3.818,08;3.843,69;3.844,03;3.811,78;-;-0,67;
17.08.2016;3.843,69;3.832,03;3.844,55;3.742,96;-;0,29;
16.08.2016;3.832,57;3.854,36;3.903,35;3.826,91;-;-0,56;
15.08.2016;3.854,10;3.811,88;3.865,88;3.806,70;-;1,09;
12.08.2016;3.812,70;3.841,27;3.857,16;3.805,59;-;-0,74;
11.08.2016;3.841,01;3.768,36;3.841,01;3.758,91;-;1,91;
10.08.2016;3.768,95;3.788,26;3.827,24;3.767,26;-;-0,47;
09.08.2016;3.786,64;3.820,76;3.834,37;3.772,36;-;-0,90;
08.08.2016;3.821,14;3.845,75;3.847,17;3.801,32;-;-0,64;
05.08.2016;3.845,75;3.852,93;3.876,05;3.809,97;-;-0,11;
04.08.2016;3.850,12;3.769,55;3.862,56;3.764,08;-;2,09;
03.08.2016;3.771,16;3.731,00;3.772,24;3.690,80;-;1,04;
02.08.2016;3.732,25;3.780,94;3.780,94;3.707,56;-;-1,30;
01.08.2016;3.781,45;3.834,93;3.859,22;3.776,94;-;-1,39;
29.07.2016;3.834,81;3.789,75;3.839,55;3.757,39;-;1,19;
28.07.2016;3.789,75;3.768,00;3.792,31;3.744,67;-;0,58;
27.07.2016;3.768,00;3.766,94;3.793,47;3.753,79;-;0,05;
26.07.2016;3.766,24;3.771,62;3.785,53;3.745,07;-;-0,19;
25.07.2016;3.773,25;3.755,74;3.773,78;3.731,25;-;0,47;
22.07.2016;3.755,74;3.688,91;3.758,60;3.688,41;-;1,82;
21.07.2016;3.688,48;3.666,49;3.693,67;3.663,47;-;0,61;
20.07.2016;3.666,16;3.682,56;3.717,61;3.666,16;-;-0,46;
19.07.2016;3.682,92;3.677,60;3.705,42;3.667,99;-;0,14;
18.07.2016;3.677,77;3.623,09;3.687,00;3.607,06;-;1,44;
15.07.2016;3.625,45;3.632,47;3.642,55;3.589,87;-;-0,22;
14.07.2016;3.633,47;3.594,18;3.649,58;3.594,18;-;1,10;
13.07.2016;3.593,78;3.594,99;3.608,64;3.565,44;-;-0,05;
12.07.2016;3.595,74;3.595,24;3.658,35;3.595,24;-;0,04;
11.07.2016;3.594,26;3.483,32;3.596,25;3.481,76;-;3,25;
08.07.2016;3.481,27;3.422,87;3.485,62;3.422,87;-;1,70;
07.07.2016;3.422,99;3.423,67;3.442,47;3.408,92;-;0,00;
06.07.2016;3.422,84;3.432,63;3.433,22;3.374,17;-;-0,29;
05.07.2016;3.432,84;3.400,62;3.437,86;3.390,32;-;0,95;
04.07.2016;3.400,62;3.317,92;3.433,07;3.317,92;-;2,48;
01.07.2016;3.318,33;3.324,30;3.345,14;3.286,12;-;-0,15;
30.06.2016;3.323,18;3.293,45;3.336,06;3.274,41;-;0,74;
29.06.2016;3.298,65;3.260,03;3.325,30;3.260,03;-;1,18;
28.06.2016;3.260,03;3.166,26;3.261,60;3.166,26;-;2,99;
27.06.2016;3.165,42;3.169,80;3.171,44;3.130,27;-;-0,17;
24.06.2016;3.170,70;3.205,39;3.205,39;3.102,30;-;-1,26;
23.06.2016;3.211,12;3.144,95;3.219,04;3.143,55;-;2,22;
22.06.2016;3.141,49;3.098,71;3.168,58;3.098,71;-;1,33;
21.06.2016;3.100,13;3.055,93;3.100,13;3.026,42;-;1,45;
20.06.2016;3.055,93;3.028,98;3.079,11;3.028,98;-;0,91;
17.06.2016;3.028,41;3.028,35;3.048,46;3.028,35;-;0,05;
16.06.2016;3.026,86;2.984,97;3.034,08;2.945,90;-;1,42;
15.06.2016;2.984,60;2.985,09;3.000,77;2.938,66;-;-0,02;
14.06.2016;2.985,26;3.031,72;3.043,28;2.942,09;-;-1,53;
13.06.2016;3.031,72;2.991,28;3.037,98;2.951,92;-;1,34;
10.06.2016;2.991,77;3.043,29;3.043,29;2.990,14;-;-1,69;
09.06.2016;3.043,20;3.055,46;3.055,77;3.033,60;-;-0,40;
08.06.2016;3.055,46;2.982,45;3.072,98;2.982,45;-;2,51;
07.06.2016;2.980,55;2.978,30;2.993,45;2.967,84;-;0,07;
06.06.2016;2.978,58;2.995,14;3.015,90;2.968,19;-;-0,55;
03.06.2016;2.995,14;2.950,75;2.995,38;2.949,86;-;1,56;
02.06.2016;2.948,99;2.927,22;2.953,59;2.916,57;-;0,75;
01.06.2016;2.927,09;2.911,92;2.930,04;2.901,03;-;0,52;
31.05.2016;2.912,02;2.897,33;2.922,29;2.888,71;-;0,50;
30.05.2016;2.897,45;2.898,40;2.911,18;2.887,90;-;-0,04;
27.05.2016;2.898,65;2.887,77;2.922,54;2.887,77;-;0,41;
25.05.2016;2.886,95;2.898,12;2.934,38;2.878,91;-;-0,38;
24.05.2016;2.898,07;2.910,28;2.933,42;2.883,60;-;-0,43;
23.05.2016;2.910,72;2.938,55;2.938,55;2.882,57;-;-0,98;
20.05.2016;2.939,38;2.902,32;2.954,98;2.902,32;-;1,25;
19.05.2016;2.903,11;2.913,93;2.913,93;2.866,43;-;-0,37;
18.05.2016;2.913,93;2.951,39;2.951,50;2.907,70;-;-1,28;
17.05.2016;2.951,81;2.997,69;3.006,03;2.932,48;-;-1,53;
16.05.2016;2.997,82;3.027,80;3.029,78;2.989,83;-;-0,99;
13.05.2016;3.027,80;3.090,49;3.090,69;3.011,63;-;-2,05;
12.05.2016;3.091,31;3.030,09;3.108,14;3.027,13;-;2,03;
11.05.2016;3.029,84;3.024,56;3.078,98;3.024,56;-;0,20;
10.05.2016;3.023,81;2.960,95;3.024,53;2.960,95;-;2,21;
09.05.2016;2.958,54;2.980,11;2.981,68;2.927,10;-;-0,81;
06.05.2016;2.982,67;2.965,61;2.991,65;2.941,55;-;0,56;
05.05.2016;2.966,19;2.980,50;2.997,11;2.957,23;-;-0,48;
04.05.2016;2.980,37;2.967,39;2.983,66;2.924,80;-;0,44;
03.05.2016;2.967,39;2.991,42;2.991,42;2.923,50;-;-0,82;
02.05.2016;2.991,86;2.988,38;2.998,20;2.968,95;-;0,15;
29.04.2016;2.987,46;3.021,47;3.025,96;2.976,78;-;-1,19;
28.04.2016;3.023,38;3.022,93;3.041,56;3.003,45;-;0,02;
27.04.2016;3.022,85;2.964,69;3.026,35;2.964,69;-;1,94;
26.04.2016;2.965,19;2.950,69;2.974,78;2.947,68;-;0,50;
25.04.2016;2.950,49;2.952,19;2.983,74;2.945,05;-;-0,03;
22.04.2016;2.951,28;2.929,18;2.954,19;2.893,86;-;0,71;
20.04.2016;2.930,49;2.945,31;2.952,74;2.916,96;-;-0,53;
19.04.2016;2.946,06;2.897,15;2.957,08;2.897,15;-;1,75;
18.04.2016;2.895,32;2.905,69;2.927,64;2.885,93;-;-0,34;
15.04.2016;2.905,07;2.866,40;2.928,93;2.866,40;-;1,44;
14.04.2016;2.863,71;2.910,46;2.930,01;2.847,91;-;-1,59;
13.04.2016;2.909,93;2.858,95;2.954,01;2.858,95;-;1,78;
12.04.2016;2.858,95;2.787,48;2.866,53;2.787,48;-;2,58;
11.04.2016;2.787,14;2.777,54;2.821,57;2.777,54;-;0,35;
08.04.2016;2.777,54;2.702,94;2.793,96;2.702,94;-;2,78;
07.04.2016;2.702,50;2.689,68;2.732,18;2.689,68;-;0,52;
06.04.2016;2.688,42;2.771,92;2.771,92;2.675,35;-;-3,02;
05.04.2016;2.772,14;2.781,29;2.807,73;2.754,70;-;-0,36;
04.04.2016;2.782,07;2.868,45;2.868,45;2.760,29;-;-3,06;
01.04.2016;2.870,01;2.864,66;2.879,34;2.836,91;-;0,20;
31.03.2016;2.864,18;2.916,11;2.916,11;2.840,87;-;-1,79;
30.03.2016;2.916,34;2.910,07;2.963,60;2.899,38;-;0,29;
29.03.2016;2.907,88;2.896,03;2.935,28;2.890,72;-;0,46;
28.03.2016;2.894,63;2.841,80;2.916,02;2.841,80;-;2,01;
24.03.2016;2.837,71;2.831,43;2.837,71;2.761,80;-;0,19;
23.03.2016;2.832,19;2.873,74;2.873,74;2.817,91;-;-1,44;
22.03.2016;2.873,50;2.875,24;2.895,94;2.859,60;-;-0,05;
21.03.2016;2.875,07;2.834,46;2.890,81;2.834,46;-;1,46;
18.03.2016;2.833,75;2.831,98;2.866,64;2.827,07;-;0,09;
17.03.2016;2.831,33;2.721,88;2.847,17;2.721,88;-;4,14;
16.03.2016;2.718,84;2.690,52;2.734,88;2.668,23;-;1,05;
15.03.2016;2.690,48;2.764,27;2.764,27;2.640,15;-;-2,73;
14.03.2016;2.765,88;2.824,36;2.845,16;2.743,14;-;-2,16;
11.03.2016;2.826,90;2.792,01;2.828,29;2.785,86;-;1,28;
10.03.2016;2.791,23;2.760,00;2.815,30;2.739,91;-;1,13;
09.03.2016;2.760,00;2.749,16;2.800,18;2.749,16;-;0,49;
08.03.2016;2.746,62;2.704,94;2.758,83;2.702,99;-;1,50;
07.03.2016;2.705,99;2.725,70;2.751,69;2.692,97;-;-0,73;
04.03.2016;2.726,00;2.705,21;2.798,50;2.705,21;-;0,79;
03.03.2016;2.704,73;2.599,76;2.732,11;2.599,76;-;4,07;
02.03.2016;2.599,02;2.612,19;2.616,04;2.572,28;-;-0,49;
01.03.2016;2.611,81;2.575,00;2.622,74;2.573,01;-;1,43;
29.02.2016;2.575,00;2.539,23;2.588,00;2.537,89;-;1,43;
26.02.2016;2.538,67;2.577,39;2.624,39;2.522,79;-;-1,48;
25.02.2016;2.576,88;2.529,28;2.576,88;2.517,87;-;1,85;
24.02.2016;2.529,99;2.581,20;2.581,20;2.503,26;-;-1,98;
23.02.2016;2.581,20;2.620,42;2.631,48;2.563,26;-;-1,52;
22.02.2016;2.621,16;2.555,44;2.634,92;2.555,44;-;2,61;
19.02.2016;2.554,53;2.574,71;2.575,48;2.545,54;-;-0,76;
18.02.2016;2.574,20;2.568,53;2.604,66;2.559,89;-;0,22;
17.02.2016;2.568,53;2.515,27;2.613,99;2.515,27;-;2,13;
16.02.2016;2.514,85;2.474,91;2.535,61;2.474,91;-;1,61;
15.02.2016;2.474,91;2.461,64;2.506,09;2.461,64;-;0,61;
14.02.2016;2.459,88;2.459,88;2.459,88;2.459,88;-;0,00;
12.02.2016;2.459,88;2.481,30;2.491,76;2.441,93;-;-0,75;
11.02.2016;2.478,47;2.536,95;2.536,95;2.453,63;-;-2,31;
10.02.2016;2.537,07;2.516,22;2.543,29;2.505,91;-;0,82;
05.02.2016;2.516,36;2.483,34;2.549,22;2.472,35;-;1,30;
04.02.2016;2.484,08;2.439,11;2.517,36;2.439,11;-;1,87;
03.02.2016;2.438,45;2.419,30;2.449,24;2.389,82;-;0,95;
02.02.2016;2.415,55;2.530,30;2.530,30;2.415,23;-;-4,55;
01.02.2016;2.530,79;2.476,44;2.531,33;2.457,07;-;2,17;
29.01.2016;2.477,09;2.358,99;2.481,73;2.358,99;-;5,01;
28.01.2016;2.358,99;2.292,08;2.358,99;2.267,29;-;2,97;
27.01.2016;2.290,98;2.201,58;2.301,16;2.201,58;-;4,03;
26.01.2016;2.202,25;2.217,51;2.217,51;2.176,58;-;-0,69;
22.01.2016;2.217,51;2.159,04;2.218,58;2.159,04;-;2,78;
21.01.2016;2.157,48;2.148,67;2.171,20;2.143,67;-;0,34;
20.01.2016;2.150,23;2.170,07;2.170,07;2.124,68;-;-0,94;
19.01.2016;2.170,74;2.182,01;2.221,27;2.163,91;-;-0,47;
18.01.2016;2.181,09;2.178,18;2.192,01;2.177,54;-;0,12;
15.01.2016;2.178,49;2.217,78;2.217,78;2.166,43;-;-1,80;
14.01.2016;2.218,45;2.242,07;2.252,71;2.211,87;-;-1,06;
13.01.2016;2.242,13;2.255,27;2.280,30;2.235,43;-;-0,58;
12.01.2016;2.255,27;2.244,01;2.292,27;2.244,01;-;0,52;
11.01.2016;2.243,51;2.243,60;2.300,29;2.237,14;-;0,06;
10.01.2016;2.242,21;2.242,21;2.242,21;2.242,21;-;0,00;
08.01.2016;2.242,21;2.247,95;2.275,50;2.238,56;-;-0,25;
07.01.2016;2.247,78;2.337,20;2.337,20;2.247,53;-;-3,88;
06.01.2016;2.338,62;2.365,66;2.365,66;2.325,18;-;-1,19;
05.01.2016;2.366,74;2.352,15;2.373,07;2.345,36;-;0,62;
04.01.2016;2.352,15;2.448,72;2.448,72;2.352,15;-;-3,97;
31.12.2015;2.449,38;2.449,38;2.449,38;2.449,38;-;0,00;
30.12.2015;2.449,38;2.435,31;2.449,38;2.418,56;-;0,58;
29.12.2015;2.435,31;2.444,03;2.463,54;2.423,15;-;-0,36;
28.12.2015;2.444,03;2.435,04;2.463,45;2.428,91;-;0,40;
23.12.2015;2.434,25;2.385,07;2.447,78;2.385,07;-;2,23;
22.12.2015;2.381,18;2.375,23;2.392,97;2.369,29;-;0,32;
21.12.2015;2.373,53;2.392,45;2.399,37;2.349,71;-;-0,79;
18.12.2015;2.392,45;2.461,21;2.461,21;2.374,52;-;-2,84;
17.12.2015;2.462,27;2.440,54;2.502,12;2.440,54;-;0,90;
16.12.2015;2.440,27;2.421,21;2.440,71;2.384,24;-;0,80;
15.12.2015;2.420,99;2.407,64;2.462,89;2.407,64;-;0,59;
14.12.2015;2.406,89;2.449,04;2.458,52;2.400,69;-;-1,75;
11.12.2015;2.449,87;2.454,41;2.498,00;2.429,35;-;-0,20;
10.12.2015;2.454,87;2.489,57;2.504,08;2.425,83;-;-1,41;
09.12.2015;2.490,07;2.417,27;2.528,49;2.417,27;-;3,01;
08.12.2015;2.417,22;2.437,63;2.446,41;2.387,31;-;-0,84;
07.12.2015;2.437,61;2.443,07;2.493,11;2.431,98;-;-0,22;
04.12.2015;2.443,10;2.498,39;2.498,93;2.421,08;-;-2,21;
03.12.2015;2.498,34;2.464,13;2.548,19;2.464,13;-;1,42;
02.12.2015;2.463,30;2.455,73;2.499,96;2.439,59;-;0,31;
01.12.2015;2.455,71;2.487,38;2.507,74;2.442,11;-;-1,27;
30.11.2015;2.487,34;2.522,30;2.523,04;2.486,91;-;-1,42;
27.11.2015;2.523,13;2.599,94;2.599,94;2.512,76;-;-2,99;
26.11.2015;2.600,85;2.576,20;2.610,46;2.575,05;-;0,98;
25.11.2015;2.575,54;2.636,98;2.636,98;2.569,02;-;-2,33;
24.11.2015;2.637,11;2.650,79;2.653,75;2.605,30;-;-0,52;
23.11.2015;2.650,79;2.641,84;2.691,89;2.641,84;-;0,30;
22.11.2015;2.642,76;2.642,76;2.642,76;2.642,76;-;0,00;
19.11.2015;2.642,76;2.622,67;2.652,38;2.616,88;-;0,78;
18.11.2015;2.622,27;2.597,00;2.655,89;2.597,00;-;0,93;
17.11.2015;2.598,10;2.608,10;2.628,58;2.586,56;-;-0,38;
16.11.2015;2.608,07;2.622,60;2.639,81;2.599,93;-;-0,55;
13.11.2015;2.622,44;2.622,80;2.643,85;2.589,41;-;-0,01;
12.11.2015;2.622,72;2.640,56;2.680,09;2.614,85;-;-0,65;
11.11.2015;2.639,81;2.604,51;2.675,52;2.604,51;-;1,36;
10.11.2015;2.604,48;2.577,42;2.605,41;2.549,05;-;1,05;
09.11.2015;2.577,51;2.614,64;2.621,53;2.561,60;-;-1,42;
06.11.2015;2.614,60;2.675,66;2.694,85;2.576,14;-;-2,32;
05.11.2015;2.676,62;2.649,88;2.685,07;2.645,49;-;0,96;
04.11.2015;2.651,14;2.608,74;2.683,76;2.608,74;-;1,74;
03.11.2015;2.605,80;2.506,50;2.614,14;2.503,11;-;3,98;
30.10.2015;2.506,09;2.462,26;2.510,71;2.453,97;-;1,78;
29.10.2015;2.462,22;2.481,51;2.489,31;2.453,50;-;-0,78;
28.10.2015;2.481,54;2.500,39;2.521,05;2.470,46;-;-0,76;
27.10.2015;2.500,48;2.491,75;2.519,48;2.478,43;-;0,35;
26.10.2015;2.491,83;2.524,92;2.556,83;2.485,20;-;-1,29;
23.10.2015;2.524,43;2.556,01;2.620,75;2.524,38;-;-1,22;
22.10.2015;2.555,61;2.508,71;2.586,38;2.508,71;-;1,89;
21.10.2015;2.508,10;2.550,79;2.586,99;2.502,73;-;-1,67;
20.10.2015;2.550,82;2.520,13;2.566,38;2.518,61;-;1,22;
19.10.2015;2.520,10;2.497,86;2.526,03;2.478,52;-;0,89;
18.10.2015;2.497,86;2.497,86;2.497,86;2.497,86;-;0,00;
16.10.2015;2.497,86;2.519,98;2.522,67;2.477,74;-;-0,89;
15.10.2015;2.520,38;2.488,76;2.526,78;2.483,37;-;1,27;
14.10.2015;2.488,76;2.530,65;2.549,41;2.484,11;-;-1,66;
13.10.2015;2.530,65;2.524,60;2.566,16;2.505,54;-;0,24;
12.10.2015;2.524,60;2.524,60;2.524,60;2.524,60;-;0,00;
09.10.2015;2.524,60;2.514,52;2.545,89;2.494,70;-;0,43;
