Data;Ultimo;Abertura;Max;Min;Vol;Var(%);
31.07.2020;1.045,54;1.065,37;1.072,84;1.037,41;-;-1,82;
30.07.2020;1.064,93;1.057,40;1.067,80;1.041,99;-;0,62;
29.07.2020;1.058,39;1.033,72;1.063,27;1.033,65;-;2,45;
28.07.2020;1.033,11;1.032,32;1.038,99;1.015,49;-;0,08;
27.07.2020;1.032,32;1.033,65;1.054,29;1.028,38;-;-0,11;
24.07.2020;1.033,41;1.048,12;1.048,15;1.009,23;-;-1,41;
23.07.2020;1.048,15;1.083,00;1.087,44;1.043,84;-;-3,22;
22.07.2020;1.082,98;1.104,70;1.112,05;1.074,66;-;-1,97;
21.07.2020;1.104,70;1.116,37;1.123,98;1.088,53;-;-1,02;
20.07.2020;1.116,11;1.099,19;1.117,11;1.098,78;-;1,52;
17.07.2020;1.099,42;1.081,68;1.102,62;1.081,60;-;1,65;
16.07.2020;1.081,60;1.088,80;1.088,80;1.067,89;-;-0,66;
15.07.2020;1.088,80;1.091,57;1.107,79;1.079,76;-;-0,22;
14.07.2020;1.091,21;1.082,44;1.093,12;1.061,79;-;0,83;
13.07.2020;1.082,27;1.117,58;1.127,93;1.080,71;-;-3,12;
10.07.2020;1.117,14;1.089,95;1.117,14;1.083,29;-;2,50;
09.07.2020;1.089,91;1.080,23;1.094,15;1.076,54;-;0,90;
08.07.2020;1.080,19;1.057,25;1.086,85;1.057,25;-;2,18;
07.07.2020;1.057,16;1.062,95;1.069,72;1.045,18;-;-0,54;
06.07.2020;1.062,92;1.042,18;1.068,14;1.042,03;-;2,10;
03.07.2020;1.041,07;1.011,26;1.041,50;1.007,16;-;2,88;
02.07.2020;1.011,88;1.016,34;1.043,95;1.008,60;-;-0,39;
01.07.2020;1.015,89;975,25;1.019,08;975,09;-;4,17;
30.06.2020;975,25;974,80;998,11;962,21;-;0,06;
29.06.2020;974,64;939,21;974,64;921,36;-;3,77;
26.06.2020;939,19;980,34;981,34;937,86;-;-4,22;
25.06.2020;980,61;976,81;987,93;962,78;-;0,37;
24.06.2020;977,03;997,91;1.005,08;961,34;-;-2,11;
23.06.2020;998,11;987,06;1.009,25;985,47;-;1,16;
22.06.2020;986,63;981,56;1.018,95;979,45;-;0,56;
19.06.2020;981,16;960,96;986,93;960,96;-;2,19;
18.06.2020;960,11;967,77;1.001,07;956,67;-;-0,79;
17.06.2020;967,72;929,48;973,69;929,35;-;4,12;
16.06.2020;929,47;931,40;967,76;924,90;-;-0,10;
15.06.2020;930,44;930,42;941,89;885,13;-;-0,04;
12.06.2020;930,82;958,51;958,66;910,97;-;-2,98;
10.06.2020;959,42;999,90;1.025,66;952,82;-;-3,98;
09.06.2020;999,21;992,77;1.011,12;955,03;-;0,57;
08.06.2020;993,58;960,06;995,94;960,06;-;3,52;
05.06.2020;959,84;955,95;1.003,03;955,95;-;0,46;
04.06.2020;955,42;963,04;975,70;944,10;-;-0,79;
03.06.2020;963,04;896,16;967,64;896,16;-;7,60;
02.06.2020;895,04;862,24;895,11;861,77;-;3,82;
01.06.2020;862,12;822,51;863,49;816,61;-;4,81;
29.05.2020;822,57;838,04;838,25;806,61;-;-1,84;
28.05.2020;838,01;872,58;873,03;838,01;-;-3,96;
27.05.2020;872,58;835,17;872,58;834,94;-;4,50;
26.05.2020;835,04;851,64;873,80;829,18;-;-1,93;
25.05.2020;851,48;792,91;853,86;792,25;-;7,55;
22.05.2020;791,72;813,83;813,83;784,75;-;-2,74;
21.05.2020;814,03;765,39;819,22;764,52;-;6,35;
20.05.2020;765,39;740,31;785,07;740,07;-;3,37;
19.05.2020;740,46;740,77;765,16;734,49;-;-0,16;
18.05.2020;741,63;687,56;743,02;687,56;-;7,97;
15.05.2020;686,87;702,25;704,98;675,48;-;-2,22;
14.05.2020;702,45;677,54;702,45;654,07;-;3,65;
13.05.2020;677,72;680,87;683,19;659,35;-;-0,42;
12.05.2020;680,60;692,46;710,29;680,60;-;-1,69;
11.05.2020;692,31;709,56;710,25;687,77;-;-2,41;
08.05.2020;709,41;702,47;720,30;696,01;-;0,98;
07.05.2020;702,55;748,20;757,04;702,55;-;-6,04;
06.05.2020;747,74;766,90;776,34;741,43;-;-2,43;
05.05.2020;766,34;776,28;792,63;764,17;-;-1,18;
04.05.2020;775,50;813,29;813,29;764,10;-;-4,76;
30.04.2020;814,22;865,12;865,12;809,64;-;-5,94;
29.04.2020;865,67;840,78;870,61;840,78;-;2,99;
28.04.2020;840,56;782,57;840,56;782,57;-;7,49;
27.04.2020;781,97;755,92;786,66;754,71;-;3,48;
24.04.2020;755,69;845,43;845,43;728,87;-;-10,67;
23.04.2020;845,94;854,08;881,94;832,88;-;-0,90;
22.04.2020;853,61;805,63;855,39;805,25;-;5,91;
20.04.2020;806,00;770,46;808,71;749,48;-;4,46;
17.04.2020;771,61;749,73;785,01;749,73;-;2,97;
16.04.2020;749,36;750,29;767,46;738,22;-;-0,09;
15.04.2020;750,02;766,02;766,02;742,11;-;-2,31;
14.04.2020;767,72;763,69;785,48;760,22;-;0,60;
13.04.2020;763,15;764,12;767,38;732,75;-;-0,13;
09.04.2020;764,12;775,36;801,25;753,12;-;-1,27;
08.04.2020;773,92;738,72;776,35;731,39;-;4,77;
07.04.2020;738,72;720,05;790,41;720,05;-;2,62;
06.04.2020;719,84;680,75;750,96;680,75;-;5,89;
03.04.2020;679,80;699,13;700,14;649,57;-;-2,80;
02.04.2020;699,36;705,30;718,10;682,45;-;-0,82;
01.04.2020;705,14;755,97;755,97;694,08;-;-6,91;
31.03.2020;757,48;827,86;830,50;755,84;-;-8,47;
30.03.2020;827,62;842,29;859,98;820,09;-;-1,73;
27.03.2020;842,16;898,40;898,43;832,80;-;-6,45;
26.03.2020;900,18;831,82;924,11;831,81;-;8,10;
25.03.2020;832,73;761,05;861,86;751,61;-;9,58;
24.03.2020;759,94;658,80;766,88;658,80;-;15,46;
23.03.2020;658,18;707,35;710,74;640,87;-;-6,86;
20.03.2020;706,68;734,99;787,46;701,07;-;-3,78;
19.03.2020;734,41;660,01;751,70;595,44;-;11,20;
18.03.2020;660,46;796,83;796,83;617,56;-;-17,66;
17.03.2020;802,12;786,02;836,85;773,22;-;2,05;
16.03.2020;786,01;953,48;953,48;784,08;-;-17,69;
13.03.2020;954,89;886,02;994,29;866,75;-;8,98;
12.03.2020;876,21;1.042,29;1.042,29;839,26;-;-16,41;
11.03.2020;1.048,18;1.133,40;1.133,40;978,11;-;-7,51;
10.03.2020;1.133,30;1.063,44;1.139,68;1.063,44;-;6,71;
09.03.2020;1.062,03;1.199,19;1.199,19;1.062,03;-;-11,54;
06.03.2020;1.200,64;1.248,47;1.248,47;1.171,49;-;-3,91;
05.03.2020;1.249,49;1.351,17;1.351,17;1.222,33;-;-7,53;
04.03.2020;1.351,26;1.313,86;1.354,04;1.313,86;-;2,93;
03.03.2020;1.312,79;1.325,73;1.370,58;1.305,98;-;-0,97;
02.03.2020;1.325,64;1.289,36;1.339,32;1.284,60;-;2,78;
28.02.2020;1.289,77;1.283,73;1.289,77;1.228,18;-;0,43;
27.02.2020;1.284,21;1.331,50;1.331,50;1.273,40;-;-3,62;
26.02.2020;1.332,44;1.428,53;1.428,53;1.322,06;-;-6,80;
21.02.2020;1.429,73;1.425,00;1.431,10;1.404,15;-;0,32;
20.02.2020;1.425,22;1.437,08;1.439,09;1.413,92;-;-0,82;
19.02.2020;1.437,03;1.416,99;1.444,81;1.414,08;-;1,42;
18.02.2020;1.416,93;1.414,51;1.417,72;1.398,35;-;0,14;
17.02.2020;1.414,91;1.415,92;1.421,95;1.407,21;-;-0,06;
14.02.2020;1.415,69;1.430,06;1.431,54;1.408,38;-;-0,97;
13.02.2020;1.429,58;1.438,20;1.438,85;1.409,62;-;-0,66;
12.02.2020;1.439,14;1.417,73;1.449,16;1.414,51;-;1,53;
11.02.2020;1.417,45;1.373,90;1.421,73;1.372,68;-;3,25;
10.02.2020;1.372,83;1.418,12;1.422,88;1.362,49;-;-3,19;
07.02.2020;1.418,12;1.443,94;1.444,41;1.413,56;-;-1,79;
06.02.2020;1.444,00;1.483,65;1.492,18;1.435,95;-;-2,61;
05.02.2020;1.482,69;1.485,62;1.511,03;1.480,66;-;-0,14;
04.02.2020;1.484,74;1.470,70;1.509,63;1.470,70;-;1,05;
03.02.2020;1.469,37;1.442,41;1.483,73;1.441,13;-;1,87;
31.01.2020;1.442,44;1.464,49;1.464,49;1.438,84;-;-1,56;
30.01.2020;1.465,24;1.482,15;1.482,15;1.420,29;-;-1,19;
29.01.2020;1.482,83;1.473,53;1.498,81;1.473,53;-;0,66;
28.01.2020;1.473,15;1.451,41;1.480,20;1.451,41;-;1,50;
27.01.2020;1.451,39;1.501,83;1.501,83;1.446,85;-;-3,43;
24.01.2020;1.502,97;1.526,84;1.527,90;1.497,69;-;-1,52;
23.01.2020;1.526,20;1.503,05;1.526,20;1.484,60;-;1,55;
22.01.2020;1.502,91;1.494,06;1.509,42;1.483,14;-;0,64;
21.01.2020;1.493,32;1.508,43;1.508,53;1.487,99;-;-1,00;
20.01.2020;1.508,43;1.491,49;1.508,43;1.483,88;-;1,16;
17.01.2020;1.491,15;1.475,91;1.491,15;1.462,63;-;1,03;
16.01.2020;1.475,91;1.481,96;1.488,70;1.462,62;-;-0,41;
15.01.2020;1.481,96;1.488,55;1.490,03;1.467,41;-;-0,44;
14.01.2020;1.488,55;1.465,84;1.488,55;1.460,26;-;1,55;
13.01.2020;1.465,81;1.440,78;1.465,84;1.440,64;-;1,75;
10.01.2020;1.440,56;1.436,64;1.450,13;1.432,53;-;0,29;
09.01.2020;1.436,41;1.433,53;1.441,72;1.428,81;-;0,21;
08.01.2020;1.433,36;1.449,31;1.449,89;1.428,05;-;-1,10;
07.01.2020;1.449,30;1.435,99;1.450,05;1.423,26;-;0,95;
06.01.2020;1.435,64;1.443,61;1.443,61;1.420,59;-;-0,55;
03.01.2020;1.443,65;1.418,59;1.445,42;1.399,88;-;1,59;
02.01.2020;1.421,04;1.389,11;1.421,23;1.387,17;-;2,32;
30.12.2019;1.388,86;1.386,81;1.393,48;1.379,25;-;0,15;
27.12.2019;1.386,81;1.385,83;1.393,30;1.375,67;-;0,09;
26.12.2019;1.385,61;1.361,37;1.385,61;1.361,37;-;1,78;
23.12.2019;1.361,37;1.343,12;1.361,37;1.340,25;-;1,46;
20.12.2019;1.341,83;1.351,47;1.352,24;1.335,54;-;-0,66;
19.12.2019;1.350,79;1.337,33;1.354,06;1.327,36;-;1,02;
18.12.2019;1.337,13;1.327,93;1.340,22;1.322,35;-;0,73;
17.12.2019;1.327,43;1.339,65;1.343,10;1.316,98;-;-0,90;
16.12.2019;1.339,46;1.324,37;1.342,57;1.322,79;-;1,16;
13.12.2019;1.324,14;1.296,56;1.324,14;1.295,05;-;2,13;
12.12.2019;1.296,53;1.273,80;1.297,12;1.272,78;-;1,81;
11.12.2019;1.273,51;1.261,73;1.273,72;1.258,28;-;0,93;
10.12.2019;1.261,73;1.253,66;1.261,73;1.245,14;-;0,66;
09.12.2019;1.253,48;1.253,66;1.254,93;1.245,73;-;-0,01;
06.12.2019;1.253,66;1.229,98;1.253,76;1.229,98;-;1,91;
05.12.2019;1.230,19;1.223,38;1.231,98;1.213,70;-;0,55;
04.12.2019;1.223,45;1.214,86;1.223,69;1.211,28;-;0,70;
03.12.2019;1.214,99;1.193,73;1.214,99;1.190,80;-;1,80;
02.12.2019;1.193,54;1.183,42;1.193,82;1.182,39;-;0,92;
29.11.2019;1.182,68;1.185,99;1.188,52;1.177,32;-;-0,32;
28.11.2019;1.186,53;1.165,67;1.186,71;1.163,24;-;1,85;
27.11.2019;1.165,03;1.182,99;1.185,23;1.153,31;-;-1,51;
26.11.2019;1.182,86;1.194,86;1.194,86;1.161,25;-;-1,00;
25.11.2019;1.194,86;1.198,22;1.201,73;1.185,94;-;-0,26;
22.11.2019;1.197,94;1.196,11;1.201,64;1.184,50;-;0,16;
21.11.2019;1.196,02;1.169,98;1.196,02;1.169,98;-;2,26;
19.11.2019;1.169,56;1.176,97;1.184,59;1.163,11;-;-0,52;
18.11.2019;1.175,63;1.183,87;1.197,55;1.172,24;-;-0,69;
14.11.2019;1.183,83;1.148,15;1.185,89;1.147,41;-;3,12;
13.11.2019;1.148,05;1.156,35;1.156,42;1.138,97;-;-0,72;
12.11.2019;1.156,39;1.175,65;1.176,90;1.144,10;-;-1,64;
11.11.2019;1.175,65;1.166,47;1.175,85;1.151,56;-;0,76;
08.11.2019;1.166,75;1.186,11;1.186,11;1.158,33;-;-1,66;
07.11.2019;1.186,49;1.182,51;1.187,35;1.179,94;-;0,34;
06.11.2019;1.182,49;1.175,04;1.182,49;1.163,43;-;0,71;
05.11.2019;1.174,19;1.199,64;1.201,48;1.167,09;-;-2,06;
04.11.2019;1.198,84;1.183,91;1.198,84;1.183,91;-;1,26;
01.11.2019;1.183,91;1.159,65;1.183,91;1.159,65;-;2,10;
31.10.2019;1.159,53;1.158,06;1.162,23;1.143,01;-;0,14;
30.10.2019;1.157,86;1.137,60;1.158,38;1.132,24;-;1,78;
29.10.2019;1.137,59;1.146,12;1.147,35;1.133,81;-;-0,73;
28.10.2019;1.145,91;1.133,34;1.148,50;1.127,77;-;1,15;
25.10.2019;1.132,90;1.132,47;1.137,55;1.125,21;-;0,04;
24.10.2019;1.132,42;1.138,38;1.140,03;1.126,34;-;-0,52;
23.10.2019;1.138,30;1.150,88;1.152,16;1.132,87;-;-1,09;
22.10.2019;1.150,81;1.147,87;1.153,00;1.140,90;-;0,27;
21.10.2019;1.147,72;1.144,22;1.150,83;1.135,11;-;0,33;
18.10.2019;1.143,92;1.139,46;1.145,70;1.131,86;-;0,39;
17.10.2019;1.139,46;1.134,12;1.144,34;1.129,62;-;0,45;
16.10.2019;1.134,36;1.115,62;1.135,83;1.103,86;-;1,68;
15.10.2019;1.115,58;1.112,12;1.119,50;1.108,62;-;0,31;
14.10.2019;1.112,15;1.102,02;1.113,27;1.097,73;-;0,93;
11.10.2019;1.101,95;1.087,41;1.106,72;1.087,41;-;1,40;
10.10.2019;1.086,78;1.091,38;1.099,51;1.083,36;-;-0,37;
09.10.2019;1.090,78;1.078,09;1.095,26;1.078,09;-;1,32;
08.10.2019;1.076,58;1.078,57;1.091,11;1.074,45;-;-0,19;
07.10.2019;1.078,63;1.102,66;1.102,66;1.075,73;-;-2,19;
04.10.2019;1.102,77;1.088,23;1.103,36;1.076,86;-;1,33;
03.10.2019;1.088,32;1.071,81;1.088,32;1.057,21;-;1,54;
02.10.2019;1.071,81;1.094,99;1.094,99;1.066,33;-;-2,12;
01.10.2019;1.094,99;1.103,16;1.109,49;1.089,99;-;-0,71;
30.09.2019;1.102,81;1.096,26;1.106,46;1.094,97;-;0,61;
27.09.2019;1.096,07;1.100,91;1.105,73;1.088,86;-;-0,42;
26.09.2019;1.100,72;1.089,77;1.102,34;1.088,61;-;1,01;
25.09.2019;1.089,70;1.102,99;1.102,99;1.082,46;-;-1,21;
24.09.2019;1.103,04;1.106,28;1.109,16;1.096,68;-;-0,30;
23.09.2019;1.106,37;1.111,48;1.111,49;1.098,58;-;-0,48;
20.09.2019;1.111,70;1.103,42;1.111,70;1.094,11;-;0,75;
19.09.2019;1.103,44;1.077,93;1.116,68;1.077,47;-;2,40;
18.09.2019;1.077,53;1.071,51;1.077,53;1.063,46;-;0,59;
17.09.2019;1.071,21;1.037,70;1.071,75;1.031,77;-;3,20;
16.09.2019;1.038,01;1.042,10;1.043,87;1.022,97;-;-0,39;
13.09.2019;1.042,12;1.065,05;1.068,16;1.039,07;-;-2,15;
12.09.2019;1.064,99;1.076,75;1.087,20;1.063,49;-;-1,07;
11.09.2019;1.076,56;1.032,48;1.076,57;1.032,48;-;4,23;
10.09.2019;1.032,89;1.023,25;1.032,89;1.008,40;-;0,95;
09.09.2019;1.023,21;1.060,45;1.062,09;1.014,74;-;-3,47;
06.09.2019;1.060,00;1.073,75;1.079,76;1.057,22;-;-1,27;
05.09.2019;1.073,67;1.067,27;1.079,37;1.067,05;-;0,66;
04.09.2019;1.066,68;1.087,81;1.094,45;1.062,74;-;-1,93;
03.09.2019;1.087,63;1.111,79;1.117,62;1.077,76;-;-2,15;
02.09.2019;1.111,58;1.095,80;1.114,90;1.094,85;-;1,56;
30.08.2019;1.094,53;1.085,36;1.103,82;1.085,36;-;0,88;
29.08.2019;1.084,93;1.063,08;1.091,66;1.062,15;-;2,23;
28.08.2019;1.061,29;1.053,96;1.065,16;1.039,52;-;0,69;
27.08.2019;1.054,01;1.035,29;1.061,92;1.035,29;-;1,81;
26.08.2019;1.035,29;1.065,31;1.070,65;1.031,54;-;-2,70;
23.08.2019;1.064,00;1.088,71;1.088,71;1.053,97;-;-2,28;
22.08.2019;1.088,78;1.095,16;1.103,45;1.084,35;-;-0,57;
21.08.2019;1.095,02;1.060,91;1.096,71;1.060,91;-;3,28;
20.08.2019;1.060,25;1.069,72;1.071,51;1.046,67;-;-0,87;
19.08.2019;1.069,58;1.079,61;1.093,64;1.062,17;-;-0,73;
16.08.2019;1.077,42;1.070,68;1.089,93;1.062,89;-;0,66;
15.08.2019;1.070,35;1.095,33;1.101,32;1.061,19;-;-2,13;
14.08.2019;1.093,68;1.124,08;1.124,36;1.086,25;-;-2,71;
13.08.2019;1.124,10;1.126,72;1.140,58;1.115,46;-;-0,23;
12.08.2019;1.126,73;1.141,09;1.141,09;1.113,57;-;-1,27;
09.08.2019;1.141,21;1.152,11;1.164,28;1.133,95;-;-0,97;
08.08.2019;1.152,37;1.134,24;1.153,15;1.134,24;-;1,67;
07.08.2019;1.133,45;1.117,54;1.133,61;1.100,94;-;1,43;
06.08.2019;1.117,44;1.087,74;1.118,67;1.087,74;-;2,65;
05.08.2019;1.088,54;1.116,67;1.116,68;1.081,77;-;-2,53;
02.08.2019;1.116,85;1.116,58;1.122,72;1.102,21;-;0,03;
01.08.2019;1.116,46;1.100,77;1.127,54;1.100,74;-;1,46;
31.07.2019;1.100,39;1.100,51;1.104,12;1.085,16;-;-0,01;
30.07.2019;1.100,46;1.081,61;1.101,19;1.077,16;-;1,74;
29.07.2019;1.081,61;1.062,49;1.081,94;1.062,26;-;1,80;
26.07.2019;1.062,49;1.042,98;1.064,69;1.042,18;-;1,87;
25.07.2019;1.042,98;1.051,65;1.057,49;1.038,63;-;-0,85;
24.07.2019;1.051,97;1.049,61;1.062,24;1.049,26;-;0,24;
23.07.2019;1.049,49;1.048,58;1.062,01;1.047,08;-;0,09;
22.07.2019;1.048,56;1.057,71;1.058,85;1.045,86;-;-0,87;
19.07.2019;1.057,73;1.077,57;1.078,20;1.055,23;-;-1,84;
18.07.2019;1.077,57;1.070,77;1.082,69;1.065,44;-;0,63;
17.07.2019;1.070,84;1.063,28;1.074,79;1.062,76;-;0,74;
16.07.2019;1.062,94;1.060,88;1.068,79;1.059,53;-;0,19;
15.07.2019;1.060,88;1.070,98;1.073,70;1.056,25;-;-0,94;
12.07.2019;1.070,92;1.087,12;1.094,93;1.068,21;-;-1,48;
11.07.2019;1.087,04;1.104,43;1.105,84;1.084,57;-;-1,57;
10.07.2019;1.104,43;1.074,37;1.104,43;1.074,37;-;2,82;
08.07.2019;1.074,18;1.054,67;1.076,65;1.054,35;-;1,85;
05.07.2019;1.054,62;1.038,78;1.054,99;1.031,84;-;1,53;
04.07.2019;1.038,75;1.025,68;1.041,66;1.025,68;-;1,33;
03.07.2019;1.025,11;1.008,60;1.025,16;1.001,04;-;1,64;
02.07.2019;1.008,60;1.003,64;1.010,79;1.001,12;-;0,50;
01.07.2019;1.003,63;1.013,12;1.021,11;1.001,93;-;-0,94;
28.06.2019;1.013,12;991,30;1.014,00;991,30;-;2,24;
27.06.2019;990,89;990,11;996,76;977,23;-;0,08;
26.06.2019;990,09;982,02;994,09;981,92;-;0,87;
25.06.2019;981,54;1.004,05;1.004,23;976,87;-;-2,25;
24.06.2019;1.004,17;999,23;1.006,83;995,34;-;0,50;
21.06.2019;999,16;976,22;999,23;976,22;-;2,36;
19.06.2019;976,16;972,04;976,16;959,04;-;0,44;
18.06.2019;971,90;955,53;976,91;954,84;-;1,83;
17.06.2019;954,39;957,91;962,08;951,52;-;-0,37;
14.06.2019;957,91;951,00;964,72;946,84;-;0,72;
13.06.2019;951,05;927,51;953,55;927,23;-;2,66;
12.06.2019;926,38;929,59;936,29;922,55;-;-0,34;
11.06.2019;929,58;927,25;931,13;923,07;-;0,28;
10.06.2019;926,97;931,35;935,27;920,25;-;-0,48;
07.06.2019;931,45;902,17;935,63;902,17;-;3,26;
06.06.2019;902,08;889,48;904,87;888,28;-;1,42;
05.06.2019;889,41;892,98;899,98;886,32;-;-0,44;
04.06.2019;893,36;875,70;896,33;875,70;-;2,02;
03.06.2019;875,70;881,87;884,85;870,91;-;-0,60;
31.05.2019;880,99;869,34;885,69;866,09;-;1,21;
30.05.2019;870,47;857,18;872,29;854,92;-;1,56;
29.05.2019;857,11;851,54;857,40;847,27;-;0,65;
28.05.2019;851,61;839,83;854,89;837,48;-;1,39;
27.05.2019;839,97;823,05;841,13;823,05;-;2,06;
24.05.2019;823,03;828,19;831,83;819,73;-;-0,61;
23.05.2019;828,12;828,38;835,06;823,83;-;-0,09;
22.05.2019;828,90;834,09;838,98;827,58;-;-0,52;
21.05.2019;833,24;816,06;838,10;816,06;-;2,07;
20.05.2019;816,31;779,84;818,66;779,79;-;4,66;
17.05.2019;779,96;792,48;797,82;779,16;-;-1,60;
16.05.2019;792,61;807,98;807,98;792,24;-;-1,90;
15.05.2019;808,00;821,83;821,83;797,22;-;-1,68;
14.05.2019;821,83;818,87;823,95;814,64;-;0,38;
13.05.2019;818,75;837,12;837,12;816,80;-;-2,25;
10.05.2019;837,60;839,69;842,67;830,77;-;-0,23;
09.05.2019;839,57;833,99;842,09;826,96;-;0,67;
08.05.2019;833,99;822,99;838,40;822,81;-;1,35;
07.05.2019;822,90;823,59;823,86;812,89;-;-0,18;
06.05.2019;824,36;827,63;827,63;811,58;-;-0,45;
03.05.2019;828,09;815,46;830,24;815,29;-;1,55;
02.05.2019;815,45;831,42;831,42;814,67;-;-1,92;
30.04.2019;831,39;829,29;833,77;818,64;-;0,30;
29.04.2019;828,94;827,39;832,25;823,69;-;0,19;
26.04.2019;827,38;823,74;828,03;813,80;-;0,44;
25.04.2019;823,74;813,29;823,74;803,77;-;1,27;
24.04.2019;813,38;820,39;820,42;808,75;-;-0,84;
23.04.2019;820,28;809,01;824,61;809,01;-;1,61;
22.04.2019;807,27;800,92;809,14;796,91;-;0,79;
18.04.2019;800,92;785,55;806,37;781,32;-;1,85;
17.04.2019;786,41;784,57;790,32;776,27;-;0,23;
16.04.2019;784,57;777,71;793,77;772,82;-;0,88;
15.04.2019;777,73;768,91;777,73;767,22;-;1,18;
12.04.2019;768,65;789,00;789,00;768,20;-;-2,59;
11.04.2019;789,12;808,79;808,88;787,55;-;-2,61;
10.04.2019;810,28;800,90;811,48;796,60;-;1,30;
09.04.2019;799,87;810,91;810,91;793,59;-;-1,37;
08.04.2019;810,94;824,88;825,91;806,30;-;-1,71;
05.04.2019;825,02;818,20;830,62;814,68;-;0,84;
04.04.2019;818,16;805,91;818,46;802,66;-;1,54;
03.04.2019;805,79;816,52;823,74;800,97;-;-1,31;
02.04.2019;816,46;815,43;819,74;804,52;-;0,14;
01.04.2019;815,33;817,80;823,12;812,17;-;-0,29;
29.03.2019;817,72;812,77;822,03;809,06;-;0,73;
28.03.2019;811,81;789,35;815,62;783,06;-;2,85;
27.03.2019;789,35;821,16;821,16;786,36;-;-3,87;
26.03.2019;821,16;811,71;823,36;807,45;-;1,20;
25.03.2019;811,41;813,32;821,84;806,46;-;-0,23;
22.03.2019;813,29;837,74;837,74;803,21;-;-2,96;
21.03.2019;838,14;850,52;851,23;828,52;-;-1,45;
20.03.2019;850,45;855,44;859,96;846,14;-;-0,58;
19.03.2019;855,40;854,96;861,14;850,62;-;0,11;
18.03.2019;854,46;855,51;858,13;848,03;-;-0,13;
15.03.2019;855,56;857,94;864,17;851,07;-;-0,26;
14.03.2019;857,81;864,41;867,48;850,36;-;-0,76;
13.03.2019;864,41;856,27;866,06;845,80;-;0,95;
12.03.2019;856,30;862,10;864,47;853,94;-;-0,67;
11.03.2019;862,07;849,37;863,78;848,43;-;1,50;
08.03.2019;849,33;830,03;849,73;823,92;-;2,34;
07.03.2019;829,89;829,85;833,78;823,29;-;0,01;
06.03.2019;829,78;841,10;841,58;828,92;-;-1,34;
01.03.2019;841,09;847,75;853,12;836,41;-;-0,78;
28.02.2019;847,68;855,72;856,12;842,37;-;-0,94;
27.02.2019;855,72;852,06;855,72;840,17;-;0,43;
26.02.2019;852,06;857,14;859,04;851,13;-;-0,59;
25.02.2019;857,08;855,06;858,31;852,39;-;0,35;
22.02.2019;854,06;846,04;856,13;844,21;-;0,96;
21.02.2019;845,94;848,79;853,56;840,59;-;-0,38;
20.02.2019;849,15;863,89;865,95;846,46;-;-1,73;
19.02.2019;864,09;862,45;865,92;859,85;-;0,27;
18.02.2019;861,73;861,75;862,14;852,34;-;-0,01;
15.02.2019;861,78;869,86;870,05;859,62;-;-0,92;
14.02.2019;869,81;855,47;869,81;839,67;-;1,70;
13.02.2019;855,29;859,43;866,00;852,05;-;-0,41;
12.02.2019;858,85;864,31;870,24;855,67;-;-0,63;
11.02.2019;864,27;870,12;873,46;857,59;-;-0,64;
08.02.2019;869,87;861,65;871,01;854,52;-;0,94;
07.02.2019;861,81;878,19;882,63;859,36;-;-1,86;
06.02.2019;878,18;898,15;898,15;877,47;-;-2,25;
05.02.2019;898,39;897,39;898,70;886,74;-;0,12;
04.02.2019;897,34;891,79;897,34;880,22;-;0,63;
01.02.2019;891,70;899,05;900,27;887,98;-;-0,81;
31.01.2019;898,96;893,45;899,26;891,02;-;0,63;
30.01.2019;893,31;889,14;893,31;882,65;-;0,48;
29.01.2019;889,08;888,19;895,59;885,82;-;0,10;
28.01.2019;888,23;882,47;890,83;874,30;-;0,57;
24.01.2019;883,21;871,99;883,40;871,42;-;1,29;
23.01.2019;871,99;853,05;872,41;853,05;-;2,35;
22.01.2019;851,93;853,60;854,60;844,10;-;-0,19;
21.01.2019;853,55;855,09;855,27;840,73;-;-0,18;
18.01.2019;855,07;853,49;860,12;849,25;-;0,34;
17.01.2019;852,20;834,58;854,21;833,27;-;2,11;
16.01.2019;834,58;837,82;842,64;831,75;-;-0,38;
15.01.2019;837,79;838,23;844,09;834,51;-;-0,04;
14.01.2019;838,16;830,02;840,27;829,85;-;0,97;
11.01.2019;830,14;833,64;835,94;829,65;-;-0,40;
10.01.2019;833,49;833,96;838,02;829,19;-;-0,09;
09.01.2019;834,24;823,15;836,95;823,09;-;1,35;
08.01.2019;823,15;823,58;827,42;815,96;-;-0,06;
07.01.2019;823,67;827,82;827,82;817,67;-;-0,52;
04.01.2019;827,96;839,04;839,35;824,42;-;-1,31;
03.01.2019;838,99;834,08;838,99;823,76;-;0,57;
02.01.2019;834,22;814,07;834,66;810,29;-;2,47;
28.12.2018;814,08;794,80;814,67;794,80;-;2,43;
27.12.2018;794,76;777,67;794,76;776,40;-;2,19;
26.12.2018;777,72;782,75;782,75;769,57;-;-0,64;
21.12.2018;782,75;782,28;790,94;778,60;-;0,04;
20.12.2018;782,40;782,74;790,74;777,06;-;-0,07;
19.12.2018;782,91;776,99;797,32;776,99;-;0,75;
18.12.2018;777,12;771,51;781,41;770,17;-;0,75;
17.12.2018;771,34;784,22;788,33;770,95;-;-1,65;
14.12.2018;784,32;785,67;792,17;780,97;-;-0,17;
13.12.2018;785,68;776,86;788,25;776,69;-;1,09;
12.12.2018;777,22;768,70;785,03;768,70;-;1,13;
11.12.2018;768,56;760,95;772,58;755,04;-;1,06;
