Data;Ultimo;Abertura;Max;Min;Vol;Var(%);
31.03.2014;2.185,70;2.161,82;2.191,16;2.161,82;-;1,15;
28.03.2014;2.160,88;2.163,88;2.179,58;2.160,05;-;-0,10;
27.03.2014;2.163,02;2.206,90;2.206,90;2.154,72;-;-1,99;
26.03.2014;2.206,99;2.218,24;2.232,03;2.206,73;-;-0,50;
25.03.2014;2.218,16;2.223,84;2.232,39;2.208,62;-;-0,25;
24.03.2014;2.223,77;2.229,06;2.236,03;2.213,16;-;-0,23;
21.03.2014;2.228,96;2.235,00;2.251,80;2.227,87;-;-0,25;
20.03.2014;2.234,59;2.242,10;2.247,16;2.234,52;-;-0,34;
19.03.2014;2.242,19;2.245,62;2.248,45;2.231,59;-;-0,16;
18.03.2014;2.245,75;2.236,18;2.258,02;2.236,18;-;0,44;
17.03.2014;2.235,86;2.215,19;2.240,04;2.213,01;-;0,95;
14.03.2014;2.214,73;2.237,95;2.241,28;2.214,71;-;-1,02;
13.03.2014;2.237,55;2.260,25;2.260,25;2.235,75;-;-0,98;
12.03.2014;2.259,73;2.261,57;2.266,08;2.252,06;-;-0,10;
11.03.2014;2.261,88;2.264,34;2.265,55;2.253,13;-;-0,12;
10.03.2014;2.264,62;2.254,03;2.266,19;2.238,89;-;0,45;
07.03.2014;2.254,56;2.231,80;2.256,20;2.231,80;-;1,02;
06.03.2014;2.231,71;2.218,90;2.234,01;2.215,17;-;0,65;
05.03.2014;2.217,30;2.226,86;2.234,40;2.216,15;-;-0,37;
28.02.2014;2.225,45;2.201,72;2.239,07;2.201,13;-;1,07;
27.02.2014;2.201,81;2.215,42;2.215,42;2.197,93;-;-0,62;
26.02.2014;2.215,48;2.212,34;2.229,37;2.211,60;-;0,15;
25.02.2014;2.212,20;2.226,95;2.226,95;2.203,73;-;-0,67;
24.02.2014;2.227,19;2.215,79;2.228,26;2.204,66;-;0,51;
21.02.2014;2.215,90;2.238,32;2.243,93;2.213,02;-;-0,97;
20.02.2014;2.237,66;2.251,14;2.251,14;2.227,50;-;-0,61;
19.02.2014;2.251,46;2.266,85;2.271,46;2.249,88;-;-0,69;
18.02.2014;2.267,18;2.261,24;2.273,49;2.260,20;-;0,27;
17.02.2014;2.261,04;2.259,53;2.261,38;2.259,53;-;0,07;
14.02.2014;2.259,47;2.266,36;2.266,36;2.251,40;-;-0,32;
13.02.2014;2.266,82;2.276,84;2.276,84;2.259,90;-;-0,45;
12.02.2014;2.276,97;2.256,25;2.278,10;2.256,25;-;0,90;
11.02.2014;2.256,65;2.232,77;2.258,40;2.230,46;-;1,09;
10.02.2014;2.232,42;2.202,28;2.233,64;2.202,28;-;1,40;
07.02.2014;2.201,70;2.178,63;2.203,18;2.175,12;-;1,09;
06.02.2014;2.177,87;2.179,32;2.191,76;2.171,96;-;0,04;
05.02.2014;2.177,00;2.188,60;2.189,85;2.169,73;-;-0,55;
04.02.2014;2.188,96;2.201,64;2.201,64;2.181,66;-;-0,56;
03.02.2014;2.201,28;2.229,86;2.229,86;2.198,67;-;-1,33;
31.01.2014;2.230,94;2.240,53;2.241,96;2.219,33;-;-0,44;
30.01.2014;2.240,87;2.246,41;2.247,73;2.235,40;-;-0,24;
29.01.2014;2.246,20;2.253,51;2.266,40;2.243,17;-;-0,31;
28.01.2014;2.253,18;2.254,91;2.256,46;2.244,43;-;-0,10;
27.01.2014;2.255,39;2.250,11;2.257,11;2.236,28;-;0,21;
24.01.2014;2.250,67;2.270,52;2.282,79;2.247,41;-;-0,87;
23.01.2014;2.270,45;2.268,82;2.272,92;2.251,50;-;0,09;
22.01.2014;2.268,51;2.256,92;2.269,77;2.252,76;-;0,49;
21.01.2014;2.257,34;2.247,33;2.263,26;2.247,33;-;0,49;
20.01.2014;2.246,44;2.248,70;2.248,70;2.245,27;-;-0,11;
17.01.2014;2.248,83;2.272,00;2.272,08;2.241,48;-;-1,04;
16.01.2014;2.272,41;2.267,30;2.275,68;2.262,60;-;0,24;
15.01.2014;2.266,97;2.244,40;2.268,65;2.239,22;-;1,01;
14.01.2014;2.244,32;2.234,32;2.246,87;2.229,52;-;0,45;
13.01.2014;2.234,23;2.250,22;2.253,16;2.233,26;-;-0,71;
10.01.2014;2.250,11;2.283,55;2.285,03;2.245,55;-;-1,49;
09.01.2014;2.284,09;2.284,31;2.297,16;2.283,19;-;0,03;
08.01.2014;2.283,32;2.275,07;2.284,77;2.271,75;-;0,40;
07.01.2014;2.274,19;2.265,74;2.276,63;2.257,31;-;0,37;
06.01.2014;2.265,76;2.264,85;2.275,20;2.256,21;-;0,02;
03.01.2014;2.265,31;2.282,82;2.283,11;2.263,34;-;-0,78;
02.01.2014;2.283,20;2.251,05;2.302,85;2.251,05;-;1,44;
30.12.2013;2.250,83;2.244,47;2.260,80;2.244,38;-;0,29;
27.12.2013;2.244,28;2.249,95;2.265,43;2.243,16;-;-0,30;
26.12.2013;2.250,98;2.240,66;2.253,81;2.236,82;-;0,49;
24.12.2013;2.239,98;2.239,98;2.239,98;2.239,98;-;0,00;
23.12.2013;2.239,98;2.264,05;2.264,05;2.239,70;-;-1,07;
20.12.2013;2.264,27;2.217,02;2.266,21;2.217,02;-;2,15;
19.12.2013;2.216,62;2.172,71;2.224,06;2.172,71;-;2,08;
18.12.2013;2.171,50;2.158,23;2.180,19;2.157,55;-;0,62;
17.12.2013;2.158,20;2.166,24;2.172,72;2.154,73;-;-0,43;
16.12.2013;2.167,50;2.164,96;2.175,85;2.160,80;-;0,15;
13.12.2013;2.164,29;2.174,70;2.175,48;2.162,00;-;-0,47;
12.12.2013;2.174,58;2.181,64;2.185,28;2.165,66;-;-0,34;
11.12.2013;2.182,09;2.170,60;2.190,38;2.170,60;-;0,53;
10.12.2013;2.170,59;2.188,56;2.188,56;2.168,96;-;-0,81;
09.12.2013;2.188,41;2.191,76;2.194,95;2.186,53;-;-0,15;
06.12.2013;2.191,75;2.199,13;2.218,85;2.187,88;-;-0,32;
05.12.2013;2.198,69;2.220,82;2.236,44;2.198,58;-;-0,98;
04.12.2013;2.220,45;2.223,37;2.228,60;2.216,10;-;-0,13;
03.12.2013;2.223,42;2.212,06;2.224,90;2.207,77;-;0,51;
02.12.2013;2.212,12;2.198,96;2.217,18;2.198,00;-;0,66;
29.11.2013;2.197,63;2.175,61;2.216,51;2.175,16;-;1,04;
28.11.2013;2.175,10;2.172,73;2.177,23;2.172,73;-;0,12;
27.11.2013;2.172,56;2.149,87;2.172,63;2.149,13;-;1,04;
26.11.2013;2.150,25;2.148,92;2.154,28;2.147,16;-;0,09;
25.11.2013;2.148,36;2.124,23;2.152,17;2.123,94;-;1,15;
22.11.2013;2.123,98;2.136,93;2.138,43;2.120,25;-;-0,59;
21.11.2013;2.136,68;2.108,43;2.146,63;2.108,43;-;1,35;
19.11.2013;2.108,28;2.113,05;2.113,36;2.097,45;-;-0,24;
18.11.2013;2.113,43;2.145,61;2.145,61;2.112,22;-;-1,46;
14.11.2013;2.144,68;2.136,42;2.147,81;2.123,55;-;0,39;
13.11.2013;2.136,44;2.125,08;2.137,29;2.111,22;-;0,52;
12.11.2013;2.125,32;2.129,66;2.133,87;2.122,22;-;-0,20;
11.11.2013;2.129,53;2.106,16;2.133,70;2.105,58;-;1,06;
08.11.2013;2.107,14;2.089,26;2.112,12;2.081,01;-;0,85;
07.11.2013;2.089,46;2.084,20;2.090,24;2.075,72;-;0,29;
06.11.2013;2.083,48;2.067,74;2.086,11;2.067,07;-;0,80;
05.11.2013;2.066,92;2.032,50;2.069,71;2.032,50;-;1,70;
04.11.2013;2.032,44;2.034,11;2.037,09;2.027,06;-;-0,05;
01.11.2013;2.033,50;2.026,33;2.037,55;2.024,93;-;0,35;
31.10.2013;2.026,31;1.989,26;2.036,19;1.989,26;-;1,86;
30.10.2013;1.989,24;1.988,31;2.001,73;1.985,79;-;0,05;
29.10.2013;1.988,19;1.978,40;1.996,75;1.978,40;-;0,49;
28.10.2013;1.978,41;1.976,60;1.983,09;1.973,42;-;0,09;
25.10.2013;1.976,60;1.984,28;1.986,51;1.969,74;-;-0,39;
24.10.2013;1.984,26;1.965,85;1.991,39;1.965,85;-;1,04;
23.10.2013;1.963,91;1.957,34;1.965,96;1.951,59;-;0,34;
22.10.2013;1.957,26;1.954,69;1.972,27;1.948,82;-;0,13;
21.10.2013;1.954,67;1.951,21;1.962,36;1.948,36;-;0,18;
18.10.2013;1.951,14;1.924,20;1.955,14;1.924,20;-;1,40;
17.10.2013;1.924,14;1.917,13;1.927,53;1.902,59;-;0,34;
16.10.2013;1.917,69;1.906,57;1.919,19;1.901,59;-;0,59;
15.10.2013;1.906,50;1.906,15;1.917,61;1.906,12;-;0,01;
14.10.2013;1.906,31;1.900,14;1.908,37;1.884,67;-;0,31;
11.10.2013;1.900,36;1.889,64;1.905,90;1.889,55;-;0,53;
10.10.2013;1.890,26;1.877,64;1.890,62;1.873,79;-;0,69;
09.10.2013;1.877,23;1.878,58;1.883,79;1.870,10;-;-0,07;
08.10.2013;1.878,58;1.897,75;1.898,13;1.877,98;-;-1,03;
07.10.2013;1.898,08;1.910,48;1.910,48;1.897,01;-;-0,66;
04.10.2013;1.910,77;1.903,37;1.912,41;1.900,95;-;0,40;
03.10.2013;1.903,19;1.905,99;1.918,17;1.893,60;-;-0,15;
02.10.2013;1.905,96;1.931,11;1.931,11;1.905,26;-;-1,33;
01.10.2013;1.931,62;1.913,26;1.934,78;1.903,70;-;1,01;
30.09.2013;1.912,32;1.958,57;1.958,57;1.907,53;-;-2,44;
27.09.2013;1.960,12;1.957,52;1.967,36;1.951,02;-;0,13;
26.09.2013;1.957,51;1.939,96;1.959,37;1.938,23;-;0,91;
25.09.2013;1.939,91;1.922,76;1.949,17;1.922,76;-;0,90;
24.09.2013;1.922,54;1.932,00;1.936,63;1.921,51;-;-0,49;
23.09.2013;1.931,92;1.953,25;1.953,25;1.925,40;-;-0,80;
20.09.2013;1.947,50;1.950,75;1.958,98;1.942,74;-;-0,17;
19.09.2013;1.950,83;1.949,11;1.966,07;1.948,60;-;0,09;
18.09.2013;1.949,08;1.980,82;1.980,82;1.941,90;-;-1,60;
17.09.2013;1.980,82;1.988,85;1.988,85;1.975,83;-;-0,44;
16.09.2013;1.989,57;1.978,26;1.992,60;1.976,86;-;0,49;
13.09.2013;1.979,94;1.970,28;1.986,12;1.969,02;-;0,49;
12.09.2013;1.970,22;1.976,51;1.982,32;1.968,21;-;-0,32;
11.09.2013;1.976,47;1.970,86;1.993,10;1.967,91;-;0,06;
10.09.2013;1.975,28;1.958,35;1.983,33;1.958,35;-;0,87;
09.09.2013;1.958,25;1.965,48;1.966,60;1.951,90;-;-0,37;
06.09.2013;1.965,57;1.979,46;1.979,46;1.951,54;-;-0,75;
05.09.2013;1.980,51;2.006,20;2.007,27;1.975,05;-;-1,28;
04.09.2013;2.006,19;1.996,37;2.013,59;1.995,08;-;0,62;
03.09.2013;1.993,88;2.019,99;2.034,22;1.989,45;-;-1,39;
02.09.2013;2.021,94;2.008,37;2.025,25;1.998,56;-;0,69;
30.08.2013;2.008,00;1.997,97;2.020,39;1.989,38;-;0,49;
29.08.2013;1.998,16;1.985,12;2.013,64;1.985,12;-;0,72;
28.08.2013;1.983,80;1.990,65;1.993,25;1.964,77;-;-0,34;
27.08.2013;1.990,63;2.045,26;2.045,26;1.989,93;-;-2,72;
26.08.2013;2.046,34;2.020,47;2.061,74;2.020,47;-;1,28;
23.08.2013;2.020,47;2.074,65;2.074,65;2.006,07;-;-2,64;
22.08.2013;2.075,22;2.070,51;2.093,38;2.052,82;-;0,23;
21.08.2013;2.070,38;2.044,12;2.093,33;2.044,12;-;1,29;
20.08.2013;2.044,04;2.060,90;2.066,15;2.043,58;-;-0,83;
19.08.2013;2.061,18;2.046,22;2.076,77;2.044,51;-;0,74;
16.08.2013;2.046,07;2.011,46;2.055,96;2.011,46;-;1,73;
15.08.2013;2.011,24;2.023,09;2.026,25;2.006,99;-;-0,61;
14.08.2013;2.023,53;2.022,91;2.027,62;2.015,82;-;0,09;
13.08.2013;2.021,66;1.991,85;2.022,55;1.991,85;-;1,54;
12.08.2013;1.991,08;1.971,20;1.993,59;1.965,84;-;1,01;
09.08.2013;1.971,20;2.000,92;2.000,92;1.963,11;-;-1,51;
08.08.2013;2.001,47;2.009,85;2.013,63;1.980,17;-;-0,42;
07.08.2013;2.009,84;2.014,00;2.017,33;1.996,60;-;-0,20;
06.08.2013;2.013,93;2.022,48;2.024,43;2.007,26;-;-0,42;
05.08.2013;2.022,45;2.011,26;2.022,65;2.011,26;-;0,56;
02.08.2013;2.011,26;2.012,03;2.013,07;1.999,92;-;-0,04;
01.08.2013;2.012,05;1.982,07;2.013,45;1.982,07;-;1,56;
31.07.2013;1.981,23;1.991,13;2.007,92;1.980,13;-;-0,48;
30.07.2013;1.990,75;1.979,86;1.992,63;1.979,86;-;0,57;
29.07.2013;1.979,50;1.958,20;1.982,54;1.956,98;-;1,12;
26.07.2013;1.957,55;1.947,89;1.970,63;1.945,47;-;0,49;
25.07.2013;1.947,97;1.953,02;1.976,09;1.947,08;-;-0,25;
24.07.2013;1.952,92;1.925,45;1.968,93;1.925,45;-;1,53;
23.07.2013;1.923,58;1.951,71;1.954,20;1.923,29;-;-1,44;
22.07.2013;1.951,72;1.950,16;1.959,21;1.949,14;-;0,08;
19.07.2013;1.950,21;1.942,51;1.953,62;1.941,78;-;0,40;
18.07.2013;1.942,51;1.944,10;1.952,60;1.933,36;-;-0,09;
17.07.2013;1.944,35;1.965,40;1.965,40;1.939,98;-;-1,11;
16.07.2013;1.966,21;1.941,14;1.967,79;1.914,00;-;1,30;
15.07.2013;1.941,07;1.976,43;1.978,71;1.935,39;-;-1,79;
12.07.2013;1.976,54;1.948,34;1.976,72;1.948,34;-;1,44;
11.07.2013;1.948,50;1.954,17;1.962,62;1.920,25;-;-0,24;
10.07.2013;1.953,28;1.923,19;1.954,06;1.921,01;-;1,69;
08.07.2013;1.920,76;1.923,19;1.932,96;1.908,54;-;-0,12;
05.07.2013;1.923,06;1.894,81;1.923,11;1.893,80;-;1,54;
04.07.2013;1.893,86;1.913,73;1.913,73;1.890,39;-;-1,04;
03.07.2013;1.913,76;1.880,81;1.913,76;1.880,81;-;1,76;
02.07.2013;1.880,69;1.866,08;1.886,47;1.860,90;-;0,83;
01.07.2013;1.865,17;1.860,30;1.884,00;1.860,30;-;0,27;
28.06.2013;1.860,14;1.840,19;1.869,57;1.840,19;-;1,09;
27.06.2013;1.840,15;1.816,52;1.841,03;1.816,52;-;1,31;
26.06.2013;1.816,28;1.828,22;1.831,63;1.812,93;-;-0,65;
25.06.2013;1.828,22;1.826,79;1.835,82;1.822,23;-;0,09;
24.06.2013;1.826,57;1.859,50;1.859,50;1.821,99;-;-1,78;
21.06.2013;1.859,69;1.868,65;1.881,85;1.837,83;-;-0,44;
20.06.2013;1.867,82;1.889,32;1.899,53;1.864,87;-;-1,15;
19.06.2013;1.889,53;1.872,65;1.890,64;1.856,95;-;0,89;
18.06.2013;1.872,92;1.853,07;1.875,04;1.847,50;-;1,25;
17.06.2013;1.849,83;1.819,69;1.850,61;1.819,69;-;1,67;
14.06.2013;1.819,53;1.814,56;1.820,94;1.811,62;-;0,28;
13.06.2013;1.814,37;1.804,17;1.819,17;1.799,02;-;0,10;
12.06.2013;1.812,58;1.815,64;1.823,50;1.805,85;-;0,00;
11.06.2013;1.812,53;1.831,83;1.835,60;1.809,79;-;-1,07;
10.06.2013;1.832,11;1.827,49;1.853,89;1.826,45;-;0,43;
07.06.2013;1.824,23;1.795,57;1.826,76;1.795,57;-;1,62;
06.06.2013;1.795,14;1.792,11;1.796,42;1.774,71;-;0,16;
05.06.2013;1.792,35;1.808,80;1.820,21;1.792,28;-;-0,94;
04.06.2013;1.809,28;1.818,56;1.837,90;1.808,90;-;-0,50;
03.06.2013;1.818,30;1.818,73;1.820,71;1.775,22;-;-0,01;
31.05.2013;1.818,57;1.814,30;1.843,73;1.795,21;-;0,25;
29.05.2013;1.814,04;1.790,05;1.815,45;1.782,05;-;1,43;
28.05.2013;1.788,45;1.765,45;1.796,12;1.765,45;-;1,42;
27.05.2013;1.763,47;1.760,96;1.763,85;1.759,54;-;0,14;
24.05.2013;1.760,99;1.753,59;1.761,57;1.745,04;-;0,42;
23.05.2013;1.753,63;1.761,90;1.762,63;1.721,63;-;-0,52;
22.05.2013;1.762,76;1.761,25;1.786,14;1.755,71;-;0,15;
21.05.2013;1.760,18;1.758,19;1.766,06;1.748,68;-;0,09;
20.05.2013;1.758,52;1.754,55;1.762,41;1.748,84;-;0,20;
17.05.2013;1.755,03;1.737,61;1.757,09;1.737,61;-;1,22;
16.05.2013;1.733,82;1.737,37;1.747,98;1.732,25;-;0,01;
15.05.2013;1.733,65;1.726,89;1.740,16;1.706,69;-;0,66;
14.05.2013;1.722,24;1.705,69;1.722,29;1.697,79;-;1,36;
13.05.2013;1.699,11;1.715,63;1.715,63;1.696,81;-;-0,59;
10.05.2013;1.709,12;1.697,55;1.711,29;1.691,47;-;0,70;
09.05.2013;1.697,27;1.690,86;1.698,29;1.689,32;-;0,39;
08.05.2013;1.690,76;1.684,38;1.691,50;1.681,09;-;0,38;
07.05.2013;1.684,39;1.678,58;1.686,05;1.676,37;-;0,40;
06.05.2013;1.677,65;1.681,96;1.688,34;1.677,61;-;-0,16;
03.05.2013;1.680,38;1.667,13;1.685,66;1.667,13;-;0,82;
02.05.2013;1.666,67;1.657,60;1.672,05;1.639,69;-;0,55;
30.04.2013;1.657,60;1.658,08;1.660,85;1.640,42;-;-0,03;
29.04.2013;1.658,16;1.640,87;1.661,62;1.632,30;-;1,06;
26.04.2013;1.640,77;1.653,90;1.653,90;1.625,04;-;-0,08;
25.04.2013;1.642,11;1.648,09;1.657,12;1.637,12;-;-0,37;
24.04.2013;1.648,19;1.662,03;1.662,03;1.647,99;-;-0,22;
23.04.2013;1.651,82;1.632,72;1.665,56;1.627,70;-;1,18;
22.04.2013;1.632,53;1.617,94;1.634,12;1.600,38;-;0,91;
19.04.2013;1.617,75;1.609,18;1.618,88;1.602,73;-;0,54;
18.04.2013;1.609,14;1.616,25;1.629,44;1.607,96;-;-0,37;
17.04.2013;1.615,19;1.635,93;1.635,93;1.606,40;-;-0,39;
16.04.2013;1.621,51;1.631,21;1.635,35;1.618,61;-;0,04;
15.04.2013;1.620,79;1.619,36;1.626,77;1.612,48;-;0,09;
12.04.2013;1.619,37;1.631,58;1.631,58;1.617,25;-;-0,78;
11.04.2013;1.632,07;1.633,38;1.635,15;1.627,07;-;-0,08;
10.04.2013;1.633,39;1.615,33;1.638,95;1.610,77;-;1,12;
09.04.2013;1.615,26;1.612,47;1.619,84;1.603,17;-;0,18;
08.04.2013;1.612,40;1.603,01;1.617,27;1.592,71;-;0,60;
05.04.2013;1.602,75;1.646,33;1.646,33;1.597,93;-;-2,67;
04.04.2013;1.646,67;1.637,90;1.646,80;1.623,22;-;0,52;
03.04.2013;1.638,11;1.647,76;1.659,42;1.630,86;-;-0,57;
02.04.2013;1.647,57;1.638,59;1.651,96;1.635,81;-;0,55;
01.04.2013;1.638,59;1.641,90;1.642,17;1.628,84;-;-0,20;
28.03.2013;1.641,94;1.640,93;1.643,47;1.632,38;-;0,47;
27.03.2013;1.634,26;1.638,15;1.638,90;1.628,99;-;-0,24;
26.03.2013;1.638,15;1.631,53;1.639,68;1.624,92;-;0,77;
25.03.2013;1.625,61;1.626,98;1.636,36;1.620,19;-;-0,08;
22.03.2013;1.626,89;1.613,56;1.633,82;1.613,56;-;0,83;
21.03.2013;1.613,52;1.608,02;1.617,10;1.605,04;-;0,30;
20.03.2013;1.608,65;1.610,81;1.617,17;1.605,16;-;0,33;
19.03.2013;1.603,42;1.611,80;1.613,56;1.593,78;-;-0,06;
18.03.2013;1.604,46;1.608,73;1.610,66;1.599,02;-;-0,27;
15.03.2013;1.608,85;1.605,31;1.609,31;1.599,31;-;0,22;
14.03.2013;1.605,29;1.592,81;1.607,15;1.592,81;-;0,79;
13.03.2013;1.592,69;1.588,30;1.600,18;1.584,11;-;0,26;
12.03.2013;1.588,56;1.587,69;1.589,43;1.582,38;-;0,05;
11.03.2013;1.587,69;1.573,67;1.589,43;1.572,67;-;0,90;
08.03.2013;1.573,57;1.580,31;1.585,21;1.571,80;-;-0,43;
07.03.2013;1.580,34;1.580,85;1.584,47;1.577,69;-;-0,03;
06.03.2013;1.580,85;1.590,03;1.590,03;1.578,41;-;0,08;
05.03.2013;1.579,64;1.579,45;1.585,77;1.570,88;-;0,72;
04.03.2013;1.568,28;1.569,65;1.573,04;1.564,75;-;-0,09;
01.03.2013;1.569,65;1.569,95;1.572,07;1.559,44;-;-0,02;
28.02.2013;1.569,97;1.576,98;1.576,98;1.559,07;-;0,06;
27.02.2013;1.569,06;1.554,47;1.570,61;1.552,16;-;0,85;
26.02.2013;1.555,81;1.550,82;1.556,28;1.545,06;-;0,32;
25.02.2013;1.550,82;1.569,96;1.569,96;1.550,27;-;-0,48;
22.02.2013;1.558,24;1.561,28;1.561,28;1.550,23;-;0,32;
21.02.2013;1.553,25;1.552,40;1.554,89;1.544,91;-;0,04;
20.02.2013;1.552,61;1.556,94;1.561,93;1.551,97;-;-0,31;
19.02.2013;1.557,36;1.551,06;1.563,88;1.546,61;-;0,41;
18.02.2013;1.551,03;1.550,97;1.554,74;1.549,93;-;0,03;
15.02.2013;1.550,52;1.551,17;1.556,66;1.548,00;-;-0,03;
14.02.2013;1.551,02;1.559,14;1.559,14;1.544,24;-;-0,15;
13.02.2013;1.553,29;1.554,79;1.559,75;1.552,85;-;-0,09;
08.02.2013;1.554,65;1.540,05;1.747,01;1.537,33;-;0,94;
07.02.2013;1.540,12;1.524,72;1.559,98;1.524,72;-;-25,35;
06.02.2013;2.063,24;1.562,62;2.063,94;1.538,04;-;32,05;
05.02.2013;1.562,51;1.553,59;1.564,09;1.551,70;-;0,57;
04.02.2013;1.553,62;1.560,31;1.561,63;1.549,15;-;-0,43;
01.02.2013;1.560,33;1.559,70;1.564,61;1.551,16;-;0,40;
31.01.2013;1.554,06;1.560,32;1.568,68;1.551,13;-;-0,39;
30.01.2013;1.560,15;1.564,18;1.573,53;1.559,48;-;-0,17;
29.01.2013;1.562,88;1.567,87;1.568,91;1.557,97;-;-0,32;
28.01.2013;1.567,87;1.578,58;1.592,47;1.567,87;-;-0,66;
24.01.2013;1.578,36;1.584,68;1.594,35;1.577,35;-;-0,64;
23.01.2013;1.588,54;1.585,73;1.593,41;1.585,73;-;0,17;
22.01.2013;1.585,79;1.584,06;1.589,20;1.583,22;-;0,14;
21.01.2013;1.583,54;1.580,49;1.586,62;1.580,49;-;0,23;
18.01.2013;1.579,97;1.580,04;1.582,36;1.576,51;-;-0,02;
17.01.2013;1.580,24;1.581,96;1.581,96;1.573,06;-;0,20;
16.01.2013;1.577,08;1.561,29;1.577,32;1.561,29;-;0,98;
15.01.2013;1.561,79;1.563,01;1.570,29;1.561,49;-;-0,10;
14.01.2013;1.563,33;1.568,38;1.570,88;1.561,44;-;-0,32;
11.01.2013;1.568,34;1.560,21;1.571,43;1.560,21;-;0,53;
10.01.2013;1.560,07;1.561,12;1.568,29;1.559,49;-;-0,04;
