Date,Open,High,Low,Close,Adj Close,Volume
2013-03-04,6936.259766,6936.259766,6879.790039,6931.180176,6931.180176,0
2013-03-05,6932.100098,7009.000000,6877.229980,6877.229980,6877.229980,0
2013-03-06,6877.549805,7000.379883,6877.549805,6978.720215,6978.720215,0
2013-03-07,6978.819824,7066.779785,6968.450195,6993.290039,6993.290039,0
2013-03-08,6992.560059,7031.930176,6964.089844,7007.950195,7007.950195,0
2013-03-11,7007.240234,7027.950195,6975.129883,7008.859863,7008.859863,0
2013-03-12,7008.859863,7031.399902,6988.450195,7005.209961,7005.209961,0
2013-03-13,7005.089844,7031.279785,6955.000000,6966.350098,6966.350098,0
2013-03-14,6966.350098,7009.859863,6920.089844,6943.319824,6943.319824,0
2013-03-15,6943.629883,6964.620117,6886.520020,6887.649902,6887.649902,0
2013-03-18,6887.560059,6896.319824,6810.240234,6896.319824,6896.319824,0
2013-03-19,6896.000000,6912.189941,6818.589844,6846.109863,6846.109863,0
2013-03-20,6846.020020,6847.410156,6768.899902,6784.540039,6784.540039,0
2013-03-21,6784.450195,6800.500000,6718.660156,6739.919922,6739.919922,0
2013-03-22,6739.640137,6767.600098,6705.240234,6721.359863,6721.359863,0
2013-03-25,6721.419922,6768.479980,6695.180176,6710.350098,6710.350098,0
2013-03-26,6710.529785,6838.120117,6710.529785,6837.979980,6837.979980,0
2013-03-27,6840.009766,6878.319824,6780.290039,6861.660156,6861.660156,0
2013-03-28,6861.729980,6914.459961,6831.240234,6914.459961,6914.459961,0
2013-04-01,6913.040039,6913.040039,6867.930176,6894.779785,6894.779785,0
2013-04-02,6894.930176,6937.390137,6807.740234,6819.120117,6819.120117,0
2013-04-03,6818.660156,6863.379883,6785.919922,6863.379883,6863.379883,0
2013-04-04,6863.379883,6872.149902,6768.189941,6800.850098,6800.850098,0
2013-04-05,6800.919922,6860.560059,6707.149902,6846.049805,6846.049805,0
2013-04-08,6845.919922,6898.000000,6810.839844,6897.319824,6897.319824,0
2013-04-09,6897.379883,6970.740234,6874.549805,6938.560059,6938.560059,0
2013-04-10,6938.100098,7044.359863,6938.100098,6978.500000,6978.500000,0
2013-04-11,6979.640137,6990.879883,6887.120117,6908.459961,6908.459961,0
2013-04-12,6908.819824,6910.939941,6812.200195,6834.899902,6834.899902,0
2013-04-15,6834.859863,6834.859863,6650.140137,6650.140137,6650.140137,0
2013-04-16,6650.140137,6792.939941,6649.919922,6777.620117,6777.620117,0
2013-04-17,6776.520020,6776.520020,6663.649902,6699.870117,6699.870117,0
2013-04-18,6700.229980,6838.120117,6698.330078,6820.339844,6820.339844,0
2013-04-19,6820.399902,6891.419922,6814.890137,6878.910156,6878.910156,0
2013-04-22,6878.850098,6883.149902,6790.350098,6877.069824,6877.069824,0
2013-04-23,6877.129883,6973.350098,6868.049805,6966.120117,6966.120117,0
2013-04-24,6966.620117,7013.720215,6939.990234,6952.049805,6952.049805,0
2013-04-25,6952.560059,6989.899902,6905.509766,6925.970215,6925.970215,0
2013-04-26,6925.970215,6925.970215,6798.839844,6819.649902,6819.649902,0
2013-04-29,6820.250000,6866.479980,6776.250000,6831.740234,6831.740234,0
2013-04-30,6831.740234,6975.700195,6813.220215,6975.700195,6975.700195,0
2013-05-02,6975.129883,7000.709961,6905.910156,6921.839844,6921.839844,0
2013-05-03,6923.229980,7005.120117,6912.620117,6930.399902,6930.399902,0
2013-05-06,6930.350098,6937.620117,6857.770020,6914.220215,6914.220215,0
2013-05-07,6914.520020,6988.580078,6886.080078,6983.459961,6983.459961,0
2013-05-08,6983.399902,6993.229980,6934.220215,6968.580078,6968.580078,0
2013-05-09,6968.029785,7009.180176,6906.379883,6960.850098,6960.850098,0
2013-05-10,6961.109863,6970.879883,6916.120117,6959.009766,6959.009766,0
2013-05-13,6958.410156,6958.410156,6894.220215,6903.669922,6903.669922,0
2013-05-14,6903.729980,6981.810059,6893.470215,6942.919922,6942.919922,0
2013-05-15,6942.229980,7002.939941,6935.299805,6960.379883,6960.379883,0
2013-05-16,6961.859863,7016.520020,6925.049805,6969.990234,6969.990234,0
2013-05-17,6974.180176,7049.169922,6970.220215,7000.560059,7000.560059,0
2013-05-20,7000.259766,7047.569824,6962.040039,7046.910156,7046.910156,0
2013-05-21,7046.629883,7088.229980,7018.950195,7088.229980,7088.229980,0
2013-05-22,7088.959961,7141.779785,7064.890137,7097.709961,7097.709961,0
2013-05-23,7097.629883,7097.629883,7001.560059,7067.229980,7067.229980,0
2013-05-24,7067.229980,7068.919922,6980.330078,7066.399902,7066.399902,0
2013-05-27,7067.120117,7101.979980,7060.859863,7073.689941,7073.689941,0
2013-05-28,7074.069824,7142.660156,7060.049805,7065.399902,7065.399902,0
2013-05-29,7065.350098,7065.350098,6941.669922,6954.520020,6954.520020,0
2013-05-31,6954.350098,6954.350098,6756.810059,6853.169922,6853.169922,0
2013-06-03,6853.169922,6886.279785,6772.609863,6851.450195,6851.450195,0
2013-06-04,6851.450195,6882.330078,6811.629883,6868.549805,6868.549805,0
2013-06-05,6868.319824,6894.299805,6762.589844,6784.839844,6784.839844,0
2013-06-06,6785.450195,6799.109863,6716.700195,6757.899902,6757.899902,0
2013-06-07,6756.879883,6768.470215,6663.279785,6674.120117,6674.120117,0
2013-06-10,6674.120117,6674.120117,6593.979980,6611.830078,6611.830078,0
2013-06-11,6611.270020,6611.270020,6447.470215,6471.359863,6471.359863,0
2013-06-12,6471.729980,6521.810059,6376.430176,6418.509766,6418.509766,0
2013-06-13,6475.149902,6494.669922,6412.100098,6491.830078,6491.830078,0
2013-06-14,6491.890137,6516.540039,6410.339844,6417.709961,6417.709961,0
2013-06-17,6417.770020,6517.370117,6417.770020,6457.729980,6457.729980,0
2013-06-18,6457.359863,6520.459961,6414.879883,6508.930176,6508.930176,0
2013-06-19,6508.669922,6536.399902,6337.160156,6368.529785,6368.529785,0
2013-06-20,6362.009766,6379.490234,6139.839844,6379.490234,6379.490234,0
2013-06-21,6380.049805,6380.049805,6252.080078,6275.140137,6275.140137,0
2013-06-24,6274.189941,6274.189941,6086.029785,6154.140137,6154.140137,0
2013-06-25,6154.709961,6264.870117,6145.330078,6239.790039,6239.790039,0
2013-06-26,6244.060059,6359.089844,6244.060059,6319.009766,6319.009766,0
2013-06-27,6313.799805,6472.209961,6313.799805,6445.700195,6445.700195,0
2013-06-28,6445.509766,6488.200195,6389.589844,6461.779785,6461.779785,0
2013-07-01,6460.089844,6513.569824,6431.029785,6503.540039,6503.540039,0
2013-07-02,6503.290039,6503.290039,6297.959961,6321.859863,6321.859863,0
2013-07-03,6321.859863,6414.120117,6264.339844,6305.060059,6305.060059,0
2013-07-04,6305.810059,6406.439941,6305.810059,6338.189941,6338.189941,0
2013-07-05,6338.189941,6338.759766,6203.479980,6321.319824,6321.319824,0
2013-07-08,6323.250000,6378.580078,6291.359863,6314.890137,6314.890137,0
2013-07-10,6323.250000,6430.410156,6319.220215,6361.910156,6361.910156,0
2013-07-11,6366.140137,6483.890137,6366.140137,6481.229980,6481.229980,0
2013-07-12,6480.379883,6486.000000,6373.640137,6383.640137,6383.640137,0
2013-07-15,6383.950195,6507.430176,6383.950195,6504.020020,6504.020020,0
2013-07-16,6504.080078,6557.020020,6467.379883,6509.399902,6509.399902,0
2013-07-17,6509.399902,6584.259766,6506.390137,6526.080078,6526.080078,0
2013-07-18,6525.100098,6587.149902,6485.959961,6568.819824,6568.819824,0
2013-07-19,6568.729980,6568.910156,6509.419922,6544.870117,6544.870117,0
2013-07-22,6545.049805,6669.299805,6545.049805,6647.220215,6647.220215,0
2013-07-23,6647.270020,6711.509766,6617.060059,6642.459961,6642.459961,0
2013-07-24,6640.799805,6650.470215,6559.919922,6599.000000,6599.000000,0
2013-07-25,6598.149902,6679.319824,6551.250000,6667.660156,6667.660156,0
2013-07-26,6667.750000,6694.759766,6600.950195,6682.359863,6682.359863,0
2013-07-29,6682.359863,6685.370117,6629.020020,6676.020020,6676.020020,0
2013-07-30,6677.069824,6694.359863,6604.220215,6615.990234,6615.990234,0
2013-07-31,6615.990234,6633.910156,6560.910156,6596.229980,6596.229980,0
2013-08-01,6596.399902,6686.509766,6596.399902,6679.930176,6679.930176,0
2013-08-02,6680.830078,6713.410156,6624.660156,6629.910156,6629.910156,0
2013-08-05,6630.359863,6660.870117,6603.479980,6635.709961,6635.709961,0
2013-08-06,6635.709961,6637.060059,6498.229980,6518.899902,6518.899902,0
2013-08-07,6518.899902,6524.379883,6480.839844,6502.629883,6502.629883,0
2013-08-08,6500.839844,6671.529785,6478.359863,6630.509766,6630.509766,0
2013-08-09,6630.560059,6752.089844,6630.560059,6731.020020,6731.020020,0
2013-08-12,6731.020020,6848.549805,6709.899902,6737.419922,6737.419922,0
2013-08-13,6737.979980,6782.660156,6716.220215,6773.330078,6773.330078,0
2013-08-14,6771.850098,6843.160156,6743.979980,6783.100098,6783.100098,0
2013-08-15,6783.850098,6789.470215,6680.129883,6735.830078,6735.830078,0
2013-08-16,6734.439941,6806.549805,6724.020020,6802.939941,6802.939941,0
2013-08-19,6802.470215,6860.379883,6753.810059,6811.910156,6811.910156,0
2013-08-20,6809.129883,6809.129883,6708.609863,6721.259766,6721.259766,0
2013-08-21,6720.879883,6772.209961,6667.049805,6712.310059,6712.310059,0
2013-08-22,6713.290039,6800.129883,6710.939941,6759.279785,6759.279785,0
2013-08-23,6759.410156,6818.609863,6707.180176,6818.609863,6818.609863,0
2013-08-26,6819.580078,6833.049805,6746.959961,6746.959961,6746.959961,0
2013-08-27,6743.850098,6743.850098,6616.140137,6639.649902,6639.649902,0
2013-08-28,6639.259766,6675.649902,6599.640137,6643.729980,6643.729980,0
2013-08-29,6643.729980,6756.120117,6643.729980,6715.970215,6715.970215,0
2013-08-30,6718.189941,6783.189941,6685.890137,6768.600098,6768.600098,0
2013-09-02,6768.740234,6941.310059,6768.740234,6910.689941,6910.689941,0
2013-09-03,6909.830078,6945.479980,6811.990234,6818.350098,6818.350098,0
2013-09-04,6816.580078,6858.950195,6777.479980,6840.439941,6840.439941,0
2013-09-05,6840.220215,6922.229980,6804.169922,6900.370117,6900.370117,0
2013-09-06,6903.399902,6981.810059,6891.259766,6969.419922,6969.419922,0
2013-09-09,6970.399902,7116.229980,6958.049805,7105.990234,7105.990234,0
2013-09-10,7106.169922,7190.890137,7089.259766,7124.549805,7124.549805,0
2013-09-11,7125.540039,7142.089844,7037.180176,7063.259766,7063.259766,0
2013-09-12,7063.259766,7110.459961,6998.459961,7012.930176,7012.930176,0
2013-09-13,7013.370117,7065.950195,6983.439941,7065.950195,7065.950195,0
2013-09-16,7066.350098,7139.430176,7042.270020,7070.200195,7070.200195,0
2013-09-17,7070.990234,7105.770020,7044.319824,7079.109863,7079.109863,0
2013-09-18,7079.410156,7234.029785,7049.040039,7222.069824,7222.069824,0
2013-09-19,7222.000000,7239.720215,7143.990234,7181.120117,7181.120117,0
2013-09-20,7181.020020,7205.870117,7053.750000,7053.750000,7053.750000,0
2013-09-23,7053.750000,7121.240234,7053.750000,7115.160156,7115.160156,0
2013-09-24,7114.240234,7142.430176,7087.180176,7141.890137,7141.890137,0
2013-09-25,7141.620117,7151.000000,7062.910156,7107.370117,7107.370117,0
2013-09-26,7107.370117,7138.859863,7069.709961,7105.569824,7105.569824,0
2013-09-27,7105.350098,7142.910156,7093.819824,7137.839844,7137.839844,0
2013-09-30,7136.850098,7136.850098,7013.870117,7027.569824,7027.569824,0
2013-10-01,7027.149902,7135.540039,7022.779785,7135.259766,7135.259766,0
2013-10-02,7135.319824,7168.080078,7091.330078,7140.100098,7140.100098,0
2013-10-03,7139.799805,7168.509766,7047.899902,7070.100098,7070.100098,0
2013-10-04,7069.990234,7138.640137,7057.490234,7129.770020,7129.770020,0
2013-10-07,7128.470215,7147.620117,7085.009766,7132.629883,7132.629883,0
2013-10-08,7132.450195,7164.410156,7093.270020,7137.049805,7137.049805,0
2013-10-09,7137.229980,7212.439941,7127.700195,7198.589844,7198.589844,0
2013-10-10,7199.819824,7252.270020,7183.720215,7239.069824,7239.069824,0
2013-10-11,7240.540039,7321.129883,7230.040039,7317.410156,7317.410156,0
2013-10-14,7317.410156,7419.390137,7278.220215,7408.459961,7408.459961,0
2013-10-15,7409.009766,7418.390137,7355.229980,7387.609863,7387.609863,0
2013-10-16,7390.109863,7464.529785,7359.419922,7384.540039,7384.540039,0
2013-10-17,7384.540039,7384.540039,7310.919922,7350.290039,7350.290039,0
2013-10-18,7350.379883,7414.180176,7324.609863,7347.020020,7347.020020,0
2013-10-21,7347.109863,7391.810059,7340.459961,7390.689941,7390.689941,0
2013-10-22,7390.819824,7471.680176,7359.540039,7457.029785,7457.029785,0
2013-10-23,7456.359863,7459.310059,7392.419922,7395.740234,7395.740234,0
2013-10-24,7396.069824,7422.799805,7300.629883,7353.000000,7353.000000,0
2013-10-25,7353.319824,7360.720215,7300.890137,7307.029785,7307.029785,0
2013-10-28,7307.209961,7356.979980,7307.060059,7355.419922,7355.419922,0
2013-10-29,7355.549805,7361.450195,7279.629883,7311.799805,7311.799805,0
2013-10-30,7312.600098,7359.310059,7297.470215,7319.870117,7319.870117,0
2013-10-31,7319.799805,7374.790039,7280.479980,7367.419922,7367.419922,0
2013-11-01,7368.339844,7401.120117,7319.399902,7367.149902,7367.149902,0
2013-11-04,7367.149902,7399.660156,7344.379883,7386.750000,7386.750000,0
2013-11-05,7386.819824,7402.459961,7308.229980,7325.819824,7325.819824,0
2013-11-06,7326.009766,7326.009766,7197.000000,7246.370117,7246.370117,0
2013-11-07,7246.509766,7318.549805,7164.799805,7219.870117,7219.870117,0
2013-11-08,7219.779785,7219.779785,7106.870117,7185.689941,7185.689941,0
2013-11-11,7185.600098,7254.459961,7153.540039,7233.410156,7233.410156,0
2013-11-12,7233.549805,7241.799805,7144.720215,7176.319824,7176.319824,0
2013-11-13,7176.319824,7221.100098,7104.750000,7214.000000,7214.000000,0
2013-11-14,7214.069824,7379.689941,7214.069824,7365.000000,7365.000000,0
2013-11-18,7365.000000,7451.379883,7364.919922,7438.580078,7438.580078,0
2013-11-19,7438.439941,7438.439941,7270.589844,7295.930176,7295.930176,0
2013-11-21,7296.000000,7303.430176,7213.419922,7295.439941,7295.439941,0
2013-11-22,7294.450195,7348.379883,7232.759766,7320.600098,7320.600098,0
2013-11-25,7322.569824,7346.270020,7261.680176,7271.390137,7271.390137,0
2013-11-26,7271.390137,7283.600098,7190.500000,7237.540039,7237.540039,0
2013-11-27,7237.770020,7283.029785,7216.180176,7277.009766,7277.009766,0
2013-11-28,7277.080078,7340.080078,7255.850098,7282.569824,7282.569824,0
2013-11-29,7282.569824,7337.609863,7275.990234,7337.569824,7337.569824,0
2013-12-02,7336.770020,7336.770020,7248.870117,7249.020020,7249.020020,0
2013-12-03,7249.020020,7249.020020,7088.350098,7105.540039,7105.540039,0
2013-12-04,7105.540039,7139.200195,7059.819824,7064.580078,7064.580078,0
2013-12-05,7064.580078,7181.330078,7064.580078,7152.839844,7152.839844,0
2013-12-06,7152.910156,7225.930176,7117.819824,7159.819824,7159.819824,0
2013-12-09,7159.259766,7196.540039,7129.140137,7195.370117,7195.370117,0
2013-12-10,7195.529785,7209.330078,7158.149902,7171.490234,7171.490234,0
2013-12-11,7171.490234,7177.490234,7084.399902,7084.399902,7084.399902,0
2013-12-12,7084.290039,7121.529785,7057.629883,7066.520020,7066.520020,0
2013-12-13,7066.680176,7140.339844,7048.390137,7048.390137,7048.390137,0
2013-12-16,7047.279785,7131.589844,7047.279785,7079.069824,7079.069824,0
2013-12-17,7078.970215,7141.560059,7078.970215,7104.540039,7104.540039,0
2013-12-18,7107.770020,7190.000000,7107.770020,7140.060059,7140.060059,0
2013-12-19,7140.259766,7235.790039,7140.259766,7204.939941,7204.939941,0
2013-12-20,7276.950195,7328.330078,7266.270020,7284.240234,7284.240234,0
2013-12-23,7284.899902,7368.370117,7284.899902,7314.120117,7314.120117,0
2013-12-26,7314.209961,7347.129883,7286.439941,7288.049805,7288.049805,0
2013-12-27,7288.049805,7307.459961,7266.729980,7288.990234,7288.990234,0
2013-12-30,7288.990234,7376.370117,7288.990234,7317.459961,7317.459961,0
2014-01-02,7319.879883,7340.890137,7153.479980,7179.009766,7179.009766,0
2014-01-03,7179.109863,7250.950195,7162.450195,7250.950195,7250.950195,0
2014-01-06,7250.750000,7251.750000,7169.020020,7207.709961,7207.709961,0
2014-01-07,7209.379883,7283.529785,7166.009766,7179.629883,7179.629883,0
2014-01-08,7179.890137,7198.930176,7150.040039,7174.529785,7174.529785,0
2014-01-09,7174.529785,7174.529785,7025.220215,7038.169922,7038.169922,0
2014-01-10,7038.169922,7124.189941,7017.859863,7065.580078,7065.580078,0
2014-01-13,7065.580078,7116.069824,7030.120117,7042.939941,7042.939941,0
2014-01-14,7041.169922,7110.040039,7019.240234,7084.529785,7084.529785,0
2014-01-15,7084.979980,7152.169922,7084.759766,7121.819824,7121.819824,0
2014-01-16,7122.540039,7194.229980,7077.689941,7095.629883,7095.629883,0
2014-01-17,7095.629883,7117.640137,7016.419922,7016.419922,7016.419922,0
2014-01-20,7016.240234,7041.700195,6980.770020,6981.890137,6981.890137,0
2014-01-21,6981.970215,7018.620117,6927.450195,6944.399902,6944.399902,0
2014-01-22,6944.399902,7070.560059,6944.399902,7047.290039,7047.290039,0
2014-01-23,7046.359863,7092.910156,6946.209961,6946.209961,6946.209961,0
2014-01-24,6945.080078,6950.759766,6831.990234,6870.290039,6870.290039,0
2014-01-27,6868.520020,6906.479980,6810.200195,6824.009766,6824.009766,0
2014-01-28,6823.930176,6922.470215,6823.930176,6842.589844,6842.589844,0
2014-01-29,6842.509766,6855.459961,6770.859863,6814.890137,6814.890137,0
2014-01-30,6813.069824,6879.910156,6758.109863,6776.810059,6776.810059,0
2014-01-31,6776.109863,6798.600098,6705.240234,6792.669922,6792.669922,0
2014-02-03,6792.640137,6792.640137,6594.680176,6597.259766,6597.259766,0
2014-02-04,6597.350098,6692.509766,6579.439941,6682.779785,6682.779785,0
2014-02-05,6681.589844,6693.729980,6549.779785,6595.689941,6595.689941,0
2014-02-06,6616.700195,6735.669922,6584.220215,6709.660156,6709.660156,0
2014-02-07,6709.290039,6791.629883,6690.750000,6771.040039,6771.040039,0
2014-02-10,6769.729980,6769.729980,6653.839844,6676.729980,6676.729980,0
2014-02-11,6676.529785,6797.299805,6639.069824,6776.000000,6776.000000,0
2014-02-12,6777.290039,6814.689941,6732.160156,6757.540039,6757.540039,0
2014-02-13,6755.759766,6755.759766,6611.839844,6722.810059,6722.810059,0
2014-02-14,6723.910156,6799.720215,6717.470215,6778.870117,6778.870117,0
2014-02-17,6777.979980,6785.240234,6672.520020,6675.100098,6675.100098,0
2014-02-18,6674.810059,6679.729980,6492.430176,6492.430176,6492.430176,0
2014-02-19,6490.270020,6565.470215,6434.580078,6563.500000,6563.500000,0
2014-02-20,6563.040039,6648.470215,6491.930176,6607.819824,6607.819824,0
2014-02-21,6607.790039,6682.290039,6562.439941,6595.959961,6595.959961,0
2014-02-24,6596.040039,6634.200195,6556.290039,6603.500000,6603.500000,0
2014-02-25,6601.549805,6601.890137,6533.580078,6542.689941,6542.689941,0
2014-02-26,6543.140137,6630.689941,6543.140137,6591.680176,6591.680176,0
2014-02-27,6594.240234,6750.930176,6594.240234,6727.939941,6727.939941,0
2014-02-28,6728.029785,6747.310059,6640.180176,6671.060059,6671.060059,0
2014-03-05,6671.109863,6703.839844,6650.509766,6675.060059,6675.060059,0
2014-03-06,6675.500000,6756.629883,6661.160156,6717.549805,6717.549805,0
2014-03-07,6717.549805,6731.870117,6598.169922,6614.080078,6614.080078,0
2014-03-10,6613.189941,6613.189941,6502.919922,6532.379883,6532.379883,0
2014-03-11,6533.089844,6633.279785,6533.060059,6573.339844,6573.339844,0
2014-03-12,6571.370117,6588.910156,6536.750000,6581.200195,6581.200195,0
2014-03-13,6581.509766,6615.810059,6507.899902,6541.740234,6541.740234,0
2014-03-14,6541.750000,6595.149902,6507.810059,6513.910156,6513.910156,0
2014-03-17,6513.910156,6575.180176,6508.660156,6534.160156,6534.160156,0
2014-03-18,6533.439941,6696.609863,6523.080078,6691.100098,6691.100098,0
2014-03-19,6691.720215,6735.979980,6652.189941,6709.390137,6709.390137,0
2014-03-20,6708.750000,6774.299805,6630.709961,6739.279785,6739.279785,0
2014-03-21,6737.310059,6818.410156,6676.979980,6751.569824,6751.569824,0
2014-03-24,6751.560059,6814.600098,6724.180176,6789.640137,6789.640137,0
2014-03-25,6789.640137,6854.640137,6750.649902,6795.029785,6795.029785,0
2014-03-26,6795.100098,6880.939941,6747.140137,6748.979980,6748.979980,0
2014-03-27,6748.979980,6946.810059,6748.979980,6941.490234,6941.490234,0
2014-03-28,6943.459961,7067.890137,6943.279785,6959.700195,6959.700195,0
2014-03-31,6960.060059,7036.279785,6960.060059,7024.910156,7024.910156,0
2014-04-01,7024.279785,7049.359863,6931.169922,6972.339844,6972.339844,0
2014-04-02,6973.140137,7134.100098,6972.410156,7113.109863,7113.109863,0
2014-04-03,7113.140137,7165.479980,7034.200195,7065.209961,7065.209961,0
2014-04-04,7065.259766,7185.069824,7032.660156,7037.529785,7037.529785,0
2014-04-07,7039.859863,7125.709961,7039.859863,7069.520020,7069.520020,0
2014-04-08,7069.560059,7191.569824,7013.020020,7044.169922,7044.169922,0
2014-04-09,7044.029785,7068.839844,6951.779785,7013.060059,7013.060059,0
2014-04-10,7013.060059,7061.109863,6962.459961,7005.180176,7005.180176,0
2014-04-11,7005.180176,7081.970215,6933.600098,7081.350098,7081.350098,0
2014-04-14,7081.350098,7102.069824,7026.720215,7054.509766,7054.509766,0
2014-04-15,7053.500000,7053.500000,6867.669922,6925.560059,6925.560059,0
2014-04-16,6925.890137,7041.009766,6925.890137,7032.250000,7032.250000,0
2014-04-17,7032.290039,7146.100098,7019.379883,7122.850098,7122.850098,0
2014-04-22,7122.990234,7174.850098,7078.790039,7101.390137,7101.390137,0
2014-04-23,7100.669922,7106.009766,7018.509766,7035.279785,7035.279785,0
2014-04-24,7035.279785,7061.169922,6947.540039,7012.180176,7012.180176,0
2014-04-25,7012.089844,7012.089844,6925.600098,6978.520020,6978.520020,0
2014-04-28,6978.589844,6997.459961,6923.770020,6976.250000,6976.250000,0
2014-04-29,6976.259766,7091.040039,6976.259766,7029.089844,7029.089844,0
2014-04-30,7028.770020,7056.830078,6993.689941,7054.609863,7054.609863,0
2014-05-02,7055.740234,7227.160156,7055.740234,7200.580078,7200.580078,0
2014-05-05,7203.509766,7269.540039,7198.560059,7252.649902,7252.649902,0
2014-05-06,7252.649902,7310.950195,7228.140137,7272.379883,7272.379883,0
2014-05-07,7274.560059,7312.649902,7232.390137,7293.000000,7293.000000,0
2014-05-08,7292.959961,7311.750000,7237.209961,7268.040039,7268.040039,0
2014-05-09,7268.040039,7283.899902,7219.660156,7226.310059,7226.310059,0
2014-05-12,7227.109863,7335.080078,7227.109863,7332.600098,7332.600098,0
2014-05-13,7332.509766,7343.109863,7297.430176,7323.240234,7323.240234,0
2014-05-14,7323.240234,7379.549805,7322.879883,7356.870117,7356.870117,0
2014-05-15,7356.870117,7356.870117,7247.330078,7278.359863,7278.359863,0
2014-05-16,7278.359863,7355.939941,7275.319824,7304.549805,7304.549805,0
2014-05-19,7304.470215,7308.339844,7198.569824,7199.799805,7199.799805,0
2014-05-20,7199.620117,7252.609863,7084.270020,7092.040039,7092.040039,0
2014-05-21,7092.120117,7131.560059,7087.490234,7107.629883,7107.629883,0
2014-05-22,7108.470215,7200.200195,7108.470215,7188.600098,7188.600098,0
2014-05-23,7189.029785,7196.299805,7150.189941,7167.109863,7167.109863,0
2014-05-26,7167.020020,7251.169922,7167.020020,7237.000000,7237.000000,0
2014-05-27,7236.560059,7251.620117,7119.979980,7125.990234,7125.990234,0
2014-05-28,7126.100098,7208.270020,7109.839844,7181.240234,7181.240234,0
2014-05-29,7181.720215,7213.740234,7126.560059,7157.520020,7157.520020,0
2014-05-30,7155.490234,7155.490234,7081.390137,7096.180176,7096.180176,0
2014-06-02,7096.180176,7160.729980,7096.180176,7137.490234,7137.490234,0
2014-06-03,7137.430176,7210.029785,7106.399902,7210.029785,7210.029785,0
2014-06-04,7209.149902,7227.080078,7169.779785,7226.790039,7226.790039,0
2014-06-05,7226.790039,7291.439941,7186.509766,7199.140137,7199.140137,0
2014-06-06,7200.180176,7365.310059,7200.180176,7315.549805,7315.549805,0
2014-06-09,7315.569824,7487.620117,7310.080078,7467.120117,7467.120117,0
2014-06-10,7466.910156,7517.609863,7453.470215,7509.819824,7509.819824,0
2014-06-11,7511.629883,7601.759766,7483.490234,7509.490234,7509.490234,0
2014-06-13,7509.419922,7509.419922,7445.350098,7447.390137,7447.390137,0
2014-06-16,7447.390137,7468.970215,7429.259766,7452.290039,7452.290039,0
2014-06-17,7452.390137,7479.259766,7438.509766,7478.729980,7478.729980,0
2014-06-18,7479.080078,7562.660156,7457.649902,7562.660156,7562.660156,0
2014-06-20,7556.700195,7556.700195,7469.390137,7489.470215,7489.470215,0
2014-06-23,7489.410156,7493.540039,7425.120117,7432.330078,7432.330078,0
2014-06-24,7432.330078,7532.850098,7432.330078,7491.299805,7491.299805,0
2014-06-25,7491.299805,7544.029785,7422.580078,7434.350098,7434.350098,0
2014-06-26,7434.680176,7464.129883,7397.500000,7413.479980,7413.479980,0
2014-06-27,7413.330078,7422.680176,7347.189941,7380.040039,7380.040039,0
2014-06-30,7379.830078,7382.149902,7333.310059,7379.069824,7379.069824,0
2014-07-01,7379.839844,7428.689941,7316.799805,7333.689941,7333.689941,0
2014-07-02,7333.490234,7345.529785,7288.319824,7340.810059,7340.810059,0
2014-07-03,7340.290039,7453.379883,7306.669922,7452.520020,7452.520020,0
2014-07-04,7458.810059,7512.979980,7436.089844,7511.660156,7511.660156,0
2014-07-07,7511.660156,7511.660156,7422.189941,7476.799805,7476.799805,0
2014-07-08,7476.709961,7483.430176,7423.790039,7440.520020,7440.520020,0
2014-07-10,7443.379883,7507.270020,7443.379883,7490.399902,7490.399902,0
2014-07-11,7490.399902,7549.209961,7479.060059,7532.959961,7532.959961,0
2014-07-14,7533.240234,7636.089844,7533.240234,7614.810059,7614.810059,0
2014-07-15,7614.640137,7642.609863,7600.729980,7623.229980,7623.229980,0
2014-07-16,7623.180176,7704.080078,7595.509766,7602.919922,7602.919922,0
2014-07-17,7601.700195,7631.799805,7535.370117,7560.660156,7560.660156,0
2014-07-18,7561.140137,7739.299805,7561.140137,7631.799805,7631.799805,0
2014-07-21,7632.149902,7718.069824,7630.580078,7713.819824,7713.819824,0
2014-07-22,7714.709961,7796.990234,7714.709961,7787.990234,7787.990234,0
2014-07-23,7787.790039,7787.790039,7673.990234,7708.839844,7708.839844,0
2014-07-24,7708.930176,7779.020020,7704.080078,7772.100098,7772.100098,0
2014-07-25,7772.100098,7772.100098,7719.560059,7727.419922,7727.419922,0
2014-07-28,7728.140137,7771.600098,7685.970215,7747.290039,7747.290039,0
2014-07-29,7747.879883,7753.850098,7646.379883,7646.379883,7646.379883,0
2014-07-30,7646.339844,7689.450195,7576.729980,7608.580078,7608.580078,0
2014-07-31,7607.669922,7607.669922,7454.830078,7487.140137,7487.140137,0
2014-08-01,7486.439941,7557.370117,7451.430176,7557.370117,7557.370117,0
2014-08-04,7557.370117,7633.279785,7532.629883,7633.279785,7633.279785,0
2014-08-05,7633.009766,7633.009766,7514.430176,7532.549805,7532.549805,0
2014-08-06,7532.390137,7580.080078,7464.540039,7542.509766,7542.509766,0
2014-08-07,7542.509766,7591.620117,7509.919922,7536.640137,7536.640137,0
2014-08-08,7536.240234,7536.240234,7455.299805,7496.890137,7496.890137,0
2014-08-11,7498.649902,7598.649902,7498.649902,7587.819824,7587.819824,0
