Data;Ultimo;Abertura;Max;Min;Vol;Var(%);
08.11.2012;1.763,74;1.785,74;1.807,81;1.758,94;-;-1,25;
07.11.2012;1.786,09;1.816,68;1.822,61;1.773,43;-;-1,68;
06.11.2012;1.816,68;1.765,22;1.826,33;1.762,00;-;2,96;
05.11.2012;1.764,42;1.767,53;1.775,51;1.739,64;-;-0,19;
01.11.2012;1.767,84;1.723,31;1.767,84;1.696,90;-;2,57;
31.10.2012;1.723,61;1.735,48;1.741,97;1.710,77;-;-0,65;
30.10.2012;1.734,92;1.722,66;1.735,43;1.714,60;-;0,73;
29.10.2012;1.722,30;1.708,04;1.722,30;1.687,15;-;0,83;
26.10.2012;1.708,16;1.740,26;1.740,26;1.700,97;-;-1,88;
25.10.2012;1.740,91;1.720,07;1.758,31;1.720,07;-;1,21;
24.10.2012;1.720,07;1.733,94;1.750,88;1.719,49;-;-0,80;
23.10.2012;1.733,94;1.753,23;1.753,23;1.726,04;-;-1,10;
22.10.2012;1.753,23;1.750,79;1.777,45;1.743,73;-;0,20;
19.10.2012;1.749,71;1.794,06;1.801,17;1.745,98;-;-2,53;
18.10.2012;1.795,20;1.807,93;1.807,93;1.781,42;-;-0,74;
17.10.2012;1.808,60;1.798,26;1.824,13;1.794,85;-;0,55;
16.10.2012;1.798,63;1.771,58;1.810,17;1.771,58;-;1,53;
15.10.2012;1.771,58;1.755,07;1.773,14;1.729,60;-;0,94;
11.10.2012;1.755,03;1.733,65;1.758,85;1.733,65;-;1,25;
10.10.2012;1.733,31;1.757,34;1.768,02;1.733,01;-;-1,35;
09.10.2012;1.757,10;1.761,61;1.778,68;1.744,97;-;-0,23;
08.10.2012;1.761,22;1.725,45;1.761,22;1.717,08;-;2,07;
05.10.2012;1.725,45;1.730,53;1.758,87;1.722,14;-;-0,24;
04.10.2012;1.729,65;1.728,85;1.753,12;1.711,85;-;0,06;
03.10.2012;1.728,59;1.746,70;1.757,65;1.724,09;-;-1,05;
02.10.2012;1.746,86;1.758,72;1.782,33;1.735,32;-;-0,66;
01.10.2012;1.758,45;1.747,04;1.794,59;1.746,88;-;0,65;
28.09.2012;1.747,08;1.769,21;1.770,73;1.737,82;-;-1,25;
27.09.2012;1.769,21;1.785,91;1.805,68;1.754,75;-;-0,92;
26.09.2012;1.785,59;1.779,80;1.791,39;1.746,12;-;0,33;
25.09.2012;1.779,80;1.852,31;1.855,18;1.773,95;-;-3,88;
24.09.2012;1.851,64;1.840,81;1.859,47;1.828,49;-;0,58;
21.09.2012;1.840,89;1.860,35;1.880,08;1.840,73;-;-1,02;
20.09.2012;1.859,82;1.853,33;1.866,32;1.825,30;-;0,34;
19.09.2012;1.853,44;1.863,92;1.891,03;1.850,47;-;-0,36;
18.09.2012;1.860,21;1.876,74;1.882,80;1.848,69;-;-0,87;
17.09.2012;1.876,48;1.892,19;1.897,08;1.861,74;-;-0,83;
14.09.2012;1.892,19;1.874,34;1.962,89;1.874,30;-;0,95;
13.09.2012;1.874,30;1.773,67;1.883,12;1.755,05;-;5,66;
12.09.2012;1.773,98;1.737,02;1.773,98;1.728,64;-;2,13;
11.09.2012;1.737,02;1.691,73;1.737,66;1.690,07;-;2,69;
10.09.2012;1.691,60;1.668,37;1.720,03;1.668,37;-;1,39;
06.09.2012;1.668,37;1.607,67;1.668,37;1.607,67;-;3,75;
05.09.2012;1.608,12;1.542,78;1.608,19;1.542,78;-;4,27;
04.09.2012;1.542,28;1.567,86;1.567,86;1.536,72;-;-1,63;
03.09.2012;1.567,86;1.574,32;1.580,78;1.563,86;-;-0,42;
31.08.2012;1.574,41;1.559,85;1.585,56;1.555,39;-;0,93;
30.08.2012;1.559,93;1.559,54;1.567,76;1.549,79;-;0,04;
29.08.2012;1.559,34;1.612,03;1.619,33;1.556,13;-;-3,27;
28.08.2012;1.612,03;1.610,59;1.636,82;1.604,27;-;0,08;
27.08.2012;1.610,77;1.640,89;1.641,27;1.610,54;-;-1,84;
24.08.2012;1.640,89;1.662,93;1.662,93;1.623,42;-;-1,34;
23.08.2012;1.663,18;1.693,53;1.693,86;1.655,10;-;-1,80;
22.08.2012;1.693,68;1.672,72;1.694,61;1.653,31;-;1,25;
21.08.2012;1.672,72;1.690,22;1.724,93;1.664,19;-;-1,02;
20.08.2012;1.689,99;1.682,52;1.697,70;1.655,18;-;0,44;
17.08.2012;1.682,63;1.704,08;1.719,41;1.677,81;-;-1,25;
16.08.2012;1.703,99;1.658,85;1.707,51;1.658,85;-;2,76;
15.08.2012;1.658,23;1.665,32;1.676,77;1.628,65;-;-0,43;
14.08.2012;1.665,32;1.692,86;1.725,25;1.656,56;-;-1,62;
13.08.2012;1.692,82;1.693,90;1.702,55;1.671,12;-;-0,07;
10.08.2012;1.693,95;1.674,83;1.696,35;1.650,20;-;1,15;
09.08.2012;1.674,70;1.691,91;1.696,81;1.658,34;-;-1,02;
08.08.2012;1.691,91;1.655,20;1.694,61;1.642,50;-;2,18;
07.08.2012;1.655,85;1.694,00;1.722,31;1.655,58;-;-2,27;
06.08.2012;1.694,36;1.640,83;1.714,49;1.638,32;-;3,26;
03.08.2012;1.640,91;1.582,33;1.646,39;1.582,33;-;3,76;
02.08.2012;1.581,42;1.588,51;1.594,91;1.560,92;-;-0,45;
01.08.2012;1.588,59;1.603,64;1.616,72;1.577,31;-;-0,99;
31.07.2012;1.604,45;1.604,72;1.622,41;1.595,00;-;0,03;
30.07.2012;1.603,93;1.583,33;1.603,93;1.560,94;-;1,30;
27.07.2012;1.583,33;1.504,49;1.611,06;1.504,49;-;5,27;
26.07.2012;1.504,07;1.463,76;1.508,26;1.463,76;-;2,76;
25.07.2012;1.463,73;1.482,17;1.501,71;1.455,77;-;-1,18;
24.07.2012;1.481,27;1.508,47;1.516,93;1.475,80;-;-1,73;
23.07.2012;1.507,31;1.545,90;1.545,90;1.484,67;-;-2,51;
20.07.2012;1.546,06;1.590,90;1.590,90;1.541,58;-;-2,82;
19.07.2012;1.591,00;1.579,54;1.600,03;1.579,54;-;0,74;
18.07.2012;1.579,34;1.555,07;1.579,34;1.545,11;-;1,55;
17.07.2012;1.555,27;1.535,88;1.559,57;1.530,77;-;1,25;
16.07.2012;1.536,04;1.573,88;1.575,50;1.531,61;-;-2,47;
13.07.2012;1.575,02;1.549,26;1.579,16;1.548,89;-;1,70;
12.07.2012;1.548,68;1.549,94;1.558,09;1.509,45;-;-0,12;
11.07.2012;1.550,51;1.559,05;1.572,25;1.532,02;-;-0,53;
10.07.2012;1.558,79;1.619,37;1.626,25;1.555,05;-;-3,73;
06.07.2012;1.619,14;1.660,84;1.663,74;1.608,65;-;-2,56;
05.07.2012;1.661,60;1.652,86;1.688,22;1.652,86;-;0,53;
04.07.2012;1.652,84;1.632,69;1.661,00;1.623,17;-;1,23;
03.07.2012;1.632,69;1.601,54;1.652,26;1.601,47;-;1,95;
02.07.2012;1.601,45;1.599,08;1.603,91;1.582,13;-;0,15;
29.06.2012;1.599,03;1.516,35;1.599,03;1.516,35;-;5,45;
28.06.2012;1.516,32;1.536,55;1.538,21;1.508,37;-;-1,36;
27.06.2012;1.537,26;1.539,45;1.557,61;1.536,14;-;-0,13;
26.06.2012;1.539,24;1.534,73;1.551,41;1.519,08;-;0,30;
25.06.2012;1.534,66;1.561,30;1.561,30;1.526,78;-;-2,13;
22.06.2012;1.567,98;1.580,85;1.597,74;1.557,40;-;-0,80;
21.06.2012;1.580,68;1.634,90;1.636,68;1.577,00;-;-3,31;
20.06.2012;1.634,77;1.640,04;1.658,22;1.625,67;-;-0,32;
19.06.2012;1.639,95;1.618,82;1.650,11;1.599,97;-;1,31;
18.06.2012;1.618,82;1.632,91;1.633,07;1.608,20;-;-0,86;
15.06.2012;1.632,91;1.607,74;1.632,91;1.601,18;-;1,57;
14.06.2012;1.607,74;1.608,92;1.613,47;1.585,06;-;-0,13;
13.06.2012;1.609,81;1.594,93;1.613,28;1.576,32;-;0,96;
12.06.2012;1.594,52;1.562,89;1.594,52;1.557,02;-;2,02;
11.06.2012;1.562,89;1.571,98;1.606,25;1.559,33;-;-0,50;
08.06.2012;1.570,68;1.561,51;1.570,89;1.546,25;-;0,59;
06.06.2012;1.561,51;1.517,51;1.561,89;1.517,51;-;2,90;
05.06.2012;1.517,55;1.543,92;1.561,06;1.517,32;-;-1,69;
04.06.2012;1.543,64;1.540,39;1.558,61;1.539,57;-;0,23;
01.06.2012;1.540,11;1.555,29;1.555,29;1.523,66;-;-1,20;
31.05.2012;1.558,81;1.571,67;1.573,74;1.541,89;-;-0,86;
30.05.2012;1.572,36;1.594,07;1.594,14;1.558,61;-;-1,38;
29.05.2012;1.594,30;1.594,12;1.615,51;1.585,58;-;0,01;
28.05.2012;1.594,12;1.578,15;1.601,66;1.578,15;-;1,12;
25.05.2012;1.576,44;1.576,66;1.596,66;1.568,36;-;-0,02;
24.05.2012;1.576,69;1.606,51;1.610,83;1.560,35;-;-1,86;
23.05.2012;1.606,51;1.622,26;1.622,26;1.569,90;-;-0,97;
22.05.2012;1.622,26;1.646,77;1.657,52;1.616,57;-;-1,46;
21.05.2012;1.646,37;1.573,31;1.649,48;1.573,31;-;4,66;
18.05.2012;1.573,08;1.568,28;1.584,02;1.550,31;-;0,31;
17.05.2012;1.568,28;1.626,21;1.643,58;1.568,17;-;-3,57;
16.05.2012;1.626,39;1.646,61;1.681,86;1.621,16;-;-1,23;
15.05.2012;1.646,61;1.674,23;1.693,61;1.642,46;-;-1,65;
14.05.2012;1.674,26;1.722,34;1.722,34;1.671,63;-;-2,80;
11.05.2012;1.722,57;1.739,84;1.755,39;1.712,06;-;-1,00;
10.05.2012;1.740,00;1.736,27;1.772,39;1.735,95;-;0,21;
09.05.2012;1.736,28;1.735,46;1.751,41;1.709,79;-;0,04;
08.05.2012;1.735,62;1.776,73;1.776,73;1.722,68;-;-2,37;
07.05.2012;1.777,78;1.770,40;1.780,99;1.750,96;-;0,12;
04.05.2012;1.775,72;1.844,92;1.845,10;1.775,72;-;-3,75;
03.05.2012;1.844,85;1.867,54;1.873,95;1.835,35;-;-1,22;
02.05.2012;1.867,58;1.863,21;1.868,08;1.836,81;-;0,24;
30.04.2012;1.863,09;1.861,99;1.869,73;1.840,42;-;0,06;
27.04.2012;1.862,02;1.873,18;1.887,97;1.853,53;-;-0,58;
26.04.2012;1.872,80;1.863,61;1.878,43;1.836,27;-;0,38;
25.04.2012;1.865,63;1.869,45;1.894,73;1.850,50;-;-0,13;
24.04.2012;1.868,13;1.849,80;1.868,13;1.832,70;-;1,00;
23.04.2012;1.849,68;1.883,96;1.884,01;1.823,52;-;-1,82;
20.04.2012;1.883,96;1.880,23;1.903,23;1.879,83;-;0,19;
19.04.2012;1.880,31;1.901,98;1.909,75;1.873,38;-;-1,11;
18.04.2012;1.901,48;1.856,99;1.904,14;1.848,87;-;2,38;
17.04.2012;1.857,22;1.822,17;1.866,91;1.822,05;-;1,93;
16.04.2012;1.822,04;1.835,92;1.855,48;1.808,30;-;-0,76;
13.04.2012;1.835,92;1.849,70;1.849,70;1.804,13;-;-0,73;
12.04.2012;1.849,46;1.795,53;1.850,31;1.784,98;-;3,00;
11.04.2012;1.795,53;1.803,96;1.827,91;1.795,27;-;-0,46;
10.04.2012;1.803,88;1.829,57;1.829,90;1.783,42;-;-1,40;
09.04.2012;1.829,57;1.844,47;1.844,47;1.808,83;-;-0,81;
05.04.2012;1.844,59;1.842,16;1.868,29;1.832,80;-;0,08;
04.04.2012;1.843,05;1.871,89;1.871,89;1.835,14;-;-1,55;
03.04.2012;1.872,07;1.908,26;1.922,33;1.862,25;-;-1,87;
02.04.2012;1.907,82;1.860,62;1.924,42;1.859,81;-;2,54;
30.03.2012;1.860,62;1.868,27;1.890,64;1.853,45;-;-0,41;
29.03.2012;1.868,27;1.857,12;1.869,06;1.830,21;-;0,60;
28.03.2012;1.857,12;1.897,68;1.897,68;1.854,08;-;-2,14;
27.03.2012;1.897,68;1.931,78;1.947,23;1.889,38;-;-1,76;
26.03.2012;1.931,61;1.908,11;1.937,04;1.908,11;-;1,24;
23.03.2012;1.907,96;1.885,78;1.915,49;1.883,57;-;1,20;
22.03.2012;1.885,42;1.921,47;1.921,59;1.876,82;-;-1,88;
21.03.2012;1.921,47;1.954,90;1.957,60;1.919,18;-;-1,71;
20.03.2012;1.954,90;1.976,78;1.976,78;1.931,22;-;-1,11;
19.03.2012;1.976,90;1.975,81;1.992,94;1.970,62;-;0,06;
16.03.2012;1.975,69;1.969,26;1.984,64;1.961,48;-;0,31;
15.03.2012;1.969,54;1.970,29;1.982,94;1.951,30;-;-0,04;
14.03.2012;1.970,34;1.947,35;1.976,25;1.945,30;-;1,15;
13.03.2012;1.947,96;1.862,82;1.950,84;1.862,82;-;4,57;
12.03.2012;1.862,78;1.864,87;1.873,79;1.849,80;-;-0,11;
09.03.2012;1.864,87;1.847,46;1.876,99;1.845,39;-;0,94;
08.03.2012;1.847,57;1.823,78;1.857,55;1.823,78;-;1,31;
07.03.2012;1.823,73;1.824,27;1.843,13;1.801,31;-;-0,03;
06.03.2012;1.824,27;1.900,81;1.900,81;1.820,30;-;-4,03;
05.03.2012;1.900,88;1.928,59;1.932,15;1.895,40;-;-1,43;
02.03.2012;1.928,47;1.892,84;1.928,54;1.892,84;-;1,88;
01.03.2012;1.892,84;1.871,53;1.901,56;1.871,46;-;1,14;
29.02.2012;1.871,53;1.871,95;1.902,26;1.867,36;-;-0,01;
28.02.2012;1.871,79;1.845,15;1.875,80;1.844,98;-;1,46;
27.02.2012;1.844,89;1.867,35;1.867,35;1.839,19;-;-1,20;
24.02.2012;1.867,39;1.861,56;1.879,38;1.861,56;-;0,33;
23.02.2012;1.861,27;1.864,19;1.877,55;1.851,04;-;-0,21;
22.02.2012;1.865,27;1.862,83;1.874,42;1.857,21;-;0,15;
17.02.2012;1.862,39;1.849,06;1.871,46;1.849,06;-;0,73;
16.02.2012;1.848,86;1.835,08;1.852,62;1.814,27;-;0,75;
15.02.2012;1.835,11;1.845,35;1.872,09;1.834,27;-;-0,55;
14.02.2012;1.845,35;1.881,47;1.885,87;1.839,98;-;-1,88;
13.02.2012;1.880,80;1.846,74;1.881,53;1.846,74;-;1,84;
10.02.2012;1.846,74;1.897,18;1.897,18;1.843,93;-;-2,91;
09.02.2012;1.902,01;1.902,56;1.918,74;1.884,46;-;-0,02;
08.02.2012;1.902,44;1.911,41;1.922,13;1.897,53;-;-0,46;
07.02.2012;1.911,21;1.895,53;1.913,05;1.882,28;-;0,82;
06.02.2012;1.895,71;1.900,51;1.900,51;1.877,91;-;-0,25;
03.02.2012;1.900,51;1.862,73;1.912,83;1.843,16;-;2,03;
02.02.2012;1.862,73;1.866,27;1.875,01;1.851,27;-;-0,17;
01.02.2012;1.865,87;1.823,81;1.871,17;1.823,81;-;2,31;
31.01.2012;1.823,81;1.810,26;1.831,71;1.807,04;-;0,77;
30.01.2012;1.809,96;1.815,91;1.815,91;1.783,71;-;-0,37;
27.01.2012;1.816,63;1.811,55;1.822,24;1.800,91;-;0,30;
26.01.2012;1.811,26;1.799,93;1.836,37;1.799,66;-;0,62;
24.01.2012;1.800,05;1.798,22;1.801,20;1.766,39;-;0,10;
23.01.2012;1.798,22;1.797,40;1.808,19;1.788,58;-;0,04;
20.01.2012;1.797,54;1.771,21;1.797,87;1.758,54;-;1,54;
19.01.2012;1.770,22;1.772,02;1.784,32;1.766,32;-;-0,06;
18.01.2012;1.771,35;1.746,49;1.771,35;1.739,96;-;1,39;
17.01.2012;1.747,11;1.719,74;1.753,06;1.719,74;-;1,60;
16.01.2012;1.719,61;1.696,50;1.721,29;1.695,61;-;1,36;
13.01.2012;1.696,55;1.722,10;1.722,10;1.684,14;-;-1,48;
12.01.2012;1.722,05;1.718,18;1.736,63;1.700,26;-;0,23;
11.01.2012;1.718,04;1.706,42;1.720,41;1.697,44;-;0,68;
10.01.2012;1.706,38;1.671,13;1.712,94;1.671,13;-;2,12;
09.01.2012;1.671,01;1.664,26;1.683,25;1.661,17;-;0,41;
06.01.2012;1.664,26;1.663,06;1.682,47;1.652,20;-;0,08;
05.01.2012;1.662,98;1.674,97;1.686,68;1.637,91;-;-0,83;
04.01.2012;1.676,95;1.676,61;1.691,80;1.649,29;-;-0,01;
03.01.2012;1.677,04;1.620,23;1.679,00;1.620,23;-;3,62;
02.01.2012;1.618,42;1.593,03;1.624,62;1.583,44;-;1,60;
29.12.2011;1.592,87;1.582,51;1.595,08;1.574,41;-;0,69;
28.12.2011;1.582,00;1.625,86;1.626,58;1.576,50;-;-2,67;
27.12.2011;1.625,42;1.609,19;1.626,46;1.605,03;-;0,95;
26.12.2011;1.610,16;1.614,02;1.619,07;1.607,51;-;-0,23;
23.12.2011;1.613,86;1.599,58;1.615,55;1.599,58;-;0,89;
22.12.2011;1.599,58;1.574,49;1.599,58;1.566,96;-;1,60;
21.12.2011;1.574,35;1.566,99;1.578,20;1.551,28;-;0,47;
20.12.2011;1.567,00;1.517,38;1.567,00;1.517,38;-;3,30;
19.12.2011;1.516,87;1.547,61;1.553,62;1.516,87;-;-1,99;
16.12.2011;1.547,61;1.553,67;1.571,45;1.546,99;-;-0,37;
15.12.2011;1.553,28;1.561,41;1.585,32;1.551,88;-;-0,52;
14.12.2011;1.561,41;1.585,28;1.585,30;1.558,57;-;-1,50;
13.12.2011;1.585,20;1.574,71;1.604,66;1.574,71;-;0,67;
12.12.2011;1.574,71;1.602,59;1.602,59;1.560,68;-;-1,74;
09.12.2011;1.602,54;1.581,54;1.606,30;1.580,04;-;1,35;
08.12.2011;1.581,15;1.627,43;1.643,54;1.578,11;-;-2,83;
07.12.2011;1.627,13;1.664,44;1.664,44;1.623,58;-;-2,26;
06.12.2011;1.664,72;1.638,48;1.665,82;1.623,04;-;1,60;
05.12.2011;1.638,48;1.598,61;1.645,53;1.598,61;-;2,51;
02.12.2011;1.598,43;1.605,27;1.634,65;1.588,25;-;-0,43;
01.12.2011;1.605,27;1.578,69;1.615,68;1.578,69;-;1,69;
30.11.2011;1.578,64;1.536,17;1.602,30;1.536,17;-;2,76;
29.11.2011;1.536,17;1.585,27;1.590,24;1.535,95;-;-3,01;
28.11.2011;1.583,77;1.558,32;1.599,36;1.558,32;-;1,69;
25.11.2011;1.557,38;1.569,65;1.581,49;1.549,39;-;-0,80;
24.11.2011;1.569,97;1.583,01;1.597,13;1.557,49;-;-0,82;
23.11.2011;1.582,89;1.622,48;1.622,63;1.576,42;-;-2,44;
22.11.2011;1.622,52;1.646,75;1.654,44;1.614,16;-;-1,45;
21.11.2011;1.646,46;1.669,77;1.669,77;1.624,83;-;-1,40;
18.11.2011;1.669,91;1.686,27;1.703,73;1.665,77;-;-0,97;
17.11.2011;1.686,27;1.729,59;1.745,94;1.677,50;-;-2,55;
16.11.2011;1.730,48;1.715,30;1.742,32;1.700,74;-;0,89;
14.11.2011;1.715,22;1.741,23;1.741,23;1.710,73;-;-1,49;
11.11.2011;1.741,23;1.701,86;1.752,44;1.701,86;-;2,31;
10.11.2011;1.701,90;1.709,46;1.733,32;1.701,12;-;-0,44;
09.11.2011;1.709,46;1.758,88;1.758,88;1.694,31;-;-2,81;
08.11.2011;1.758,88;1.764,41;1.780,21;1.735,62;-;-0,31;
07.11.2011;1.764,41;1.756,64;1.781,31;1.748,99;-;0,50;
04.11.2011;1.755,69;1.726,41;1.760,03;1.705,23;-;1,64;
03.11.2011;1.727,31;1.696,15;1.743,30;1.696,15;-;1,87;
01.11.2011;1.695,64;1.738,49;1.738,49;1.663,69;-;-2,49;
31.10.2011;1.738,98;1.774,20;1.774,20;1.723,24;-;-2,00;
28.10.2011;1.774,42;1.765,27;1.787,55;1.746,93;-;0,52;
27.10.2011;1.765,17;1.673,85;1.783,76;1.673,85;-;5,44;
26.10.2011;1.674,05;1.643,61;1.678,43;1.643,61;-;1,96;
25.10.2011;1.641,90;1.666,90;1.670,11;1.636,67;-;-1,50;
24.10.2011;1.666,94;1.599,75;1.674,50;1.599,75;-;4,19;
21.10.2011;1.599,98;1.553,43;1.604,04;1.553,40;-;3,00;
20.10.2011;1.553,43;1.586,60;1.586,67;1.543,04;-;-2,09;
19.10.2011;1.586,56;1.626,63;1.626,63;1.578,08;-;-2,46;
18.10.2011;1.626,63;1.598,81;1.631,10;1.565,36;-;1,74;
17.10.2011;1.598,81;1.649,58;1.649,58;1.593,29;-;-3,08;
14.10.2011;1.649,70;1.629,51;1.653,64;1.625,59;-;1,25;
13.10.2011;1.629,35;1.617,67;1.641,66;1.587,00;-;0,73;
11.10.2011;1.617,59;1.603,13;1.625,85;1.588,99;-;0,90;
10.10.2011;1.603,13;1.535,73;1.605,01;1.535,73;-;4,39;
07.10.2011;1.535,65;1.571,62;1.588,42;1.524,95;-;-2,27;
06.10.2011;1.571,31;1.532,71;1.585,00;1.532,71;-;2,53;
05.10.2011;1.532,51;1.514,27;1.533,93;1.497,89;-;1,20;
04.10.2011;1.514,36;1.529,14;1.529,66;1.478,53;-;-1,00;
03.10.2011;1.529,72;1.583,73;1.584,15;1.529,72;-;-3,53;
30.09.2011;1.585,64;1.614,22;1.614,22;1.569,24;-;-1,78;
29.09.2011;1.614,40;1.621,32;1.653,43;1.598,23;-;-0,43;
28.09.2011;1.621,30;1.647,69;1.680,74;1.620,04;-;-1,60;
27.09.2011;1.647,60;1.649,46;1.686,64;1.647,05;-;-0,11;
26.09.2011;1.649,46;1.637,92;1.654,86;1.607,27;-;0,85;
23.09.2011;1.635,56;1.649,61;1.660,55;1.625,60;-;-0,94;
22.09.2011;1.651,12;1.736,06;1.736,06;1.637,25;-;-4,90;
21.09.2011;1.736,12;1.750,44;1.794,02;1.733,80;-;-0,81;
20.09.2011;1.750,23;1.788,01;1.794,73;1.750,23;-;-2,09;
19.09.2011;1.787,66;1.763,40;1.788,44;1.726,83;-;1,38;
16.09.2011;1.763,31;1.735,29;1.763,31;1.731,36;-;1,61;
15.09.2011;1.735,29;1.729,80;1.760,76;1.727,73;-;0,32;
14.09.2011;1.729,68;1.690,39;1.742,42;1.685,88;-;2,33;
13.09.2011;1.690,27;1.689,45;1.714,54;1.681,41;-;0,08;
12.09.2011;1.688,98;1.684,39;1.693,10;1.643,98;-;0,23;
09.09.2011;1.685,13;1.718,83;1.718,91;1.673,91;-;-1,96;
08.09.2011;1.718,83;1.674,72;1.728,74;1.674,72;-;2,65;
06.09.2011;1.674,50;1.617,73;1.674,91;1.592,62;-;3,49;
05.09.2011;1.618,05;1.667,35;1.667,35;1.617,88;-;-2,96;
02.09.2011;1.667,48;1.715,11;1.715,11;1.656,90;-;-2,79;
01.09.2011;1.715,25;1.695,61;1.735,78;1.695,61;-;1,15;
31.08.2011;1.695,70;1.664,81;1.701,15;1.664,81;-;1,85;
30.08.2011;1.664,94;1.655,49;1.678,10;1.636,37;-;0,57;
29.08.2011;1.655,49;1.612,57;1.662,88;1.612,57;-;2,69;
26.08.2011;1.612,09;1.601,23;1.620,68;1.565,11;-;0,68;
25.08.2011;1.601,23;1.637,91;1.645,79;1.588,96;-;-2,23;
24.08.2011;1.637,69;1.643,30;1.661,34;1.612,73;-;-0,33;
23.08.2011;1.643,16;1.573,65;1.643,16;1.569,63;-;4,41;
22.08.2011;1.573,74;1.564,07;1.606,31;1.564,07;-;0,77;
19.08.2011;1.561,74;1.587,55;1.613,55;1.561,74;-;-1,69;
18.08.2011;1.588,62;1.649,65;1.649,67;1.552,28;-;-3,71;
17.08.2011;1.649,76;1.625,55;1.649,76;1.611,02;-;1,49;
16.08.2011;1.625,55;1.664,48;1.664,48;1.615,30;-;-2,35;
15.08.2011;1.664,75;1.647,27;1.703,72;1.647,10;-;1,06;
12.08.2011;1.647,27;1.616,26;1.662,19;1.595,45;-;1,94;
11.08.2011;1.615,85;1.507,57;1.632,87;1.507,57;-;7,18;
10.08.2011;1.507,57;1.495,14;1.520,87;1.461,73;-;0,83;
09.08.2011;1.495,14;1.431,42;1.499,95;1.429,17;-;4,46;
08.08.2011;1.431,31;1.567,21;1.567,21;1.422,56;-;-8,67;
05.08.2011;1.567,21;1.546,20;1.574,99;1.498,23;-;1,37;
04.08.2011;1.546,09;1.654,25;1.654,25;1.542,64;-;-6,56;
03.08.2011;1.654,64;1.696,59;1.702,31;1.618,23;-;-2,47;
02.08.2011;1.696,59;1.742,89;1.762,21;1.696,59;-;-2,66;
01.08.2011;1.742,89;1.757,67;1.781,20;1.733,65;-;-0,84;
29.07.2011;1.757,67;1.774,36;1.774,36;1.750,25;-;-0,93;
28.07.2011;1.774,25;1.765,46;1.792,42;1.765,16;-;0,52;
27.07.2011;1.765,07;1.777,50;1.777,50;1.748,55;-;-0,70;
26.07.2011;1.777,54;1.812,80;1.818,15;1.776,94;-;-1,95;
25.07.2011;1.812,89;1.828,11;1.828,11;1.804,48;-;-0,83;
22.07.2011;1.828,11;1.844,32;1.862,23;1.827,27;-;-0,86;
21.07.2011;1.844,04;1.805,40;1.853,09;1.804,88;-;2,14;
20.07.2011;1.805,36;1.817,94;1.833,33;1.805,36;-;-0,59;
19.07.2011;1.816,10;1.808,38;1.830,90;1.798,22;-;0,44;
18.07.2011;1.808,17;1.824,32;1.826,84;1.799,84;-;-0,89;
15.07.2011;1.824,32;1.843,45;1.858,05;1.819,24;-;-1,04;
14.07.2011;1.843,54;1.874,98;1.877,42;1.835,46;-;-1,66;
13.07.2011;1.874,58;1.854,89;1.889,06;1.854,89;-;1,06;
12.07.2011;1.854,89;1.890,32;1.890,55;1.854,89;-;-1,87;
11.07.2011;1.890,32;1.936,49;1.936,49;1.885,05;-;-2,38;
08.07.2011;1.936,40;1.965,59;1.965,73;1.930,56;-;-1,49;
07.07.2011;1.965,63;1.964,58;1.990,06;1.964,01;-;0,05;
06.07.2011;1.964,62;1.974,21;1.974,21;1.951,79;-;-0,49;
05.07.2011;1.974,35;2.004,56;2.007,52;1.973,71;-;-1,51;
04.07.2011;2.004,54;1.975,54;2.005,22;1.972,82;-;1,46;
01.07.2011;1.975,68;1.941,06;1.981,48;1.930,91;-;1,78;
30.06.2011;1.941,06;1.940,18;1.953,23;1.925,74;-;0,09;
29.06.2011;1.939,26;1.917,07;1.952,02;1.909,18;-;1,16;
28.06.2011;1.917,11;1.884,89;1.918,11;1.884,60;-;1,70;
27.06.2011;1.885,01;1.880,60;1.890,47;1.867,19;-;0,23;
24.06.2011;1.880,60;1.885,80;1.903,15;1.878,71;-;-0,27;
22.06.2011;1.885,69;1.889,42;1.905,10;1.882,07;-;-0,24;
21.06.2011;1.890,26;1.880,01;1.893,65;1.877,65;-;0,55;
20.06.2011;1.879,87;1.879,76;1.893,29;1.868,14;-;0,01;
17.06.2011;1.879,76;1.888,47;1.899,45;1.868,73;-;-0,46;
16.06.2011;1.888,38;1.914,45;1.930,69;1.881,86;-;-1,36;
15.06.2011;1.914,45;1.931,50;1.931,50;1.908,76;-;-0,89;
14.06.2011;1.931,67;1.919,67;1.941,45;1.919,67;-;0,64;
13.06.2011;1.919,47;1.948,41;1.955,28;1.917,91;-;-1,48;
10.06.2011;1.948,37;1.974,38;1.974,38;1.942,70;-;-1,32;
09.06.2011;1.974,38;1.972,15;1.984,25;1.963,96;-;0,10;
08.06.2011;1.972,33;1.984,69;1.989,68;1.957,88;-;-0,74;
07.06.2011;1.987,03;1.985,17;2.012,17;1.983,09;-;0,09;
06.06.2011;1.985,17;2.031,22;2.036,47;1.980,65;-;-2,27;
03.06.2011;2.031,22;2.041,70;2.060,27;2.025,61;-;-0,51;
02.06.2011;2.041,70;2.023,17;2.044,93;2.013,83;-;0,92;
01.06.2011;2.023,17;2.068,53;2.068,81;2.023,17;-;-2,19;
31.05.2011;2.068,42;2.032,71;2.068,42;2.030,21;-;1,77;
